Country_code,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
760,2297.254,2340.587,2387.974,2439.358,2494.527,2553.296,2615.357,2680.462,2748.19,2818.198,2890.158,2955.965,3020.597,3086.527,3154.051,3223.562,3294.888,3367.952,3442.738,3519.455,3597.923,3696.033,3802.759,3912.696,4025.22,4140.065,4256.684,4375.461,4497.699,4625.331,4759.414,4900.538,5057.092,5220.294,5384.93,5548.865,5711.314,5872.764,6033.534,6194.493,6356.133,6517.936,6679.588,6842.397,7007.839,7157.828,7307.834,7461.061,7612.375,7755.316,7885.963,7995.447,8085.687,8176.604,8294.901,8455.456,8673.211,8930.863,9171.916,9321.767,9332.362,9476.439,9484.477,9403.582,9313.499,8961.409,8692.69,8495.489,8381.17,8357.829,8426.159,8593.515,8847.791,9146.49,9434.982,9675.141,9855.373,9984.799,10072.751,10135.616,10185.212,10221.567,10240.813,10246.16,10241.131,10228.491,10209.838,10185.948,10157.627,10125.36,10089.624,10051.313,10011.188,9969.56,9922.7,9870.866,9814.232,9753.185,9687.979,9618.906,9546.238
792,16104.671,16353.146,16601.363,16849.457,17096.07,17340.656,17621.82,17921.338,18220.439,18518.463,18814.474,19121.823,19433.863,19745.677,20057.915,20371.942,20632.427,20864.304,21092.178,21318.227,21541.71,21809.356,22098.537,22386.624,22668.968,22943.392,23275.134,23634.033,23991.878,24354.07,24723.156,24658.551,24394.911,24095.717,23752.103,23363.923,23094.276,22861.978,22598.256,22310.208,21998.667,21949.266,22010.994,22063.82,22110.168,22152.887,22192.521,22229.506,22260.806,22284.325,22297.793,22248.58,22165.676,22071.506,21962.05,21837.813,21694.98,21537.953,21377.504,21229.6,21101.166,20993.291,20899.302,20818.043,20738.821,20654.742,20566.91,20473.563,20362.183,20217.893,20032.305,19802.431,19535.783,19247.459,18957.122,18678.502,18414.903,18163.31,17922.792,17690.73,17465.172,17246.922,17036.79,16832.847,16632.625,16434.455,16237.98,16043.862,15852.971,15659.316,15464.02,15267.143,15068.559,14868.395,14666.779,14463.842,14259.718,14054.564,13848.567,13641.926,13434.818
784,31.663,29.235,28.574,28.585,28.574,28.193,27.388,26.322,25.282,24.609,24.548,25.893,27.839,30.019,31.973,33.496,34.491,35.296,37.005,41.172,47.571,56.319,67.218,80.229,95.216,111.973,130.019,148.827,167.82,185.554,201.081,216.524,232.366,247.516,263.353,280.941,299.979,320.23,342.117,365.335,389.683,415.553,443.197,472.077,501.442,530.935,552.95,568.664,585.29,603.305,623.527,643.432,664.034,693.304,741.096,812.302,909.617,1026.131,1145.328,1246.392,1316.091,1350.919,1357.387,1344.955,1326.639,1311.419,1300.961,1292.709,1285.972,1279.098,1271.026,1262.173,1253.457,1244.904,1236.489,1228.199,1220.09,1212.204,1204.488,1196.864,1189.288,1181.759,1174.339,1166.631,1158.73,1150.678,1142.488,1134.138,1125.606,1116.858,1107.873,1098.652,1089.203,1079.516,1069.581,1059.392,1048.957,1038.29,1027.412,1016.351,1005.129
887,4146.985,4202.134,4256.866,4311.423,4365.919,4420.54,4475.445,4530.866,4586.9,4643.739,4701.471,4762.92,4825.677,4889.711,4954.945,5021.391,5090.29,5161.959,5234.136,5303.976,5370.033,5443.835,5516.613,5596.509,5694.05,5816.739,5967.64,6144.588,6342.959,6555.752,6777.878,7009.597,7252.652,7505.834,7767.807,8038.533,8308.115,8574.807,8857.865,9174.303,9533.35,9940.801,10386.28,10844.35,11280.294,11680.404,12036.452,12348.958,12630.973,12902.958,13179.604,13463.94,13751.457,14042.142,14334.252,14627.103,14920.358,15215.074,15511.106,15808.153,16105.593,16403.293,16700.108,16993.264,17279.298,17555.636,17821.118,18075.808,18320.024,18554.546,18779.891,18995.833,19201.842,19397.776,19583.506,19758.97,19924.225,20079.378,20224.487,20359.69,20485.388,20602.421,20707.044,20800.469,20883.15,20955.348,21017.125,21068.243,21108.326,21136.848,21153.468,21158.081,21150.785,21131.648,21100.821,21058.415,21004.534,20939.192,20862.339,20773.893,20673.876
908,265289.756,264667.898,264225.651,263820.028,263334.565,262662.193,261878.02,261041.623,260094.981,259178.417,258325.493,257360.224,256391.793,255138.588,253700.558,252020.494,250145.721,248108.419,246049.629,244174.857,242333.84,240558.703,238824.404,237120.033,235353.928,233601.302,231891.444,230103.946,228223.201,226545.054,225107.704,223797.11,222857.582,222003.48,221244.008,220541.19,219738.312,218686.5,217626.884,217164.066,217033.594,216722.982,216385.224,215981.766,215400.829,214739.4,213978.298,213136.589,212244.936,211349.735,210475.818,209574.588,208404.974,207204.119,206023.033,204857.504,203737.61,202672.608,201622.694,200555.404,199490.93,198365.242,197240.71,196057.9,194873.493,193666.746,192416.993,191114.577,189736.785,188270.268,186706.006,185042.265,183284.15,181438.171,179513.668,177518.194,175455.44,173326.641,171134.019,168879.362,166565.304,164195.794,161775.902,159311.686,156810.125,154277.418,151718.12,149137.054,146548.107,143956.021,141364.534,138781.651,136223.514,133694.118,131196.161,128730.004,126295.648,123892.939,121520.853,119178.148,116863.987
923,132660.845,132447.812,132336.169,132219.259,132051.63,131807.707,131490.211,131120.375,130635.606,130147.446,129670.123,129113.966,128502.284,127770.234,126908.657,125888.2,124776.967,123605.871,122355.428,121073.543,119822.07,118543.512,117186.63,115830.321,114460.015,113098.342,111727.106,110334.529,108902.316,107705.623,106775.217,105955.024,105146.389,104308.86,103445.6,102570.446,101680.36,100766.491,99798.408,99275.748,99239.004,99124.265,99032.83,98958.619,98805.767,98580.995,98287.551,97943.642,97551.111,97124.536,96677.536,96196.696,95636.881,95029.073,94423.658,93838.698,93297.719,92807.484,92362.63,91955.053,91621.114,91311.606,91031.424,90749.217,90444.007,90097.312,89693.194,89230.966,88705.689,88121.235,87480.551,86783.744,86029.978,85220.314,84356.171,83439.217,82471.407,81455.004,80392.593,79287.056,78141.43,76958.238,75740.669,74493.135,73220.57,71927.367,70616.758,69292.12,67967.451,66646.174,65330.529,64026.698,62742.019,61477.673,60235.121,59013.765,57813.219,56633.096,55472.385,54330.001,53205.026
112,5713.177,5653.108,5608.022,5577.175,5559.053,5551.965,5553.692,5561.882,5573.559,5566.412,5532.695,5493.825,5449.232,5400.23,5348.656,5301.552,5253.452,5203.556,5150.748,5094.196,5026.58,4946.555,4861.728,4773.342,4681.855,4601.251,4518.622,4434.523,4349.047,4267.504,4190.973,4114.493,4037.409,3959.751,3881.21,3803.749,3725.421,3646.089,3564.301,3506.748,3475.685,3438.721,3396.465,3350.391,3302.137,3253.085,3203.77,3154.192,3103.85,3047.773,2982.752,2916.67,2850.055,2784.17,2720.421,2660.005,2602.913,2548.939,2497.993,2450.081,2399.353,2349.339,2301.873,2256.12,2210.624,2164.605,2117.714,2070.383,2023.242,1976.92,1931.795,1887.9,1845.056,1803.173,1762.117,1721.807,1682.243,1643.482,1605.569,1568.56,1532.498,1497.389,1463.235,1430.067,1397.923,1366.821,1336.761,1307.727,1279.713,1252.706,1226.695,1201.667,1177.606,1154.496,1131.823,1109.593,1087.79,1066.403,1045.405,1024.77,1004.474
100,5250.955,5228.795,5205.591,5181.033,5154.428,5125.62,5094.443,5062.746,5030.105,4995.821,4959.995,4868.866,4773.575,4673.955,4569.381,4460.312,4371.359,4296.943,4219.459,4139.854,4058.066,3991.875,3923.884,3854.288,3782.437,3708.382,3638.302,3571.058,3502.457,3433.626,3365.056,3330.215,3295.034,3258.685,3219.934,3178.108,3140.422,3105.14,3065.955,3022.006,2972.728,2917.858,2858.279,2801.74,2749.474,2699.581,2652.779,2608.765,2567.041,2526.806,2487.423,2445.343,2397.299,2350.579,2304.921,2260.279,2216.404,2173.353,2131.248,2090.439,2050.944,2012.821,1975.613,1939.116,1902.938,1866.828,1830.702,1794.614,1758.643,1722.907,1687.49,1652.403,1617.607,1583.081,1548.795,1514.731,1480.908,1447.357,1414.101,1381.167,1348.586,1316.378,1284.579,1253.254,1222.479,1192.313,1162.795,1133.967,1105.781,1078.292,1051.5,1025.4,999.977,975.201,951.035,927.444,904.414,881.93,859.967,838.504,817.517
203,4079.151,4078.047,4075.283,4068.42,4055.649,4036.393,4010.913,3980.596,3947.097,3912.728,3879.376,3849.26,3822.677,3795.286,3763.889,3726.804,3683.123,3634.544,3584.278,3536.855,3494.976,3417.514,3315.155,3217.733,3122.893,3029.396,2937.258,2846.921,2756.476,2664.466,2569.99,2541.579,2544.514,2544.776,2544.47,2545.13,2547.182,2550.233,2554.101,2558.33,2562.579,2570.31,2585.237,2599.961,2613.909,2626.627,2638.101,2648.516,2658.157,2667.354,2676.516,2683.121,2685.263,2688.862,2695.998,2707.979,2725.691,2748.296,2773.375,2797.43,2817.955,2834,2837.581,2829.75,2820.933,2812.446,2804.473,2795.276,2784.67,2772.368,2758.156,2742.083,2724.286,2704.725,2683.357,2660.167,2635.197,2608.526,2580.225,2550.387,2519.109,2486.466,2452.57,2417.605,2381.779,2345.272,2308.18,2270.578,2232.573,2194.272,2155.771,2117.161,2078.545,2040.591,2003.327,1966.698,1930.683,1895.255,1860.352,1825.908,1791.866
348,4386.555,4426.857,4454.487,4471.228,4478.634,4478.365,4471.995,4461.218,4447.45,4432.157,4409.317,4379.827,4351.218,4323.481,4296.149,4269.095,4242.452,4216.45,4190.426,4163.721,4134.893,4103.297,4069.926,4036.477,4004.8,3976.079,3951.09,3928.739,3905.367,3876.467,3851.228,3828.934,3798.591,3762.764,3725.078,3688.394,3653.085,3618.781,3586.289,3556.456,3545.22,3553.395,3564.901,3578.065,3590.606,3600.795,3608.012,3612.678,3615.596,3618.001,3620.82,3601.587,3550.56,3500.049,3449.597,3392.629,3329.016,3265.684,3202.837,3141.05,3086.495,3033.021,2992.731,2957.147,2921.708,2886.258,2850.043,2813.212,2775.785,2737.853,2699.487,2660.705,2621.507,2581.915,2541.956,2501.647,2461.027,2420.128,2378.951,2337.492,2295.773,2253.827,2211.71,2169.489,2127.239,2085.032,2042.916,2000.951,1959.216,1917.801,1876.802,1836.319,1796.486,1757.397,1719.061,1681.483,1644.663,1608.592,1573.251,1538.614,1504.66
616,15307.062,15291.441,15348.04,15403.393,15452.134,15490.729,15515.425,15524.404,15514.187,15483.279,15430.108,15448.557,15519.393,15573.767,15613.025,15639.292,15652.409,15653.743,15646.616,15635.868,15624.275,15565.827,15469.962,15375.325,15281.779,15190.003,15099.434,15010.568,14922.276,14887.535,14894.114,14902.345,14910.009,14911.881,14900.924,14873.152,14826.049,14761.663,14683.802,14667.291,14699.772,14730.26,14757.494,14780.486,14797.334,14806.822,14809.256,14805.609,14795.852,14780.073,14758.595,14731.334,14706.001,14731.403,14757.919,14787.876,14822.414,14860.895,14902.394,14945.01,14987.475,15029.607,15076.293,15121.151,15162.767,15199.849,15221.747,15228.329,15219.933,15197.181,15160.592,15110.211,15046.012,14968.393,14877.859,14774.848,14659.736,14532.772,14394.163,14244.065,14082.731,13910.531,13727.952,13535.544,13333.913,13123.646,12905.274,12679.32,12446.376,12207.088,11962.195,11712.744,11465.269,11220.51,10978.573,10739.556,10503.538,10270.588,10040.775,9814.167,9590.805
498,1907.913,1930.929,1961.656,1998.472,2039.811,2084.267,2130.535,2177.516,2224.108,2265.618,2300.003,2331.06,2358.319,2381.586,2400.801,2416.128,2427.135,2433.963,2437.5,2439.1,2441.845,2446.926,2451.175,2453.725,2453.054,2448.379,2439.3,2426.645,2411.706,2399.022,2390.393,2383.167,2376.579,2369.985,2362.323,2352.921,2341.616,2328.364,2312.226,2309.866,2323.347,2332.486,2337.519,2338.584,2336.049,2330.356,2321.309,2322.56,2322.547,2323.702,2327.849,2335.976,2347.732,2361.602,2375.227,2379.259,2373.123,2365.195,2356.613,2349.053,2343.69,2340.872,2340.031,2340.291,2340.388,2338.327,2333.836,2327.145,2318.419,2308.002,2296.147,2282.838,2267.969,2251.551,2233.594,2214.111,2193.144,2170.724,2146.864,2121.577,2094.893,2066.846,2037.508,2006.969,1975.33,1942.693,1909.12,1874.679,1839.488,1803.658,1767.343,1731.2,1695.333,1659.763,1624.499,1589.544,1554.921,1520.641,1486.705,1453.122,1419.891
642,12075.7,12123.565,12144.684,12149.429,12143.525,12130.514,12136.742,12184.195,12221.908,12244.25,12246.272,12227.064,12189.835,12144.248,12102.653,12074.003,12073.559,12117.17,12168.312,12219.308,12263.816,12300.302,12329.864,12353.446,12371.924,12386.063,12395.987,12379.747,12331.887,12271,12194.749,12101.907,11993.413,11874.99,11753.721,11634.747,11519.753,11405.854,11285.269,11148.648,10988.961,10805.409,10698.762,10680.466,10651.531,10616.987,10577.463,10532.52,10485.543,10440.251,10399.242,10365.175,10319.721,10231.821,10138.587,10035.316,9919.852,9795.242,9667.799,9546.514,9437.516,9342.912,9283.979,9243.988,9207.431,9165.608,9117.772,9065.003,9007.536,8946.041,8880.997,8812.219,8739.305,8662.243,8581.076,8495.818,8406.495,8313.098,8215.564,8113.833,8007.9,7897.809,7783.721,7665.859,7544.52,7419.963,7292.401,7162.017,7029.041,6893.764,6756.669,6620.587,6485.918,6352.718,6221.044,6090.94,5962.432,5835.549,5710.319,5586.782,5464.963
643,57478.154,57311.961,57195.183,57097.152,56985.995,56842.397,56650.664,56407.135,56103.941,55784.554,55458.142,55080.237,54642.602,54138.932,53558.833,52904.187,52170.544,51370.876,50526.019,49668.075,48833.506,48034.295,47242.078,46461.402,45685.749,44915.318,44149.862,43395.943,42650.224,42095.086,41760.694,41432.519,41105.924,40781.922,40460.163,40141.687,39824.781,39504.763,39165.952,39075.87,39261.481,39393.48,39475.039,39511.678,39512.962,39486.685,39435.932,39361,39264.254,39147.785,39014.773,38866.125,38707.217,38498.936,38290.132,38112.227,37969.435,37859.367,37777.378,37715.868,37667.89,37632.802,37589.599,37531.491,37449.924,37338.513,37194.234,37017.128,36807.854,36568.45,36300.573,36004.318,35679.4,35326.882,34948.106,34544.5,34117.358,33668.105,33198.554,32710.678,32206.453,31687.459,31155.506,30613.053,30062.777,29507.06,28947.667,28386.684,27836.589,27299.08,26774.375,26262.531,25763.186,25275.553,24798.61,24331.47,23873.753,23425.11,22984.741,22551.774,22125.516
703,2405.195,2445.439,2486.739,2527.843,2567.662,2605.447,2640.689,2673.209,2702.922,2730.027,2754.687,2771.463,2774.154,2773.339,2768.518,2759.702,2746.651,2730.054,2711.395,2692.755,2675.323,2653.432,2628.089,2603.516,2579.007,2554.17,2529.015,2503.629,2476.981,2448.17,2416.501,2402.317,2396.038,2387.829,2378.195,2367.649,2356.108,2343.522,2330.01,2315.817,2300.949,2294.648,2306.442,2317.552,2327.604,2336.326,2343.652,2349.716,2354.76,2359.113,2363.059,2367.176,2375.345,2383.336,2391.255,2399.162,2407.098,2415.132,2423.516,2432.484,2448.958,2465.827,2476.704,2487.967,2499.107,2508.148,2514.92,2519.468,2521.863,2522.243,2520.712,2517.26,2511.794,2504.24,2494.515,2482.56,2468.38,2452.006,2433.449,2412.737,2389.905,2364.998,2338.102,2309.325,2278.816,2246.709,2213.101,2178.088,2141.82,2104.47,2066.247,2028.248,1990.607,1953.345,1916.48,1880.024,1843.991,1808.389,1773.207,1738.43,1704.039
804,24056.983,23957.67,23856.484,23745.114,23614.739,23462.01,23285.113,23087.474,22870.329,22732.6,22699.528,22663.807,22621.279,22565.41,22486.752,22337.125,22156.283,21948.572,21720.675,21483.811,21268.79,21083.489,20894.769,20701.067,20496.517,20289.301,20068.236,19836.756,19595.895,19362.747,19141.519,18917.548,18688.878,18456.277,18219.582,17984.909,17745.943,17502.082,17250.503,17114.716,17108.282,17087.698,17052.692,16999.696,16924.161,16823.731,16697.277,16548.086,16383.511,16213.678,16046.507,15884.189,15697.688,15498.315,15299.601,15103.966,14931.773,14775.381,14629.477,14487.124,14380.838,14270.405,14157.02,14042.196,13928.187,13816.73,13707.753,13600.408,13487.744,13369.27,13244.602,13113.807,12977.042,12834.111,12684.796,12529.028,12366.919,12198.806,12025.153,11846.56,11663.582,11476.535,11285.786,11091.97,10895.794,10697.858,10498.543,10298.109,10096.854,9895.043,9692.932,9490.841,9289.092,9088.099,8890.669,8697.013,8507.034,8320.639,8137.663,7957.93,7781.295
924,23621.012,23556.116,23507.676,23465.975,23427.62,23391.473,23342.685,23304.372,23271.935,23249.102,23238.23,23204.35,23190.867,23182.564,23171.874,23154.251,23125.588,23069.176,23004.797,22936.066,22865.082,22802.945,22639.992,22470.524,22291.706,22111.098,21931.85,21752.886,21567.686,21389.829,21223.324,21101.5,21079.612,21059.059,21042.95,21033.619,21035.241,21047.709,21063.237,21094.498,21140.365,21161.901,21130.754,21087.204,21039.289,21003.495,20979.686,20958.665,20938.018,20922.292,20911.13,20877.571,20728.308,20586.214,20455.797,20344.337,20258.544,20195.15,20139.414,20078.279,19987.877,19846.981,19666.479,19486.157,19317.763,19154.648,18997.61,18843.568,18690.283,18534.763,18374.821,18210.364,18042.332,17870.746,17695.771,17517.561,17336.186,17151.712,16964.342,16774.302,16581.89,16387.281,16190.762,15992.794,15793.908,15594.577,15395.127,15195.923,14996.581,14797.535,14598.952,14400.998,14204.195,14008.987,13815.238,13622.931,13432.092,13242.671,13054.51,12867.392,12681.172
830,59.93,60.638,61.327,62,62.667,63.331,64.011,64.718,65.455,66.238,67.074,67.966,68.911,69.911,70.942,72.004,73.079,74.169,75.267,76.367,77.459,78.586,79.862,81.085,82.215,83.202,84.031,84.721,85.362,86.065,86.916,87.824,88.529,89.356,90.265,91.214,92.21,93.367,94.517,95.582,96.512,97.311,98.05,98.701,99.357,100.081,100.801,101.394,102.036,102.718,103.416,104.113,104.79,105.486,106.176,106.86,107.537,108.202,108.842,109.449,110.025,110.596,111.242,111.861,112.457,113.055,113.648,114.209,114.74,115.227,115.69,116.109,116.49,116.84,117.147,117.41,117.637,117.819,117.966,118.059,118.107,118.107,118.059,117.967,117.826,117.626,117.376,117.079,116.724,116.313,115.853,115.332,114.769,114.181,113.57,112.94,112.295,111.633,110.953,110.252,109.538
208,1366.579,1365.335,1362.82,1359.205,1354.583,1349.162,1324.804,1294.324,1264.071,1234.39,1205.444,1180.396,1158.013,1136.109,1114.343,1092.636,1073.492,1055.102,1036.558,1017.961,999.195,980.473,961.645,942.679,923.428,903.906,884.14,872.309,860.032,847.274,834.021,824.418,818.474,812.281,806.15,800.344,794.912,789.851,785.197,780.997,779.214,779.904,781.033,782.513,784.208,786.011,787.92,789.927,791.896,793.664,795.838,795.683,792.499,788.673,779.832,766.864,756.876,749.746,742.924,737.584,733.539,728.151,721.427,716.44,713.1,709.587,705.862,701.971,697.769,693.384,688.897,684.329,679.66,674.86,669.889,664.719,659.348,653.788,648.026,642.048,635.85,629.431,622.8,615.965,608.938,601.733,594.357,586.826,579.151,571.353,563.445,555.445,547.37,539.246,531.198,523.247,515.398,507.653,500.012,492.471,485.031
233,554.131,551.482,548.502,545.206,541.557,537.612,533.433,529.157,524.866,520.704,516.747,513.069,509.585,506.157,502.579,498.759,494.632,490.238,485.58,480.726,476.795,474.019,471.031,467.864,464.479,460.892,457.096,453.136,449.02,446.692,446.592,446.295,445.767,445.217,444.934,445.046,445.829,447.011,447.513,448.784,450.312,448.273,443.162,436.384,430.025,425.609,423.74,423.989,425.655,427.55,428.571,428.064,427.045,425.752,424.589,423.848,423.584,423.663,424.008,424.493,425.023,425.571,424.323,421.292,418.329,415.431,412.594,409.687,406.671,403.516,400.194,396.696,393.027,389.188,385.184,381.032,376.726,372.279,367.707,363.029,358.269,353.435,348.532,343.579,338.59,333.581,328.56,323.527,318.483,313.43,308.363,303.287,298.208,293.192,288.237,283.331,278.476,273.667,268.906,264.19,259.521
234,26.032,25.942,25.985,26.089,26.247,26.452,26.628,26.773,26.936,27.09,27.249,27.34,27.402,27.441,27.461,27.471,27.505,27.675,27.839,28.009,28.159,28.302,28.451,28.598,28.733,28.85,28.952,29.04,29.307,29.623,29.944,30.258,30.564,30.873,31.202,31.552,31.94,32.356,32.739,33.021,33.033,32.672,32.089,31.437,30.835,30.354,30.02,29.899,29.972,30.105,30.086,29.858,29.606,29.401,29.248,29.077,28.959,28.904,28.831,28.756,28.68,28.636,28.603,28.584,28.572,28.577,28.598,28.63,28.672,28.709,28.741,28.768,28.785,28.796,28.803,28.809,28.808,28.808,28.796,28.782,28.756,28.725,28.686,28.634,28.574,28.498,28.41,28.306,28.191,28.065,27.921,27.768,27.601,27.421,27.238,27.047,26.851,26.649,26.445,26.242,26.03
246,2284.556,2259.402,2234.976,2210.231,2184.044,2155.869,2125.346,2092.659,2057.755,2021.018,1982.695,1951.492,1927.221,1901.305,1873.252,1843.071,1810.475,1776.018,1740.852,1706.618,1674.115,1642.36,1610.888,1580.444,1549.69,1517.96,1485.014,1451.465,1417.853,1385.13,1353.798,1321.363,1287.43,1254.346,1221.328,1188.113,1155.33,1123.276,1091.442,1060.572,1030.867,1011.704,1002.53,993.61,984.374,974.504,964.583,954.82,944.679,934.457,924.351,916.956,912.167,907.532,903.126,899.025,895.236,891.744,888.472,885.348,870.88,845.427,820.527,808.694,809.393,809.95,810.329,810.547,810.217,809.403,808.148,806.458,804.314,801.699,798.583,794.95,790.803,786.152,780.996,775.335,769.176,762.527,755.41,747.843,739.85,731.458,722.686,713.561,704.117,694.388,684.41,674.209,663.814,653.266,642.862,632.626,622.566,612.68,602.96,593.4,583.991
352,38.803,38.229,37.762,37.365,36.996,36.636,36.265,35.88,35.472,35.043,34.592,34.397,34.172,33.909,33.595,33.231,32.806,32.333,31.833,31.34,30.868,30.507,30.166,29.829,29.468,29.071,28.634,28.17,27.696,27.234,26.798,26.451,26.126,25.815,25.506,25.196,24.882,24.564,24.242,23.918,23.591,23.36,23.123,22.884,22.642,22.401,22.161,21.926,21.692,21.487,21.31,21.127,20.939,20.765,20.627,20.539,20.506,20.516,20.533,20.512,20.583,20.74,20.834,20.82,20.802,20.805,20.828,20.862,20.899,20.929,20.942,20.938,20.92,20.889,20.844,20.789,20.722,20.642,20.55,20.447,20.331,20.204,20.065,19.915,19.753,19.581,19.399,19.208,19.006,18.796,18.578,18.351,18.124,17.896,17.668,17.44,17.212,16.984,16.757,16.529,16.303
372,1745.289,1733.015,1712.709,1689.04,1662.071,1632.344,1604.365,1587.983,1572.008,1557.91,1546.964,1539.928,1536.686,1536.216,1536.905,1537.713,1532.612,1506.012,1480.374,1457.27,1437.369,1425.612,1436.06,1448.734,1462.46,1476.338,1490.089,1503.568,1515.956,1526.41,1534.275,1540.787,1549.571,1555.588,1558.647,1558.789,1556.136,1551.83,1546.193,1540.935,1537.311,1535.239,1532.593,1531.986,1533.022,1535.495,1539.168,1543.686,1550.317,1559.663,1572.038,1587.218,1604.488,1622.84,1643.163,1665.092,1689.583,1717.899,1744.599,1765.932,1779.414,1783.796,1780.388,1772.537,1764.876,1760.732,1761.09,1764.335,1769.22,1773.798,1776.656,1777.637,1777.259,1775.586,1772.803,1769.046,1764.274,1758.423,1751.599,1743.943,1735.567,1726.499,1716.736,1706.304,1695.225,1683.515,1671.189,1658.256,1644.706,1630.513,1615.683,1600.24,1584.263,1568.011,1551.537,1534.815,1517.843,1500.624,1483.141,1465.382,1447.337
833,26.008,25.872,25.577,25.158,24.651,24.093,23.517,22.962,22.461,22.044,21.739,21.56,21.504,21.557,21.699,21.909,22.221,22.77,23.352,23.93,24.481,25.045,25.851,26.644,27.454,28.31,29.127,29.618,30.085,30.447,30.642,30.639,30.473,30.253,30.138,30.241,30.603,31.179,31.865,32.515,33.02,33.342,33.519,33.599,33.671,33.786,33.954,34.159,34.405,34.67,34.954,35.254,35.568,35.9,36.249,36.609,36.978,37.355,37.729,38.095,38.439,38.755,39.038,39.288,39.509,39.717,39.907,40.072,40.22,40.35,40.458,40.546,40.618,40.666,40.698,40.71,40.697,40.667,40.616,40.546,40.451,40.338,40.208,40.057,39.884,39.687,39.469,39.229,38.983,38.728,38.472,38.213,37.944,37.674,37.398,37.114,36.821,36.524,36.222,35.917,35.611
428,1032.16,1024.23,1018.552,1014.677,1012.136,1010.586,1009.716,1009.351,1009.262,1007.572,1003.746,999.786,995.461,990.606,984.999,978.586,971.194,962.886,953.796,944.224,934.242,924.993,915.989,906.51,896.255,885.12,873.088,860.403,847.274,836.766,829.653,824.091,819.998,816.223,813.267,811.38,812.336,815.721,818.466,820.489,819.323,815.915,816.156,805.82,791.043,783.887,777.104,770.337,766.803,765.28,761.342,755.946,749.886,742.46,731.523,720.635,712.806,705.716,698.617,690.494,681.39,672.334,663.369,654.589,646.121,638.051,630.159,622.436,614.843,607.314,599.796,592.276,584.768,577.282,569.839,562.436,555.087,547.762,540.393,532.895,525.209,517.314,509.232,501.01,492.715,484.405,476.087,467.75,459.402,451.04,442.661,434.28,426.069,418.022,410.112,402.328,394.66,387.108,379.671,372.347,365.131
440,1828.135,1803.691,1782.954,1764.942,1748.686,1733.618,1719.338,1705.791,1692.859,1683.012,1676.864,1671.706,1666.982,1661.97,1655.708,1647.709,1637.572,1625.519,1611.89,1597.383,1582.246,1562.233,1538.776,1514.458,1488.849,1461.885,1433.556,1404.264,1374.16,1349.763,1332.576,1315.185,1297.428,1279.663,1262.26,1245.468,1229.409,1213.699,1197.064,1191.589,1198.145,1200.803,1199.964,1196.469,1191.632,1186.439,1181.117,1175.441,1169.435,1163.011,1156.103,1149.12,1142.699,1135.717,1127.745,1115.801,1099.915,1083.093,1065.707,1050.712,1038.457,1024.337,1006.428,989.541,974.207,960.792,949.079,938.898,929.713,920.766,911.492,901.73,891.571,881.015,870.137,858.975,847.497,835.638,823.418,810.853,797.984,784.808,771.348,757.643,743.74,729.682,715.494,701.201,686.84,672.457,658.084,643.772,629.714,615.929,602.415,589.162,576.172,563.439,550.968,538.753,526.791
578,1617.681,1635.032,1653.758,1671.949,1689.82,1707.524,1725.136,1742.665,1760.065,1777.243,1794.108,1769.539,1723.069,1675.809,1628.065,1580.361,1532.582,1484.815,1436.955,1389.192,1341.262,1318.81,1308.931,1298.517,1287.269,1275.089,1261.931,1248.001,1233.439,1218.555,1203.545,1197.426,1195.733,1194.092,1192.642,1191.517,1190.754,1190.37,1190.331,1190.599,1191.105,1184.144,1173.394,1162.903,1152.547,1144.717,1139.491,1128.226,1110.682,1093.024,1078.958,1068.456,1057.72,1047.27,1039.256,1034.154,1030.404,1027.294,1024.599,1022.628,1021.067,1016.484,1008.706,1000.906,992.506,983.228,972.918,961.814,950.323,938.907,927.855,917.223,906.907,896.844,886.934,877.102,867.356,857.72,848.184,838.733,829.364,820.07,810.86,801.736,792.703,783.769,774.941,766.225,757.64,749.201,740.926,732.822,724.903,717.201,709.481,701.779,694.102,686.447,678.807,671.168,663.52
