Variant,Country_code,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Estimates,624,264.674,269.039,272.998,276.768,280.529,284.363,288.308,292.309,296.264,300.048,303.533,306.675,309.577,312.477,315.721,319.524,323.921,328.801,334.159,339.959,346.108,352.811,359.964,366.798,372.275,375.764,376.817,375.919,374.394,374.13,376.449,381.842,389.873,399.792,410.399,420.834,430.886,440.791,450.677,460.771,471.254,482.137,493.3,504.567,515.743,526.686,537.365,547.875,558.435,569.349,580.846,593.008,605.833,619.392,633.751,648.96,665.041,682.008,699.852,718.542,738.048,758.36,779.433,801.147,823.339,845.894,868.732,891.865,915.245,938.863,962.695
Estimates,430,483.883,489.377,495.563,502.436,509.941,518.052,526.719,535.89,545.521,555.543,565.937,576.691,587.818,599.381,611.493,624.202,637.569,651.616,666.407,682.026,698.545,715.987,734.366,753.774,774.28,795.946,818.257,841.083,865.166,891.556,920.689,953.382,988.504,1022.219,1049.329,1066.317,1072.675,1070.192,1060.7,1046.989,1031.842,1014.044,994.874,982.507,987.511,1016.729,1074.792,1157.841,1253.717,1345.191,1420.069,1473.5,1509.735,1536.817,1566.996,1608.994,1665.168,1732.039,1805.491,1879.141,1948.395,2012.214,2072.203,2129.524,2186.166,2243.64,2302.083,2361.022,2420.654,2481.116,2542.539
Estimates,466,2409.22,2431.299,2454.346,2478.301,2503.068,2528.521,2554.535,2580.944,2607.564,2634.238,2660.859,2687.429,2714.127,2741.319,2769.488,2799.071,2830.085,2862.692,2897.614,2935.744,2977.674,3023.848,3074.022,3127.223,3182.051,3237.544,3292.936,3348.57,3405.71,3466.227,3531.231,3602.166,3678.131,3755.155,3827.791,3892.622,3947.657,3995.472,4042.839,4099.15,4171.132,4261.651,4368.696,4488.149,4613.582,4740.47,4867.719,4997.386,5131.841,5274.653,5428.43,5593.382,5768.646,5954.495,6151.064,6358.115,6576.448,6805.329,7041.275,7279.572,7517.023,7752.072,7986.05,8222.328,8465.828,8720.125,8986.333,9263.399,9550.134,9844.537,10145.174
Estimates,478,320.233,328.01,336.28,345.071,354.383,364.228,374.589,385.448,396.803,408.61,420.864,433.546,446.649,460.208,474.255,488.827,503.917,519.526,535.614,552.145,569.079,586.412,604.17,622.377,641.078,660.305,680.062,700.325,721.15,742.616,764.742,787.557,811.015,835.005,859.319,883.845,908.564,933.517,958.715,984.187,1009.971,1036.101,1062.645,1089.762,1117.635,1146.437,1176.24,1207.112,1239.22,1272.764,1307.875,1344.669,1383.149,1423.277,1464.936,1508.076,1552.649,1598.694,1646.338,1695.724,1746.942,1800.006,1854.815,1911.187,1968.829,2027.548,2087.25,2147.92,2209.465,2271.843,2334.981
Estimates,562,1155.4,1199.201,1242.455,1285.265,1327.813,1370.34,1413.174,1456.734,1501.492,1547.931,1596.482,1647.408,1700.718,1756.129,1813.147,1871.447,1931.048,1992.07,2054.461,2118.139,2183.092,2249.175,2316.501,2385.634,2457.322,2532.078,2610.316,2691.801,2775.605,2860.405,2945.338,3030.37,3116.145,3203.357,3292.987,3385.969,3482.515,3583.089,3689.213,3802.73,3925.01,4056.913,4198.378,4348.766,4506.915,4672.061,4844.238,5024.019,5211.78,5408.024,5613.223,5827.746,6051.84,6285.689,6529.466,6783.454,7047.747,7322.915,7610.198,7911.177,8227.012,8558.352,8905.048,9266.489,9641.594,10029.627,10430.601,10844.944,11272.809,11714.461,12170.165
Estimates,566,18886.354,19167.315,19472.357,19797.568,20140.076,20498.114,20871.002,21259.141,21663.838,22087.102,22530.847,22996.166,23482.6,23987.867,24508.713,25043.307,25592.609,26159.438,26746.386,27356.807,27994.387,28656.168,29344.624,30075.039,30867.369,31733.895,32683.777,33707.888,34777.748,35853.615,36907.436,37927.811,38924.473,39916.312,40932.204,41993.033,43104.876,44260.637,45452.421,46667.454,47896.887,49139.906,50401.529,51685.81,52998.7,54345.196,55727.649,57147.062,58605.582,60105.248,61648.374,63236.351,64871.99,66560.635,68308.666,70120.845,71999.058,73943.002,75952.297,78025.55,80161.191,82359.45,84619.358,86936.474,89305.034,91720.564,94181.382,96687.405,99237.728,101831.874,104469.637
Estimates,686,1213.779,1245.392,1277.995,1311.876,1347.237,1384.212,1422.866,1463.178,1505.084,1548.48,1593.244,1639.362,1686.945,1736.249,1787.619,1841.293,1897.154,1955.077,2015.238,2077.881,2143.035,2211.224,2282.079,2353.65,2423.302,2489.354,2550.913,2609.084,2666.792,2728.096,2795.962,2871.352,2953.499,3041.474,3133.668,3228.847,3326.605,3427.146,3530.516,3636.864,3746.116,3858.619,3973.72,4089.21,4202.146,4310.614,4413.788,4512.777,4610.121,4709.427,4813.466,4923.155,5038.253,5159.025,5285.42,5417.453,5555.513,5700.038,5851.066,6008.509,6172.314,6342.36,6518.704,6701.738,6891.927,7089.488,7294.613,7506.779,7724.65,7946.433,8170.785
Estimates,694,999.71,1010.892,1022.47,1034.496,1046.999,1060.018,1073.616,1087.835,1102.706,1118.302,1134.655,1151.794,1169.767,1188.604,1208.321,1228.942,1250.499,1273.017,1296.544,1321.085,1346.679,1373.348,1401.099,1430.006,1460.09,1491.402,1523.999,1557.914,1593.102,1629.46,1666.961,1704.761,1742.769,1782.594,1826.407,1875.291,1930.948,1991.662,2050.951,2100.08,2133.215,2148.405,2148.907,2140.628,2132.141,2130.233,2135.473,2147.568,2171.313,2212.29,2273.784,2358.786,2464.752,2582.461,2699.01,2805.033,2897.187,2977.859,3050.404,3120.566,3192.605,3266.96,3342.193,3418.471,3495.714,3573.849,3653.177,3733.925,3815.797,3898.35,3981.239
Estimates,768,687.76,702.404,710.368,715.285,719.88,725.927,734.26,744.798,756.665,768.429,778.783,787.26,794.87,804.346,819.407,842.497,874.891,915.211,959.919,1004.035,1043.945,1078.684,1109.355,1136.986,1163.395,1190.087,1216.836,1243.61,1272.275,1305.208,1343.974,1389.383,1440.66,1495.883,1552.208,1607.501,1661.563,1714.818,1766.411,1815.507,1861.74,1904.214,1943.636,1983.258,2027.528,2079.5,2140.663,2209.802,2284.046,2359.069,2431.837,2501.367,2568.805,2635.67,2704.399,2776.699,2852.94,2932.483,3014.908,3099.478,3185.633,3273.345,3362.736,3453.578,3545.61,3638.658,3732.598,3827.461,3923.401,4020.646,4119.404
Estimates,1833,50310.047,51481.098,52722.104,54028.361,55396.027,56822.066,58304.287,59841.208,61432.235,63077.195,64776.189,66528.916,68334.327,70190.575,72095.25,74047.14,76047.477,78098.119,80199.995,82354.012,84562.363,86826.124,89149.813,91543.761,94021.058,96591.924,99256.931,102015.947,104877.217,107850.161,110939.091,114146.412,117463.279,120868.225,124332.407,127832.793,131355.679,134898.322,138460.835,142047.708,145658.866,149303.368,152969.612,156613.469,160176.802,163624.109,166940.433,170155.929,173336.734,176574.799,179941.556,183451.353,187099.453,190913.35,194919.988,199133.418,203569.106,208211.358,213002.277,217861.439,222726.512,227573.138,232403.784,237215.311,242013.481,246800.019,251566.613,256298.77,260985.578,265615.435,270179.461
Estimates,912,24606.643,25183.772,25794.184,26439.865,27121.604,27839.011,28590.318,29372.543,30181.697,31013.2,31862.915,32728.396,33609.936,34510.987,35436.879,36391.214,37377.039,38392.391,39429.928,40479.326,41534.392,42592.704,43660.115,44748.889,45875.993,47054.271,48286.467,49570.927,50910.434,52306.995,53760.898,55272.897,56839.818,58452.739,60099.605,61770.331,63458.396,65160.774,66874.466,68597.446,70326.323,72061.74,73797.003,75512.934,77185.181,78797.71,80342.807,81828.753,83275.64,84712.605,86162.068,87635.604,89132.316,90647.719,92172.36,93702.616,95234.582,96781.211,98375.549,100060.916,101866.841,103804.565,105861.002,108010.46,110214.773,112443.617,114688.939,116951.189,119218.394,121478.638,123722.601
Estimates,12,4511.598,4574.6,4645.493,4726.211,4817.885,4920.804,5034.365,5157.134,5286.988,5421.377,5558.042,5695.855,5835.478,5979.682,6132.484,6296.688,6473.533,6661.827,6859.039,7061.424,7266.428,7473.419,7683.73,7899.127,8122.262,8355.217,8597.95,8850.288,9113.902,9390.796,9682.118,9987.975,10307.008,10636.887,10974.407,11316.685,11662.342,12010.09,12357.073,12700.082,13036.365,13364.921,13684.684,13992.899,14286.526,14563.635,14823.978,15068.785,15299.817,15519.655,15731.099,15935.089,16134.005,16333.986,16542.653,16766.027,17006.259,17263.894,17541.178,17840.024,18161.36,18505.611,18871.563,19256.116,19654.929,20063.891,20481.901,20906.756,21331.993,21749.666,22153.808
Estimates,818,10381.76,10638.072,10909.309,11195.254,11495.505,11809.456,12136.293,12475.054,12824.564,13183.569,13550.85,13925.376,14306.43,14693.713,15087.126,15486.306,15891.961,16303.206,16716.331,17126.508,17530.808,17928.044,18320.821,18714.781,19117.779,19535.952,19971.532,20424.52,20896.136,21387.075,21897.956,22427.856,22977.292,23549.681,24149.412,24778.363,25438.969,26126.814,26828.519,27526.073,28206.576,28864.813,29504.233,30131.407,30756.962,31388.895,32028.821,32674.778,33327.17,33985.719,34650.424,35324.564,36009.89,36703.21,37399.737,38097.625,38792.844,39490.813,40210.318,40976.505,41806.22,42706.357,43668.307,44674.003,45697.164,46717.678,47729.77,48735.775,49733.474,50722.599,51702.862
Estimates,434,581.743,589.015,598.124,609.239,622.457,637.809,655.253,674.688,695.944,718.835,743.196,768.978,796.287,825.434,856.829,890.818,927.412,966.573,1008.412,1053.027,1100.451,1150.837,1204.072,1259.601,1316.68,1374.791,1433.296,1492.313,1553.029,1617.098,1685.501,1758.832,1836.007,1914.267,1989.838,2060.026,2123.618,2181.364,2234.915,2286.823,2338.935,2391.872,2444.909,2496.927,2546.249,2591.816,2633.127,2670.928,2706.802,2742.972,2780.979,2821.267,2863.225,2906.061,2948.555,2989.68,3029.857,3069.17,3105.96,3138.059,3164.248,3183.328,3196.569,3208.236,3224.186,3248.49,3282.817,3325.6,3373.758,3422.619,3468.737
Estimates,504,4469.467,4598.96,4740.585,4893.415,5056.256,5227.646,5405.811,5588.668,5773.975,5959.402,6142.937,6323.295,6500.307,6675.054,6849.419,7024.82,7201.871,7380.196,7559.07,7737.416,7914.74,8090.715,8266.569,8445.259,8630.71,8825.801,9031.086,9245.822,9469.782,9702.307,9942.465,10190.417,10445.13,10702.987,10959.297,11210.534,11454.797,11692.229,11923.764,12151.26,12375.888,12597.978,12816.343,13028.959,13233.124,13427.079,13610.482,13784.497,13950.703,14111.427,14268.731,14423.684,14577.127,14730.678,14886.096,15045.104,15207.578,15374.596,15550.344,15740.013,15946.819,16172.843,16415.742,16668.892,16922.959,17171.039,17410.483,17642.593,17869.042,18093.063,18316.887
Estimates,729,2864.641,2939.549,3017.437,3098.444,3182.755,3270.532,3361.981,3457.27,3556.601,3660.184,3768.22,3880.908,3998.491,4121.157,4249.151,4382.691,4522.133,4667.734,4819.587,4977.697,5142.239,5313.098,5490.708,5676.455,5872.127,6078.928,6297.33,6526.762,6766.024,7013.362,7267.381,7528.746,7797.674,8071.941,8348.662,8626.355,8901.608,9176.174,9459.854,9766.044,10103.186,10476.825,10880.952,11298.402,11705.186,12084.536,12429.047,12744.972,13045.802,13351.773,13677.233,14027.815,14398.166,14778.501,15154.121,15515.205,15858.365,16189.542,16519.478,16863.374,17232.282,17629.958,18053.32,18498.015,18956.886,19424.627,19900.23,20385.466,20880.946,21387.956,21907.295
Estimates,788,1790.622,1835.43,1874.221,1907.632,1936.457,1961.729,1984.653,2006.615,2029.162,2053.872,2082.122,2114.79,2152.023,2193.116,2236.822,2282.244,2329.304,2378.386,2429.446,2482.503,2537.598,2594.832,2654.195,2715.527,2778.605,2843.335,2909.342,2976.894,3047.427,3122.863,3204.431,3292.692,3386.785,3484.729,3583.7,3681.62,3777.303,3870.978,3963.614,4056.818,4151.513,4248.004,4344.991,4439.726,4528.551,4608.865,4680.004,4742.748,4797.736,4846.146,4889.168,4926.607,4959.029,4989.405,5021.588,5058.303,5101.127,5149.486,5201.266,5253.208,5303.033,5349.834,5394.723,5439.79,5488.084,5541.626,5601.121,5665.352,5732.044,5797.98,5860.752
Estimates,732,6.812,8.146,9.015,9.67,10.289,11.035,11.962,13.114,14.463,15.961,17.548,19.194,20.92,22.831,25.048,27.647,30.825,34.469,38.043,40.751,42.128,41.759,40.02,38.139,37.83,40.247,45.931,54.328,64.134,73.494,81.046,86.379,89.922,92.247,94.289,96.748,99.759,103.125,106.727,110.346,113.86,117.327,120.891,124.614,128.583,132.884,137.348,142.045,147.61,154.913,164.434,176.578,190.874,205.878,219.61,230.672,238.552,243.71,247.005,249.733,252.879,256.634,260.778,265.408,270.565,276.266,282.617,289.647,297.137,304.755,312.26
Estimates,922,25703.404,26297.326,26927.92,27588.496,28274.423,28983.055,29713.969,30468.665,31250.538,32063.995,32913.274,33800.52,34724.391,35679.588,36658.371,37655.926,38670.438,39705.728,40770.067,41874.686,43027.971,44233.42,45489.698,46794.872,48145.065,49537.653,50970.464,52445.02,53966.783,55543.166,57178.193,58873.515,60623.461,62415.486,64232.802,66062.462,67897.283,69737.548,71586.369,73450.262,75332.543,77241.628,79172.609,81100.535,82991.621,84826.399,86597.626,88327.176,90061.094,91862.194,93779.488,95815.749,97967.137,100265.631,102747.628,105430.802,108334.524,111430.147,114626.728,117800.523,120859.671,123768.573,126542.782,129204.851,131798.708,134356.402,136877.674,139347.581,141767.184,144136.797,146456.86
Estimates,51,642.169,656.443,674.653,696.186,720.504,747.121,775.644,805.739,837.142,869.626,903.001,937.048,971.493,1006.016,1040.244,1073.911,1106.799,1138.849,1170.242,1201.281,1232.158,1262.939,1293.461,1323.509,1352.77,1381.018,1408.11,1434.124,1459.384,1484.313,1509.208,1533.514,1556.873,1579.964,1603.71,1628.363,1655.209,1683.01,1706.511,1718.651,1714.812,1692.67,1654.932,1608.299,1562.322,1524.014,1495.57,1475.29,1461.449,1450.802,1440.92,1431.993,1424.853,1418.321,1410.957,1401.87,1390.216,1376.497,1362.799,1352.073,1346.351,1346.388,1351.255,1359.259,1367.9,1375.333,1381.014,1385.362,1388.6,1391.269,1393.747
Estimates,31,1371.964,1401.897,1438.663,1480.568,1526.356,1575.17,1626.621,1680.702,1737.788,1798.473,1863.218,1932.01,2003.976,2077.303,2149.591,2219.055,2285.021,2347.682,2407.315,2464.556,2519.915,2573.344,2624.774,2674.698,2723.756,2772.482,2821.13,2869.763,2918.475,2967.303,3016.299,3065.466,3114.937,3165.024,3216.11,3268.404,3321.893,3376.315,3431.351,3486.551,3541.447,3596.313,3650.922,3703.782,3752.984,3797.331,3836.088,3870.14,3901.927,3934.864,3971.455,4012.634,4057.835,4106.197,4156.206,4206.809,4257.661,4309.215,4362.093,4417.211,4475.09,4535.779,4598.63,4662.607,4726.285,4788.513,4848.931,4907.39,4963.252,5015.834,5064.664
Estimates,48,62.115,62.223,63.512,65.601,68.214,71.138,74.206,77.33,80.488,83.69,86.962,90.319,93.683,96.943,99.918,102.536,104.744,106.687,108.731,111.351,114.923,119.423,124.807,131.354,139.37,149.003,160.516,173.641,187.252,199.838,210.36,218.279,224.031,228.601,233.479,239.714,247.704,257.064,267.167,277.085,286.168,294.449,302.32,309.881,317.318,324.897,332.61,340.856,350.774,363.866,381.225,402.689,427.995,457.878,493.191,534.14,582.067,635.793,690.043,737.698,774.051,796.037,806.03,811.369,822.54,846.756,886.938,939.85,998.976,1054.797,1100.474
Estimates,196,243.639,246.095,248.63,251.602,255.237,259.544,264.407,269.509,274.418,278.611,281.667,283.341,283.826,283.736,283.952,285.115,287.439,290.715,294.706,298.977,303.231,307.389,311.537,315.698,319.942,324.302,328.848,333.511,338.021,341.966,345.131,347.357,348.849,350.197,352.208,355.457,360.138,366.103,373.085,380.697,388.631,396.833,405.363,414.114,422.947,431.793,440.547,449.172,457.779,466.5,475.427,484.572,493.851,503.068,512.008,520.474,528.424,535.88,542.867,549.417,555.582,561.358,566.741,571.805,576.673,581.395,586.03,590.551,594.975,599.297,603.514
Estimates,268,1629.219,1643.676,1659.872,1678.058,1698.444,1721.122,1746.126,1773.39,1802.786,1834.123,1867.137,1901.582,1937.17,1973.683,2010.805,2048.191,2085.928,2123.531,2159.44,2191.649,2218.786,2240.273,2256.716,2269.487,2280.632,2291.724,2303.1,2314.694,2327.108,2340.968,2356.692,2373.801,2392.053,2412.213,2435.332,2461.579,2491.991,2524.835,2554.07,2571.683,2572.132,2553.639,2518.452,2470.17,2414.304,2355.426,2293.962,2230.267,2168.792,2114.882,2072.239,2043.17,2026.633,2018.72,2013.546,2006.77,1997.211,1986.029,1973.993,1962.631,1953.01,1945.045,1938.079,1931.983,1926.599,1921.748,1917.421,1913.522,1909.756,1905.743,1901.227
Estimates,368,2852.336,2943.381,3025.836,3102.87,3177.204,3251.147,3326.549,3404.88,3487.2,3574.242,3666.626,3765.023,3870.341,3983.827,4106.81,4240.108,4384.41,4539.225,4702.617,4871.855,5044.848,5220.358,5398.525,5580.368,5767.561,5960.958,6161.126,6366.499,6573.297,6776.446,6972.412,7160.769,7342.972,7519.967,7693.379,7865.182,8035.085,8204.912,8381.26,8572.616,8785.138,9021.099,9279.209,9557.39,9851.941,10159.693,10479.432,10810.656,11151.394,11499.449,11852.484,12214.371,12583.917,12948.137,13289.867,13599.537,13865.899,14099.293,14337.817,14633.765,15022.419,15520.711,16111.683,16755.233,17393.213,17983.741,18512.965,18993.936,19444.067,19891.814,20357.778
Estimates,376,646.782,689.468,733.761,777.758,820.161,860.304,898.177,934.375,970.029,1006.611,1045.476,1087.256,1131.45,1176.23,1218.964,1257.912,1292.129,1322.578,1351.805,1383.366,1419.737,1461.865,1508.64,1558.01,1606.978,1653.281,1696.462,1737.142,1775.56,1812.281,1847.825,1882.508,1916.464,1949.936,1983.192,2016.67,2049.892,2083.571,2120.742,2165.384,2220.054,2286.155,2362.113,2443.902,2525.773,2603.49,2676.011,2744.348,2808.809,2870.324,2929.826,2986.543,3040.643,3095.189,3154.277,3220.635,3295.831,3378.496,3464.822,3549.375,3628.248,3700.073,3766.191,3828.82,3891.374,3956.334,4024.28,4094.342,4165.766,4237.327,4308.117
Estimates,400,249.761,278.519,299.518,317.406,335.585,356.225,380.168,407.017,435.345,462.926,487.769,509.058,528.026,548.383,575.177,611.73,659.758,717.319,779.591,839.693,892.707,937.216,974.788,1007.25,1037.573,1068.165,1099.208,1130.482,1163.616,1200.495,1242.501,1290.814,1345.293,1404.292,1465.278,1526.639,1586.618,1646.184,1709.464,1782.251,1868.03,1969.275,2082.893,2200.056,2308.566,2399.927,2471.653,2527.224,2571.519,2612.09,2655.13,2701.55,2751.639,2810.277,2883.223,2974.596,3084.896,3213.101,3359.386,3523.395,3703.509,3900.602,4111.005,4322.9,4520.824,4693.41,4836.733,4952.772,5043.481,5113.215,5165.979
Estimates,414,91.304,92.021,94.752,99.068,104.731,111.66,119.925,129.785,141.606,155.828,172.843,192.763,215.332,239.835,265.275,290.919,316.721,342.819,368.914,394.667,420.014,444.421,468.239,493.267,521.933,555.86,595.891,641.123,689.36,737.415,783.013,824.067,860.986,896.781,935.883,980.732,1034.952,1095.743,1151.499,1186.477,1190.597,1157.567,1094.105,1019.099,959.027,932.509,947.491,997.283,1068.094,1139.027,1195.302,1232.602,1256.843,1275.633,1300.689,1340.475,1396.227,1464.802,1544.905,1634.049,1729.872,1832.247,1940.367,2050.222,2156.738,2255.989,2346.661,2428.715,2501.082,2563.055,2614.446
Estimates,422,671.694,683.617,700.924,721.998,745.534,770.582,796.533,823.109,850.332,878.418,907.611,937.879,968.766,999.253,1028.066,1054.349,1077.135,1096.785,1115.393,1135.921,1160.231,1189.635,1222.788,1255.71,1282.843,1300.436,1306.982,1304.272,1295.923,1287.188,1281.983,1282.157,1287.018,1294.904,1303.065,1309.916,1313.813,1316.572,1324.189,1344.74,1383.392,1443.973,1523.183,1610.45,1690.936,1754.495,1795.456,1818.21,1834.902,1863.107,1914.711,1996.494,2102.625,2217.412,2318.372,2390.556,2425.053,2429.879,2427.254,2448.762,2515.674,2636.642,2800.438,2984.1,3154.6,3287.82,3377.146,3429.311,3449.884,3449.246,3435.746
Estimates,512,231.67,233.769,236.658,240.149,244.066,248.302,252.791,257.497,262.448,267.687,273.276,279.257,285.658,292.443,299.589,307.093,315.062,323.659,333.11,343.687,355.653,369.02,383.964,401.072,421.128,444.61,471.724,502.212,535.598,571.196,608.387,647.314,687.931,729.285,770.186,809.904,846.827,881.319,916.867,958.366,1008.696,1070.552,1141.252,1211.828,1269.929,1307.245,1320.525,1314.026,1296.249,1279.541,1273.247,1280.919,1301.261,1333.035,1373.279,1420.351,1472.259,1531.393,1605.372,1704.412,1834.548,1999.076,2192.184,2399.526,2601.347,2782.946,2939.43,3073.36,3186.774,3284.448,3370.23
Estimates,634,12.674,14.275,15.795,17.178,18.413,19.518,20.567,21.671,22.966,24.613,26.762,29.487,32.798,36.562,40.602,44.807,49.081,53.489,58.252,63.659,69.899,77.266,85.664,94.37,102.421,109.218,114.206,117.889,122.047,129.157,140.852,157.781,179.044,202.798,226.418,247.903,266.844,283.603,297.898,309.618,318.807,325.495,329.98,332.985,335.458,338.343,343.238,351.04,361.276,372.987,386.333,398.829,412.989,439.812,493.93,584.646,716.572,883.32,1069.536,1253.58,1419.289,1561.729,1683.807,1786.771,1874.509,1950.209,2012.92,2061.731,2100.301,2133.521,2165.135
Estimates,682,1584.192,1620.85,1661.746,1705.046,1749.542,1794.639,1840.444,1887.683,1937.627,1991.943,2052.195,2119.411,2193.588,2273.542,2357.416,2444.242,2533.965,2628.284,2730.169,2843.571,2971.583,3116.098,3277.442,3455.399,3649.073,3858.245,4081.134,4319.112,4578.675,4868.475,5193.583,5555.316,5948.287,6362.269,6783.25,7199.833,7608.823,8008.991,8393.383,8754.494,9087.121,9390.891,9667.284,9916.077,10137.866,10335.542,10505.86,10655.412,10808.963,10999.071,11248.492,11568.767,11952.63,12380.768,12823.919,13260.921,13683.609,14098.635,14517.099,14956.362,15427.491,15932.439,16461.89,17001.886,17533.215,18040.933,18521.33,18975.12,19397.336,19783.532,20131.308
Estimates,275,483.474,478.367,481.519,489.108,498.268,507.091,514.697,521.159,527.379,534.862,544.988,558.314,573.891,588.998,599.923,604.304,600.677,590.603,578.386,570.083,569.951,579.681,597.733,621.321,646.101,668.956,689.147,707.731,725.543,744.016,764.233,786.409,810.247,835.707,862.651,891.047,920.837,952.31,986.267,1023.697,1065.279,1110.892,1160.134,1212.961,1269.259,1328.673,1391.718,1457.594,1523.038,1583.739,1636.79,1680.612,1716.518,1748.046,1780.354,1817.154,1859.76,1907.067,1957.441,2008.263,2057.69,2105.32,2152.043,2198.849,2247.213,2298.185,2352.012,2408.294,2466.617,2526.35,2586.971
Estimates,760,1777.06,1816.691,1860.247,1907.717,1959.04,2014.076,2072.678,2134.612,2199.627,2267.448,2337.866,2410.783,2486.295,2564.695,2646.434,2731.856,2821.053,2914.038,3011.027,3112.241,3217.84,3328.142,3443.202,3562.556,3685.57,3811.887,3941.002,4073.357,4210.612,4355.083,4508.219,4670.741,4841.669,5018.752,5198.821,5379.522,5560.116,5741.101,5922.866,6106.243,6291.882,6479.547,6669.028,6861.008,7056.41,7255.799,7460.39,7669.948,7882.06,8093.336,8301.81,8497.193,8679.638,8869.259,9093.932,9368.283,9712.214,10105.805,10476.296,10724.714,10785.05,10632.727,10303.881,9869.027,9430.138,9065.978,8789.603,8592.333,8504.013,8554.55,8760.065
Estimates,792,10764.544,11024.418,11292.126,11567.552,11850.537,12140.881,12438.322,12742.542,13053.213,13369.991,13692.629,14021.104,14355.674,14696.915,15045.654,15402.596,15767.533,16140.611,16523.261,16917.3,17323.816,17743.667,18175.927,18617.71,19065.029,19515.016,19965.704,20417.755,20874.092,21339.068,21815.316,22303.79,22801.877,23304.391,23804.246,24296.179,24778.754,25252.944,25718.937,26177.678,26630.264,27075.879,27514.968,27951.501,28390.753,28836.438,29289.963,29750.114,30214.689,30680.239,31144.048,31608.455,32074.313,32535.902,32985.599,33419.604,33832.7,34230.799,34634.725,35072.774,35564.246,36112.721,36708.592,37340.975,37993.284,38650.062,39313.518,39978.211,40611.933,41173.709,41636.125
Estimates,784,35.271,33.223,34.062,36.177,38.384,40.003,40.816,41.076,41.447,42.874,46.268,52.159,60.376,69.927,79.383,87.929,95.055,101.773,110.74,125.546,148.725,180.691,220.534,267.795,321.53,380.638,445.899,516.456,587.6,653.182,709.05,753.072,787.194,816.444,848.171,887.752,936.916,994.304,1058.566,1127.175,1198.32,1273.24,1353.14,1436.225,1520.014,1603.591,1690.124,1783.468,1884.698,1994.79,2117.135,2238.739,2364.952,2538.205,2815.233,3229.499,3807.368,4517.658,5266.106,5922.677,6395.966,6648.748,6713.315,6653.157,6565.277,6520.854,6537.834,6595.482,6680.357,6766.806,6836.349
Estimates,887,2353.536,2378.393,2405.646,2434.454,2464.203,2494.532,2525.298,2556.589,2588.697,2622.029,2656.98,2693.726,2732.048,2771.297,2810.568,2849.273,2887.928,2927.081,2966.368,3005.283,3043.954,3081.992,3120.957,3165.298,3220.855,3291.854,3380.275,3485.257,3604.62,3734.776,3873.129,4020.36,4177.736,4343.961,4517.423,4697.666,4880.871,5068.667,5272.247,5506.856,5781.773,6103.159,6463.331,6840.807,7205.814,7537.193,7826.988,8082.128,8314.682,8543.58,8782.914,9035.617,9298.002,9569.772,9849.046,10134.482,10426.557,10726.485,11034.174,11349.365,11671.585,12000.931,12336.651,12676.362,13016.979,13356.196,13692.908,14027.299,14360.014,14692.284,15024.985
Estimates,921,263239.635,267657.689,272362.232,277344.136,282595.963,288111.844,293887.543,299920.504,306209.484,312754.238,319554.273,326607.546,333909.53,341452.491,349227.029,357225.916,365451.441,373904.738,382577.357,391458.639,400544.617,409831.614,419332.326,429079.947,439118.625,449481.932,460174.36,471191.18,482543.553,494241.79,506287.923,518681.556,531405.026,544419.221,557672.457,571120.56,584740.142,598516.559,612424.003,626437.056,640531.564,654692.213,668899.68,683122.206,697324.635,711481.304,725560.992,739561.411,753520.902,767497.759,781526.678,795620.964,809743.496,823817.552,837738.663,851430.252,864869.887,878074.502,891056.855,903844.358,916462.273,928902.125,941167.692,953312.415,965406.093,977497.118,989600.774,1001698.205,1013759.784,1025739.444,1037597.732
Estimates,5500,8401.784,8595.268,8832.673,9107.149,9412.852,9745.007,10099.89,10474.835,10868.065,11278.463,11704.869,12145.263,12596.203,13052.465,13507.862,13957.621,14399.467,14833.073,15258.271,15675.772,16086.356,16489.87,16886.515,17278.062,17666.975,18055.5,18444.008,18833.45,19227.265,19629.639,20043.531,20468.317,20902.789,21348.085,21805.446,22274.28,22755.864,23245.706,23730.243,24191.642,24616.879,25002.867,25352.639,25667.409,25950.629,26206.509,26434.709,26639.115,26833.909,27037.418,27263.752,27519.291,27803.905,28117.117,28455.659,28817.401,29202.385,29612.82,30050.804,30518.808,31017.758,31547.295,32104.015,32681.706,33272.234,33868.619,34468.336,35069.131,35664.581,36247.413,36812.175
