Variant,Country_code,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Medium variant,906,855475.736,857653.914,859457.7,860910.11,862051.202,862913.018,863501.153,863812.872,863863.438,863669.954,863247.275,862606.719,861756.089,860702.345,859450.91,858007.771,856380.161,854576.803,852606.677,850479.329,848202.946,845784.937,843230.136,840541.283,837719.594,834767.307,831689.554,828492.538,825180.346,821757.052,818227.331,814597.09,810872.818,807061.051,803168.59,799202.733,795169.387,791076.211,786934.814,782758.299,778557.907,774340.227,770110.104,765874.557,761640.241,757412.389,753195.782,748992.595,744801.804,740620.458,736446.393,732281.665,728128.017,723982.467,719840.765,715700.663,711562.761,707430.733,703309.308,699204.838,695123.167,691066.517,687037.95,683045.263,679097.65,675202.238,671361.255,667574.945,663845.616,660175.026,656563.332,653008.703,649507.542,646054.66,642643.673,639267.356,635917.637,632585.812,629262.427,625937.35,622599.702
Medium variant,156,738247.34,740521.76,742454.663,744065.907,745391.547,746460.564,747276.937,747838.01,748159.905,748261.449,748158.67,747862.303,747379.071,746715.948,745878.396,744872.12,743703.881,742381.178,740910.927,739299.95,737554.247,735680.127,733681.708,731559.998,729314.366,726945.624,724457.867,721856.908,719147.363,716334.289,713423.046,710419.052,707328.241,704157.431,700913.91,697605.077,694236.435,690814.766,687350.258,683854.289,680336.519,676802.515,673256.2,669703.013,666147.951,662594.759,659047.11,655506.156,651969.562,648432.998,644893.129,641351.274,637808.587,634261.382,630704.816,627136.211,623555.764,619967.166,616375.748,612788.74,609212.75,605650.279,602104.505,598583.619,595097.241,591652.894,588253.013,584898.214,581591.547,578335.645,575131.301,571976.983,568869.023,565801.987,562769.159,559762.949,556775.037,553796.475,550817.703,547828.515,544818.071
Medium variant,344,3439.666,3458.774,3476.167,3493.122,3511.552,3532.694,3557.054,3583.711,3610.7,3635.238,3655.322,3670.266,3680.632,3687.318,3691.79,3695.125,3697.577,3698.876,3699.058,3698.056,3695.873,3692.653,3688.612,3683.914,3678.771,3673.342,3667.745,3662.099,3656.568,3651.317,3646.502,3642.206,3638.471,3635.366,3632.909,3631.114,3630.015,3629.597,3629.811,3630.601,3631.882,3633.638,3635.811,3638.283,3640.894,3643.513,3646.104,3648.632,3651.026,3653.224,3655.171,3656.843,3658.263,3659.487,3660.608,3661.721,3662.855,3664.039,3665.351,3666.866,3668.676,3670.821,3673.331,3676.27,3679.722,3683.741,3688.332,3693.532,3699.302,3705.618,3712.447,3719.77,3727.557,3735.771,3744.392,3753.371,3762.649,3772.153,3781.792,3791.479,3801.09
Medium variant,446,312.1,316.528,320.962,325.343,329.603,333.686,337.582,341.309,344.878,348.283,351.538,354.641,357.595,360.413,363.125,365.745,368.282,370.739,373.13,375.484,377.793,380.077,382.332,384.568,386.798,389.017,391.229,393.436,395.643,397.822,399.997,402.145,404.276,406.388,408.478,410.543,412.586,414.598,416.593,418.552,420.485,422.39,424.251,426.088,427.901,429.675,431.427,433.152,434.852,436.523,438.163,439.784,441.367,442.949,444.502,446.056,447.606,449.166,450.733,452.321,453.938,455.582,457.254,458.993,460.781,462.645,464.582,466.59,468.677,470.844,473.091,475.414,477.813,480.287,482.819,485.413,488.053,490.739,493.466,496.217,498.974
Medium variant,158,11834.313,11842.684,11849.235,11854.089,11857.394,11859.227,11859.551,11858.197,11854.979,11849.661,11841.989,11831.882,11819.168,11803.438,11784.152,11760.929,11733.662,11702.355,11666.945,11627.41,11583.775,11536.069,11484.46,11429.382,11371.434,11311.104,11248.631,11184.19,11118.077,11050.613,10982.062,10912.663,10842.58,10771.992,10701.062,10629.917,10558.686,10487.455,10416.299,10345.262,10274.369,10203.676,10133.208,10062.887,9992.595,9922.234,9851.836,9781.419,9710.945,9640.343,9569.603,9498.769,9427.941,9357.192,9286.647,9216.412,9146.592,9077.321,9008.926,8941.801,8876.252,8812.456,8750.467,8690.397,8632.312,8576.29,8522.42,8470.739,8421.203,8373.701,8328.188,8284.619,8243.013,8203.407,8165.839,8130.304,8096.781,8065.231,8035.556,8007.622,7981.294
Medium variant,408,12608.379,12661.935,12713.285,12762.411,12809.323,12853.985,12896.354,12936.157,12972.836,13005.689,13034.181,13058.17,13077.747,13092.958,13103.946,13110.875,13113.827,13112.959,13108.679,13101.541,13091.998,13080.273,13066.565,13051.304,13034.96,13017.921,13000.419,12982.561,12964.331,12945.642,12926.416,12906.706,12886.597,12866.09,12845.192,12823.885,12802.185,12780.045,12757.358,12733.958,12709.733,12684.644,12658.717,12631.903,12604.16,12575.48,12545.866,12515.383,12484.091,12452.149,12419.672,12386.679,12353.25,12319.549,12285.772,12252.065,12218.504,12185.077,12151.783,12118.542,12085.309,12052.065,12018.813,11985.48,11952.011,11918.328,11884.42,11850.224,11815.626,11780.485,11744.686,11708.178,11670.955,11633.048,11594.496,11555.326,11515.578,11475.247,11434.323,11392.791,11350.606
Medium variant,392,61753.045,61534.563,61295.634,61037.706,60762.815,60472.776,60168.455,59850.703,59521.416,59182.812,58836.742,58484.557,58127.071,57764.902,57398.407,57028.088,56654.556,56278.826,55902.141,55525.939,55151.331,54778.827,54408.554,54040.671,53675.153,53311.891,52950.91,52591.989,52234.295,51876.76,51518.425,51159.126,50798.574,50435.644,50068.966,49697.607,49321.378,48940.639,48555.876,48167.868,47777.442,47385.041,46991.348,46597.795,46206.088,45817.77,45433.632,45054.429,44681.58,44316.628,43960.806,43614.77,43278.791,42953.227,42638.272,42333.956,42040.468,41757.601,41484.372,41219.48,40961.797,40710.817,40466.331,40227.867,39995.015,39767.352,39544.538,39326.115,39111.469,38899.93,38690.974,38484.3,38279.792,38077.456,37877.374,37679.658,37484.363,37291.552,37101.237,36913.424,36728.07
Medium variant,496,1615.039,1639.042,1661.913,1683.758,1704.766,1725.113,1744.802,1763.841,1782.342,1800.407,1818.171,1835.679,1852.979,1870.124,1887.182,1904.193,1921.2,1938.235,1955.291,1972.381,1989.474,2006.613,2023.748,2040.899,2058.025,2075.127,2092.165,2109.126,2125.923,2142.491,2158.733,2174.646,2190.199,2205.345,2220.053,2234.295,2248.05,2261.321,2274.127,2286.501,2298.465,2310.038,2321.229,2332.104,2342.74,2353.196,2363.495,2373.664,2383.739,2393.745,2403.719,2413.657,2423.592,2433.52,2443.453,2453.385,2463.325,2473.263,2483.169,2493.038,2502.84,2512.557,2522.163,2531.631,2540.902,2549.928,2558.69,2567.16,2575.307,2583.105,2590.522,2597.518,2604.099,2610.26,2615.978,2621.262,2626.103,2630.489,2634.437,2637.925,2640.96
Medium variant,410,25665.854,25678.628,25685.841,25687.774,25684.202,25674.973,25660.418,25640.944,25616.382,25586.415,25550.662,25509.221,25461.826,25407.244,25343.912,25270.696,25187.176,25093.635,24990.506,24878.568,24758.455,24630.298,24494.157,24350.547,24200.087,24043.281,23880.588,23712.229,23538.146,23358.118,23172.15,22980.546,22783.88,22582.795,22378.02,22170.295,21960.052,21747.79,21534.492,21321.268,21109.012,20898.285,20689.34,20482.484,20277.912,20075.762,19876.312,19679.76,19486.009,19294.848,19106.13,18919.889,18736.226,18555.161,18376.695,18200.857,18027.647,17857.1,17689.226,17524.05,17361.605,17201.94,17045.086,16891.006,16739.666,16591.06,16445.26,16302.371,16162.485,16025.698,15892.123,15761.921,15635.29,15512.444,15393.616,15279.073,15169.073,15063.926,14963.913,14869.377,14780.637
Medium variant,920,333931.707,337127.097,340253.165,343306.991,346285.075,349184.212,352003.107,354740.469,357393.434,359958.897,362434.489,364819.037,367112.404,369314.795,371426.955,373449.746,375383.117,377227.594,378985.569,380660.118,382253.734,383767.69,385202.436,386558.249,387835.095,389033.12,390153.335,391196.944,392164.583,393056.944,393874.851,394619.326,395291.824,395893.909,396427.267,396893.694,397294.546,397631.405,397906.396,398121.812,398279.743,398382.049,398430.142,398425.377,398368.876,398261.92,398105.87,397902.38,397653.531,397361.609,397028.547,396655.865,396244.484,395795.284,395308.977,394786.262,394228.143,393635.625,393009.164,392349.157,391656.084,390930.744,390174.026,389386.722,388569.632,387723.618,386849.462,385948.14,385020.643,384068.167,383091.799,382092.512,381071.214,380028.843,378966.22,377884.259,376783.937,375666.25,374532.269,373383.14,372220.043
Medium variant,96,226.987,228.948,230.851,232.678,234.436,236.084,237.658,239.144,240.551,241.865,243.096,244.238,245.302,246.278,247.17,247.989,248.729,249.389,249.979,250.491,250.942,251.318,251.631,251.872,252.048,252.151,252.182,252.149,252.04,251.866,251.612,251.281,250.881,250.417,249.866,249.269,248.597,247.873,247.078,246.239,245.338,244.39,243.391,242.347,241.277,240.16,239.02,237.853,236.663,235.445,234.217,232.977,231.725,230.471,229.203,227.939,226.681,225.429,224.177,222.93,221.68,220.439,219.208,217.971,216.743,215.524,214.304,213.094,211.881,210.675,209.468,208.261,207.052,205.855,204.647,203.449,202.249,201.046,199.849,198.649,197.46
Medium variant,116,8162.424,8275.136,8385.341,8493.034,8598.263,8701.107,8801.492,8899.431,8995.256,9089.423,9182.256,9273.828,9364.105,9453.171,9541.121,9627.964,9713.739,9798.335,9881.453,9962.67,10041.658,10118.262,10192.449,10264.069,10332.995,10399.114,10462.35,10522.644,10579.931,10634.182,10685.373,10733.465,10778.49,10820.578,10859.917,10896.664,10930.855,10962.487,10991.586,11018.18,11042.257,11063.867,11083.043,11099.694,11113.696,11125.003,11133.62,11139.599,11143.015,11143.935,11142.426,11138.557,11132.393,11124.091,11113.828,11101.765,11088.002,11072.596,11055.663,11037.287,11017.568,10996.573,10974.353,10950.999,10926.577,10901.13,10874.719,10847.354,10819.021,10789.693,10759.344,10727.962,10695.54,10662.099,10627.645,10592.153,10555.607,10517.962,10479.179,10439.169,10397.855
Medium variant,360,137717.861,139131.289,140508.39,141850.41,143159.326,144436.577,145682.339,146896.016,148077.319,149225.756,150340.922,151422.77,152471.257,153485.92,154466.187,155411.632,156322.015,157197.33,158037.697,158843.343,159614.411,160351.188,161053.609,161721.146,162353.073,162949.034,163509.182,164034.272,164525.308,164983.643,165410.516,165806.72,166172.989,166510.45,166820.306,167103.736,167361.673,167595.063,167805.131,167993.173,168160.349,168307.589,168435.618,168545.224,168637.07,168711.808,168769.978,168812.142,168838.939,168851.021,168848.859,168832.81,168802.949,168759.152,168701.097,168628.514,168541.412,168439.773,168323.212,168191.212,168043.392,167879.704,167700.177,167504.547,167292.578,167064.144,166819.277,166558.273,166281.614,165989.978,165683.954,165364.043,165030.633,164684.066,164324.728,163953.102,163569.783,163175.501,162771.094,162357.572,161936.053
Medium variant,418,3651.794,3703.857,3755.08,3805.396,3854.772,3903.128,3950.448,3996.685,4041.819,4085.827,4128.709,4170.421,4210.954,4250.313,4288.539,4325.636,4361.598,4396.4,4430.019,4462.422,4493.599,4523.522,4552.18,4579.522,4605.532,4630.165,4653.4,4675.245,4695.648,4714.579,4732.019,4747.931,4762.355,4775.3,4786.82,4796.939,4805.671,4813.033,4819.018,4823.635,4826.886,4828.781,4829.359,4828.633,4826.62,4823.345,4818.856,4813.147,4806.271,4798.24,4789.102,4778.889,4767.629,4755.375,4742.206,4728.175,4713.326,4697.695,4681.299,4664.195,4646.403,4627.965,4608.907,4589.237,4568.98,4548.165,4526.8,4504.919,4482.518,4459.616,4436.209,4412.328,4387.987,4363.235,4338.095,4312.604,4286.79,4260.69,4234.315,4207.709,4180.866
Medium variant,458,16630.813,16834.984,17036.331,17234.113,17427.553,17616.004,17799.023,17976.445,18148.246,18314.566,18475.471,18630.97,18780.89,18925.062,19063.265,19195.406,19321.488,19441.724,19556.561,19666.608,19772.361,19874.029,19971.746,20065.822,20156.578,20244.281,20329.078,20411.071,20490.389,20567.122,20641.327,20713.052,20782.244,20848.688,20912.095,20972.202,21028.929,21082.198,21131.833,21177.615,21219.354,21257.007,21290.501,21319.75,21344.653,21365.138,21381.214,21392.976,21400.546,21404.132,21403.94,21400.092,21392.748,21382.102,21368.413,21351.93,21332.805,21311.253,21287.576,21262.104,21235.127,21206.833,21177.349,21146.846,21115.467,21083.339,21050.575,21017.239,20983.331,20948.816,20913.642,20877.814,20841.349,20804.263,20766.584,20728.282,20689.33,20649.647,20609.123,20567.622,20524.973
Medium variant,104,26220.19,26412.024,26616.518,26828.606,27040.707,27247.062,27446.035,27638.557,27824.407,28004.034,28177.622,28344.59,28504.007,28655.408,28798.39,28932.647,29057.913,29174.118,29281.371,29379.907,29469.95,29551.573,29624.87,29690.098,29747.566,29797.58,29840.361,29876.146,29905.294,29928.215,29945.258,29956.684,29962.692,29963.652,29959.921,29951.788,29939.48,29923.101,29902.716,29878.291,29849.811,29817.397,29781.128,29740.977,29696.879,29648.823,29596.841,29541.021,29481.427,29418.093,29351.096,29280.557,29206.576,29129.266,29048.745,28965.136,28878.606,28789.357,28697.665,28603.829,28508.16,28410.862,28312.157,28212.344,28111.765,28010.728,27909.423,27808.034,27706.745,27605.73,27505.143,27405.105,27305.705,27207.024,27109.094,27011.954,26915.611,26820.065,26725.283,26631.237,26537.848
Medium variant,608,55028.825,55740.661,56449.792,57154.786,57853.203,58543.135,59224.05,59896.169,60559.135,61212.672,61856.367,62489.924,63112.562,63722.77,64318.666,64898.862,65462.583,66009.879,66541.24,67057.557,67559.484,68046.965,68519.664,68977.572,69420.662,69848.874,70262.297,70660.872,71044.234,71411.933,71763.656,72099.303,72419.078,72723.307,73012.423,73286.827,73546.631,73791.899,74022.903,74239.94,74443.26,74633.041,74809.345,74972.117,75121.221,75256.604,75378.31,75486.476,75581.179,75662.51,75730.551,75785.462,75827.337,75856.201,75872.036,75874.912,75865.009,75842.613,75808.021,75761.618,75703.769,75634.76,75554.951,75464.888,75365.178,75256.376,75138.876,75013.019,74879.183,74737.728,74588.997,74433.334,74271.058,74102.489,73927.929,73747.662,73561.948,73371.044,73175.173,72974.551,72769.377
Medium variant,702,3062.257,3086.37,3110.785,3135.11,3158.657,3180.878,3201.797,3221.634,3240.309,3257.716,3273.787,3288.486,3301.778,3313.64,3324.045,3332.978,3340.446,3346.463,3351.067,3354.331,3356.308,3357.041,3356.588,3355.027,3352.495,3349.085,3344.872,3339.908,3334.307,3328.141,3321.509,3314.469,3307.073,3299.387,3291.473,3283.381,3275.151,3266.812,3258.38,3249.854,3241.254,3232.57,3223.848,3215.084,3206.277,3197.423,3188.54,3179.648,3170.748,3161.853,3152.975,3144.131,3135.346,3126.633,3118.054,3109.633,3101.393,3093.346,3085.49,3077.833,3070.375,3063.125,3056.097,3049.31,3042.743,3036.399,3030.29,3024.441,3018.884,3013.636,3008.758,3004.262,3000.166,2996.493,2993.258,2990.476,2988.179,2986.409,2985.172,2984.535,2984.526
Medium variant,764,33966.06,34016.802,34057.038,34087.079,34107.408,34118.42,34120.246,34112.963,34096.866,34072.295,34039.541,33998.808,33950.195,33893.871,33829.93,33758.493,33679.753,33593.817,33500.613,33400.029,33292.03,33176.691,33054.274,32925.066,32789.421,32647.652,32500.037,32346.792,32188.167,32024.437,31855.894,31682.821,31505.589,31324.561,31140.137,30952.724,30762.632,30570.221,30376.041,30180.657,29984.589,29788.177,29591.668,29395.353,29199.481,29004.263,28809.896,28616.55,28424.396,28233.598,28044.272,27856.491,27670.245,27485.38,27301.677,27118.921,26937.087,26756.144,26575.873,26396.032,26216.447,26037.059,25857.894,25678.944,25500.205,25321.73,25143.57,24965.837,24788.709,24612.417,24437.203,24263.256,24090.785,23919.988,23751.071,23584.272,23419.898,23258.232,23099.665,22944.581,22793.43
Medium variant,626,666.242,679.032,691.877,704.748,717.654,730.575,743.487,756.358,769.158,781.871,794.462,806.918,819.223,831.376,843.358,855.155,866.768,878.197,889.452,900.544,911.49,922.286,932.923,943.466,953.912,964.301,974.644,984.923,995.124,1005.23,1015.215,1025.074,1034.791,1044.363,1053.744,1062.926,1071.878,1080.61,1089.085,1097.282,1105.182,1112.776,1120.061,1127.013,1133.637,1139.919,1145.86,1151.46,1156.72,1161.664,1166.28,1170.601,1174.61,1178.32,1181.74,1184.883,1187.759,1190.375,1192.718,1194.831,1196.698,1198.346,1199.753,1200.93,1201.87,1202.572,1203.036,1203.269,1203.269,1203.034,1202.581,1201.9,1200.998,1199.882,1198.548,1196.995,1195.238,1193.264,1191.103,1188.73,1186.168
Medium variant,704,48598.254,49017.994,49411.162,49781.031,50133.096,50471.242,50796.532,51107.067,51400.368,51672.872,51922.256,52148.084,52352.131,52536.986,52706.284,52862.984,53008.085,53141.942,53266.117,53382.216,53491.501,53594.815,53692.502,53784.589,53870.813,53950.883,54024.932,54092.922,54154.141,54207.596,54252.472,54288.526,54315.642,54333.206,54340.565,54337.238,54323.049,54298.108,54262.625,54216.946,54161.463,54096.454,54022.18,53939.185,53848.065,53749.434,53643.735,53531.508,53413.627,53291.118,53164.829,53035.298,52902.926,52768.293,52631.978,52494.454,52356.063,52217.044,52077.47,51937.286,51796.465,51655.078,51513.18,51370.706,51227.526,51083.511,50938.592,50792.661,50645.488,50496.844,50346.5,50194.247,50039.941,49883.449,49724.621,49563.31,49399.304,49232.39,49062.313,48888.785,48711.487
Medium variant,1830,321628.754,324430.554,327201.18,329928.624,332596.072,335190.53,337707.515,340147.471,342507.893,344787.501,346985.287,349099.174,351127.986,353073.036,354936.9,356721.705,358427.9,360055.574,361605.784,363079.93,364479.184,365804.168,367055.923,368236.216,369347.243,370390.639,371367.499,372277.893,373121.362,373896.776,374603.527,375241.619,375811.706,376313.903,376748.413,377115.558,377415.522,377648.612,377814.735,377914.118,377946.71,377913.088,377813.798,377649.286,377419.74,377125.94,376768.489,376348.482,375867.224,375326.05,374726.552,374069.998,373357.712,372591.302,371772.368,370902.534,369983.453,369016.973,368005.146,366950.384,365854.809,364720.333,363548.812,362342.473,361103.383,359833.859,358535.638,357210.517,355860.364,354486.613,353091.069,351675.378,350241.21,348790.24,347324.13,345844.398,344352.636,342850.266,341338.772,339819.426,338293.354
Medium variant,915,21494.216,21603.933,21727.133,21858.043,21987.791,22109.754,22222.4,22327.367,22425.024,22516.579,22602.971,22683.797,22758.598,22828.034,22893.232,22954.997,23013.605,23068.822,23120.4,23167.852,23210.772,23249.121,23283.044,23312.476,23337.336,23357.673,23373.45,23384.586,23391.063,23392.69,23389.495,23381.389,23368.552,23351.095,23329.195,23303.105,23272.877,23238.648,23200.502,23158.767,23113.423,23064.649,23012.506,22957.312,22899.068,22838.094,22774.397,22708.019,22639.018,22567.285,22492.862,22415.745,22335.906,22253.566,22168.733,22081.483,21991.859,21899.947,21805.633,21708.87,21609.626,21507.933,21403.886,21297.65,21189.291,21079.034,20966.918,20852.992,20737.514,20620.545,20502.305,20382.949,20262.501,20140.994,20018.509,19894.994,19770.614,19645.339,19519.315,19392.659,19265.372
Medium variant,28,47.269,47.678,48.076,48.467,48.85,49.205,49.555,49.896,50.217,50.525,50.817,51.093,51.361,51.614,51.85,52.079,52.288,52.502,52.692,52.873,53.047,53.209,53.363,53.498,53.634,53.763,53.874,53.972,54.071,54.158,54.24,54.305,54.358,54.414,54.455,54.488,54.515,54.533,54.541,54.554,54.556,54.546,54.534,54.516,54.497,54.473,54.448,54.417,54.388,54.339,54.305,54.259,54.205,54.147,54.1,54.028,53.968,53.891,53.82,53.74,53.652,53.568,53.475,53.374,53.264,53.154,53.041,52.924,52.801,52.674,52.545,52.414,52.279,52.139,51.994,51.854,51.706,51.56,51.41,51.257,51.107
Medium variant,533,50.642,50.828,51.009,51.184,51.35,51.508,51.656,51.806,51.939,52.068,52.187,52.286,52.391,52.473,52.548,52.594,52.643,52.654,52.664,52.661,52.646,52.609,52.561,52.52,52.46,52.397,52.336,52.272,52.203,52.143,52.094,52.049,52.009,51.988,51.971,51.963,51.966,51.975,51.988,52.025,52.052,52.093,52.135,52.18,52.225,52.267,52.315,52.356,52.401,52.432,52.463,52.487,52.496,52.508,52.508,52.504,52.479,52.46,52.429,52.384,52.338,52.284,52.223,52.167,52.094,52.025,51.953,51.882,51.805,51.722,51.652,51.578,51.496,51.431,51.361,51.288,51.226,51.155,51.095,51.026,50.954
Medium variant,44,191.093,192.917,194.697,196.44,198.15,199.831,201.476,203.083,204.65,206.166,207.629,209.045,210.404,211.704,212.945,214.142,215.267,216.347,217.366,218.338,219.263,220.134,220.965,221.747,222.485,223.179,223.83,224.444,225.009,225.535,226.022,226.474,226.883,227.266,227.62,227.959,228.269,228.571,228.849,229.118,229.37,229.612,229.836,230.056,230.27,230.462,230.644,230.813,230.974,231.111,231.245,231.362,231.454,231.542,231.604,231.643,231.667,231.669,231.653,231.624,231.582,231.523,231.452,231.368,231.28,231.173,231.065,230.949,230.837,230.719,230.599,230.489,230.383,230.282,230.192,230.094,230.013,229.937,229.868,229.809,229.761
Medium variant,52,139.084,139.349,139.608,139.846,140.064,140.272,140.462,140.633,140.788,140.912,141.019,141.094,141.145,141.168,141.166,141.121,141.052,140.941,140.796,140.619,140.399,140.157,139.87,139.555,139.203,138.826,138.433,138.009,137.564,137.097,136.63,136.134,135.643,135.138,134.628,134.113,133.596,133.082,132.559,132.041,131.521,131.003,130.465,129.944,129.408,128.876,128.339,127.794,127.248,126.694,126.14,125.572,124.99,124.417,123.833,123.238,122.636,122.042,121.427,120.816,120.204,119.581,118.947,118.316,117.682,117.054,116.414,115.779,115.148,114.511,113.878,113.26,112.631,112.01,111.382,110.776,110.165,109.56,108.961,108.379,107.786
Medium variant,192,5623.468,5617.919,5611.044,5603.003,5594.027,5584.256,5573.787,5562.642,5550.791,5538.214,5524.861,5510.746,5495.885,5480.205,5463.608,5446.012,5427.404,5407.767,5387.117,5365.458,5342.809,5319.167,5294.514,5268.868,5242.21,5214.559,5185.948,5156.378,5125.878,5094.437,5062.091,5028.876,4994.854,4960.096,4924.693,4888.752,4852.323,4815.482,4778.331,4740.972,4703.517,4666.014,4628.53,4591.185,4554.102,4517.384,4481.092,4445.222,4409.747,4374.599,4339.722,4305.101,4270.749,4236.646,4202.752,4169.05,4135.539,4102.197,4068.916,4035.582,4002.11,3968.48,3934.725,3900.917,3867.154,3833.524,3800.035,3766.716,3733.651,3700.947,3668.69,3636.913,3605.619,3574.772,3544.34,3514.279,3484.578,3455.2,3426.16,3397.442,3369.076
Medium variant,531,75.469,75.856,76.256,76.658,77.057,77.444,77.81,78.176,78.538,78.876,79.219,79.547,79.867,80.185,80.48,80.774,81.052,81.32,81.584,81.833,82.062,82.286,82.507,82.709,82.905,83.09,83.268,83.436,83.603,83.757,83.902,84.052,84.195,84.338,84.479,84.62,84.765,84.914,85.063,85.209,85.365,85.518,85.684,85.844,86,86.167,86.328,86.494,86.652,86.801,86.958,87.107,87.237,87.373,87.492,87.606,87.703,87.798,87.871,87.932,87.989,88.025,88.048,88.061,88.06,88.054,88.035,88.012,87.974,87.926,87.882,87.83,87.769,87.707,87.643,87.575,87.507,87.443,87.375,87.313,87.252
Medium variant,214,5418.206,5468.642,5517.509,5564.821,5610.634,5655.015,5697.895,5739.278,5779.19,5817.72,5854.908,5890.791,5925.349,5958.613,5990.594,6021.31,6050.766,6078.972,6105.942,6131.704,6156.256,6179.616,6201.776,6222.691,6242.312,6260.626,6277.616,6293.273,6307.583,6320.509,6332.038,6342.145,6350.867,6358.228,6364.28,6369.074,6372.634,6374.958,6376.047,6375.927,6374.585,6372.042,6368.315,6363.437,6357.447,6350.386,6342.264,6333.094,6322.862,6311.56,6299.169,6285.704,6271.169,6255.61,6239.054,6221.52,6203.042,6183.608,6163.221,6141.869,6119.546,6096.269,6072.049,6046.901,6020.85,5993.914,5966.128,5937.48,5908.025,5877.772,5846.764,5815.013,5782.553,5749.394,5715.565,5681.085,5645.971,5610.262,5573.982,5537.165,5499.835
Medium variant,308,56.666,56.902,57.109,57.295,57.467,57.606,57.734,57.832,57.922,57.99,58.035,58.073,58.103,58.12,58.125,58.134,58.119,58.109,58.086,58.06,58.03,57.988,57.95,57.899,57.842,57.777,57.705,57.622,57.535,57.432,57.314,57.191,57.052,56.899,56.733,56.552,56.363,56.162,55.948,55.727,55.488,55.239,54.982,54.722,54.446,54.17,53.894,53.598,53.3,53.006,52.703,52.4,52.085,51.773,51.451,51.137,50.818,50.496,50.174,49.852,49.526,49.206,48.877,48.551,48.232,47.904,47.579,47.248,46.922,46.594,46.257,45.93,45.598,45.258,44.929,44.584,44.243,43.902,43.555,43.207,42.865
Medium variant,312,184.556,184.366,184.141,183.907,183.708,183.589,183.553,183.576,183.644,183.738,183.819,183.884,183.937,183.973,183.96,183.898,183.781,183.606,183.381,183.102,182.787,182.423,182.024,181.594,181.14,180.675,180.201,179.721,179.238,178.747,178.25,177.75,177.254,176.775,176.31,175.873,175.471,175.102,174.771,174.478,174.226,174.015,173.839,173.699,173.595,173.514,173.452,173.42,173.395,173.385,173.385,173.382,173.376,173.36,173.336,173.299,173.234,173.15,173.045,172.907,172.753,172.557,172.336,172.079,171.796,171.478,171.118,170.722,170.303,169.845,169.358,168.846,168.308,167.744,167.165,166.559,165.935,165.295,164.648,163.982,163.322
Medium variant,332,5626.445,5695.743,5765.282,5834.7,5903.471,5971.187,6037.758,6103.265,6167.807,6231.502,6294.467,6356.653,6418.031,6478.666,6538.696,6598.179,6657.135,6715.49,6773.042,6829.529,6884.755,6938.603,6991.072,7042.178,7091.958,7140.44,7187.588,7233.294,7277.438,7319.855,7360.414,7399.044,7435.747,7470.463,7503.197,7533.921,7562.615,7589.263,7613.871,7636.472,7657.065,7675.673,7692.303,7706.987,7719.765,7730.662,7739.718,7746.97,7752.458,7756.216,7758.304,7758.759,7757.618,7754.941,7750.8,7745.261,7738.348,7730.118,7720.598,7709.845,7697.892,7684.767,7670.52,7655.185,7638.757,7621.284,7602.797,7583.316,7562.883,7541.521,7519.267,7496.138,7472.165,7447.402,7421.865,7395.59,7368.615,7340.972,7312.68,7283.802,7254.33
Medium variant,388,1469.641,1475.189,1480.345,1485.092,1489.382,1493.216,1496.582,1499.462,1501.877,1503.843,1505.35,1506.429,1507.065,1507.248,1506.99,1506.287,1505.143,1503.566,1501.57,1499.176,1496.388,1493.217,1489.683,1485.79,1481.545,1476.98,1472.103,1466.897,1461.395,1455.576,1449.456,1443.03,1436.314,1429.311,1422.003,1414.415,1406.535,1398.371,1389.932,1381.221,1372.239,1362.989,1353.484,1343.718,1333.688,1323.399,1312.85,1302.051,1291.014,1279.709,1268.172,1256.391,1244.379,1232.15,1219.729,1207.13,1194.349,1181.415,1168.344,1155.164,1141.881,1128.524,1115.1,1101.619,1088.1,1074.564,1061.005,1047.431,1033.871,1020.309,1006.77,993.257,979.77,966.304,952.855,939.409,925.988,912.568,899.141,885.715,872.264
Medium variant,474,172.607,172.187,171.735,171.26,170.79,170.316,169.844,169.356,168.867,168.367,167.868,167.367,166.86,166.328,165.761,165.161,164.512,163.813,163.067,162.257,161.378,160.45,159.448,158.402,157.303,156.17,155.002,153.812,152.596,151.373,150.157,148.945,147.751,146.565,145.415,144.295,143.2,142.15,141.142,140.178,139.257,138.383,137.564,136.785,136.042,135.335,134.656,134.016,133.389,132.78,132.181,131.593,130.997,130.399,129.795,129.183,128.553,127.901,127.235,126.549,125.839,125.108,124.354,123.577,122.776,121.95,121.11,120.251,119.373,118.484,117.57,116.652,115.728,114.789,113.855,112.897,111.952,111.006,110.059,109.116,108.188
