Variant,Country_code,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Medium variant,586,107220.324,109315.131,111402.458,113481.479,115552.801,117616.498,119671.259,121714.885,123745.733,125762.103,127762.849,129746.945,131714.608,133667.493,135608.119,137538.345,139457.8,141365.842,143263.777,145153.166,147034.617,148908.147,150771.788,152621.618,154452.424,156259.916,158041.851,159797.2,161524.258,163221.572,164887.648,166521.285,168120.732,169683.323,171206.081,172686.806,174124.004,175517.685,176869.183,178180.755,179454.048,180689.396,181886.19,183044.092,184162.503,185241.085,186279.81,187279.111,188239.644,189162.261,190047.62,190895.951,191707.232,192481.531,193218.852,193919.16,194582.812,195209.853,195799.652,196351.3,196864.275,197338.439,197774.389,198173.341,198536.939,198866.47,199162.612,199425.419,199654.82,199850.481,200012.306,200140.584,200235.959,200299.23,200331.29,200332.908,200304.715,200247.157,200160.511,200044.875,199900.142
Medium variant,144,11145.899,11198.88,11249.075,11296.471,11340.927,11382.391,11420.885,11456.552,11489.518,11519.951,11547.936,11573.524,11596.682,11617.224,11634.937,11649.637,11661.27,11669.842,11675.32,11677.676,11676.912,11673.01,11665.954,11655.707,11642.211,11625.46,11605.457,11582.291,11556.045,11526.868,11494.888,11460.177,11422.832,11382.998,11340.892,11296.649,11250.377,11202.177,11152.112,11100.298,11046.788,10991.677,10935.028,10876.879,10817.229,10756.115,10693.576,10629.693,10564.499,10498.046,10430.378,10361.547,10291.616,10220.687,10148.885,10076.29,10002.956,9928.932,9854.286,9779.13,9703.519,9627.479,9551.004,9474.061,9396.576,9318.479,9239.757,9160.405,9080.342,8999.477,8917.739,8835.079,8751.499,8666.99,8581.587,8495.269,8408.062,8319.934,8230.879,8140.849,8049.801
Medium variant,1832,1157302.038,1163192.072,1168695.966,1173832.02,1178634.347,1183128.762,1187315.378,1191185.888,1194749.098,1198015.233,1200991.624,1203684.421,1206093.041,1208209.521,1210021.596,1211521.134,1212706.74,1213583.873,1214159.529,1214443.86,1214444.778,1214166.979,1213611.19,1212776.523,1211660.493,1210262.669,1208587.877,1206643.069,1204433.187,1201963.802,1199241.902,1196275.521,1193074.797,1189651.836,1186020.449,1182194.538,1178185.304,1174005.676,1169673.792,1165209.631,1160631.403,1155951.844,1151182.458,1146338.499,1141435.516,1136486.939,1131504.19,1126495.378,1121465.802,1116418.539,1111357.262,1106288.066,1101217.746,1096151.021,1091092.109,1086044.981,1081014.628,1076005.042,1071017.81,1066053.542,1061113.803,1056200.855,1051319.34,1046476.212,1041679.797,1036936.713,1032248.176,1027614.762,1023041.159,1018532.406,1014090.889,1009715.128,1005400.033,1001138.229,996920.625,992737.453,988578.873,984434.705,980294.993,976149.49,971987.911
Medium variant,906,822613.891,825200.694,827457.599,829405.384,831081.396,832514.567,833706.603,834651.243,835361.182,835851.179,836132.321,836212.945,836093.845,835769.118,835228.283,834464.624,833478.26,832275.343,830862.397,829248.31,827440.205,825442.739,823257.136,820883.048,818318.622,815563.822,812623.052,809502.69,806207.435,802742.662,799114.726,795330.887,791399.863,787331.905,783138.484,778831.325,774419.964,769915.608,765334.029,760692.765,756007.632,751289.173,746546.975,741794.262,737044.678,732309.619,727598.611,722917.579,718269.208,713653.861,709072.689,704529.956,700030.782,695577.909,691173.63,686820.227,682521.012,678278.814,674094.708,669969.28,665903.742,661899.403,657959.601,654090.194,650298.425,646589.735,642964.327,639421.766,635965.611,632599.851,629325.735,626140.656,623038.518,620010.721,617047.077,614136.7,611268.571,608431.405,605614.007,602804.969,599992.832
Medium variant,156,701076.434,703694.342,706016.741,708061.767,709863.315,711447.684,712815.314,713959.628,714892.941,715629.887,716181.48,716555.199,716751.351,716764.898,716586.728,716210.91,715637.291,714870.995,713917.517,712784.316,711477.173,710000.121,708353.424,706534.714,704539.754,702366.621,700018.654,697501.717,694819.888,691978.021,688982.121,685838.659,682556.026,679145.186,675618.718,671989.066,668265.517,664458.498,660583.299,656656.81,652694.113,648705.017,644698.187,640685.639,636679.512,632689.816,628724.807,624789.118,620883.947,617008.089,613161.094,609346.35,605567.542,601824.674,598116.842,594443.942,590807.931,587211.554,583656.551,580144.787,576678.547,573259.213,569889.834,566576.527,563326.747,560146.31,557035.545,553994.484,551027.779,548140.749,545335.627,542610.331,539958.87,537372.45,534840.583,532352.252,529896.299,527461.597,525037.152,522612.036,520175.386
Medium variant,344,4057.322,4094.026,4128.139,4160.302,4191.641,4222.842,4254.151,4285.009,4314.375,4340.818,4363.352,4381.597,4395.92,4407.06,4416.097,4423.843,4430.529,4436.001,4440.216,4443.048,4444.425,4444.423,4443.201,4440.778,4437.19,4432.451,4426.609,4419.752,4412.019,4403.567,4394.54,4385.021,4375.024,4364.583,4353.71,4342.429,4330.777,4318.774,4306.415,4293.704,4280.597,4267.139,4253.313,4239.139,4224.62,4209.769,4194.601,4179.138,4163.324,4147.092,4130.415,4113.307,4095.832,4078.085,4060.163,4042.159,4024.154,4006.242,3988.54,3971.204,3954.378,3938.132,3922.582,3907.875,3894.237,3881.827,3870.731,3860.971,3852.545,3845.371,3839.416,3834.665,3831.137,3828.848,3827.837,3828.093,3829.583,3832.252,3835.988,3840.669,3846.141
Medium variant,446,337.242,341.863,346.53,351.194,355.776,360.209,364.485,368.636,372.652,376.56,380.338,383.997,387.542,390.986,394.328,397.598,400.807,403.936,406.998,409.99,412.932,415.801,418.617,421.367,424.051,426.645,429.164,431.613,433.968,436.225,438.38,440.422,442.366,444.208,445.946,447.587,449.138,450.601,451.981,453.301,454.559,455.753,456.899,458.012,459.132,460.232,461.352,462.482,463.627,464.785,465.945,467.12,468.297,469.495,470.695,471.912,473.142,474.397,475.642,476.857,478.032,479.159,480.261,481.349,482.452,483.593,484.775,486.01,487.327,488.753,490.303,491.998,493.821,495.78,497.866,500.068,502.383,504.792,507.307,509.922,512.643
Medium variant,158,11982.462,12012.324,12039.365,12063.791,12085.925,12105.927,12123.808,12139.391,12152.386,12162.453,12169.268,12172.716,12172.689,12168.761,12160.464,12147.421,12129.534,12106.827,12079.23,12046.767,12009.481,11967.414,11920.736,11869.877,11815.376,11757.691,11697.095,11633.789,11568.094,11500.367,11430.917,11359.984,11287.798,11214.639,11140.804,11066.515,10991.954,10917.241,10842.447,10767.62,10692.804,10618.061,10543.469,10468.92,10394.3,10319.524,10244.596,10169.595,10094.482,10019.221,9943.815,9868.338,9792.894,9717.561,9642.433,9567.64,9493.248,9419.463,9346.66,9275.328,9205.855,9138.421,9073.082,9009.947,8949.09,8890.553,8834.443,8780.798,8729.499,8680.387,8633.335,8588.286,8545.286,8504.373,8465.629,8429.078,8394.725,8362.511,8332.353,8304.097,8277.563
Medium variant,408,13170.436,13225.11,13277.39,13327.403,13375.391,13421.501,13465.696,13507.739,13547.276,13583.864,13617.148,13647.011,13673.465,13696.507,13716.184,13732.554,13745.596,13755.333,13761.885,13765.405,13766.033,13763.834,13758.875,13751.301,13741.295,13728.994,13714.526,13697.922,13679.19,13658.291,13635.198,13610.006,13582.809,13553.697,13522.778,13490.155,13455.891,13420.107,13382.979,13344.699,13305.443,13265.336,13224.437,13182.841,13140.6,13097.781,13054.456,13010.685,12966.561,12922.142,12877.481,12832.621,12787.587,12742.387,12697.033,12651.511,12605.86,12560.063,12514.057,12467.748,12421.04,12373.923,12326.421,12278.613,12230.593,12182.436,12134.179,12085.816,12037.288,11988.51,11939.444,11890.096,11840.502,11790.731,11740.867,11690.96,11641.085,11591.256,11541.52,11491.844,11442.227
Medium variant,392,64723.413,64516.233,64289.205,64043.61,63781.108,63503.205,63210.652,62904.296,62585.963,62257.734,61921.314,61577.961,61228.164,60871.856,60508.546,60138.05,59760.954,59378.263,58990.787,58599.45,58205.15,57808.412,57409.944,57011.03,56613.147,56217.461,55824.351,55434.001,55047.052,54664.165,54285.598,53911.609,53541.632,53174.008,52806.527,52437.377,52066.106,51692.584,51315.792,50934.618,50548.362,50156.795,49760.269,49359.391,48955.135,48548.489,48140.088,47730.708,47321.73,46914.827,46511.553,46112.495,45718.678,45332.437,44956.532,44592.978,44242.866,43905.972,43581.367,43267.408,42962.771,42667.196,42380.791,42103.013,41833.291,41571.059,41315.866,41067.277,40824.791,40587.903,40356.142,40129.063,39906.237,39687.283,39471.824,39259.466,39049.855,38842.602,38637.351,38433.715,38231.308
Medium variant,496,1663.253,1690.24,1716.165,1741.118,1765.273,1788.794,1811.698,1833.969,1855.7,1877.026,1898.033,1918.774,1939.286,1959.623,1979.822,1999.939,2019.998,2040.01,2059.97,2079.885,2099.725,2119.496,2139.177,2158.761,2178.219,2197.512,2216.618,2235.517,2254.134,2272.38,2290.198,2307.535,2324.395,2340.744,2356.529,2371.736,2386.349,2400.383,2413.847,2426.769,2439.172,2451.08,2462.516,2473.523,2484.188,2494.558,2504.663,2514.534,2524.194,2533.659,2542.962,2552.119,2561.147,2570.058,2578.885,2587.636,2596.307,2604.917,2613.452,2621.919,2630.297,2638.597,2646.796,2654.867,2662.778,2670.496,2678.014,2685.303,2692.33,2699.054,2705.442,2711.467,2717.109,2722.359,2727.189,2731.58,2735.518,2738.982,2741.942,2744.379,2746.248
Medium variant,410,25603.329,25626.556,25644.064,25656.199,25662.967,25664.405,25660.799,25652.575,25639.889,25622.837,25601.388,25575.69,25545.428,25509.427,25466.114,25414.309,25353.551,25283.978,25205.794,25119.449,25025.286,24923.238,24813.162,24695.22,24569.59,24436.447,24296.035,24148.379,23993.09,23829.646,23657.774,23477.651,23289.813,23094.84,22893.472,22686.46,22474.232,22257.42,22037.269,21815.244,21592.582,21369.992,21147.885,20926.797,20707.191,20489.45,20274.048,20061.319,19851.343,19644.046,19439.424,19237.606,19038.805,18843.212,18651.047,18462.449,18277.504,18096.206,17918.439,17744.029,17572.822,17404.762,17239.834,17078.003,16919.237,16763.461,16610.774,16461.107,16314.052,16169.124,16026.026,15884.75,15745.556,15608.897,15475.282,15345.203,15219.123,15097.413,14980.394,14868.307,14761.316
Medium variant,920,334688.147,337991.378,341238.367,344426.636,347552.951,350614.195,353608.775,356534.645,359387.916,362164.054,364859.303,367471.476,369999.196,372440.403,374793.313,377056.51,379228.48,381308.53,383297.132,385195.55,387004.573,388724.24,390354.054,391893.475,393341.871,394698.847,395964.825,397140.379,398225.752,399221.14,400127.176,400944.634,401674.934,402319.931,402881.965,403363.213,403765.34,404090.068,404339.763,404516.866,404623.771,404662.671,404635.483,404544.237,404390.838,404177.32,403905.579,403577.799,403196.594,402764.678,402284.573,401758.11,401186.964,400573.112,399918.479,399224.754,398493.616,397726.228,396923.102,396084.262,395210.061,394301.452,393359.739,392386.018,391381.372,390346.978,389283.849,388192.996,387075.548,385932.555,384765.154,383574.472,382361.515,381127.508,379873.548,378600.753,377310.302,376003.3,374680.986,373344.521,371995.079
Medium variant,96,210.496,212.584,214.578,216.491,218.331,220.098,221.807,223.44,224.997,226.487,227.891,229.224,230.482,231.658,232.757,233.793,234.753,235.64,236.456,237.199,237.875,238.481,239.027,239.501,239.906,240.233,240.494,240.678,240.79,240.826,240.779,240.655,240.449,240.162,239.808,239.38,238.881,238.323,237.695,237.009,236.269,235.478,234.634,233.741,232.809,231.847,230.848,229.826,228.774,227.702,226.613,225.52,224.409,223.289,222.163,221.039,219.908,218.764,217.629,216.499,215.356,214.215,213.078,211.94,210.799,209.658,208.515,207.377,206.235,205.087,203.937,202.799,201.64,200.478,199.33,198.176,197.018,195.867,194.714,193.569,192.424
Medium variant,116,8556.547,8671.31,8783.294,8892.634,8999.607,9104.455,9207.159,9307.678,9406.254,9503.211,9598.784,9693.017,9785.94,9877.62,9968.152,10057.567,10145.894,10233.058,10318.811,10402.845,10484.881,10564.811,10642.594,10718.112,10791.254,10861.91,10930.025,10995.526,11058.317,11118.346,11175.544,11229.86,11281.281,11329.916,11375.885,11419.274,11460.101,11498.331,11533.964,11566.982,11597.392,11625.194,11650.353,11672.776,11692.279,11708.774,11722.23,11732.705,11740.228,11744.834,11746.595,11745.541,11741.755,11735.402,11726.658,11715.693,11702.627,11687.528,11670.534,11651.792,11631.418,11609.497,11586.097,11561.359,11535.409,11508.343,11480.241,11451.111,11420.875,11389.422,11356.668,11322.588,11287.167,11250.482,11212.534,11173.351,11132.923,11091.193,11048.075,11003.452,10957.156
Medium variant,360,135805.76,137230.499,138626.115,139993.938,141335.831,142653.064,143945.821,145213.426,146455.252,147670.258,148857.508,150016.519,151146.769,152247.148,153316.39,154353.313,155357.174,156327.242,157262.401,158161.478,159023.449,159847.797,160634.051,161381.4,162088.997,162756.311,163383.14,163969.724,164516.571,165024.444,165494.156,165926.216,166321.249,166680.313,167004.678,167295.536,167553.801,167780.432,167976.704,168144.031,168283.688,168396.789,168484.286,168547.128,168586.248,168602.553,168596.885,168570.21,168523.684,168458.579,168375.936,168276.446,168160.62,168029.084,167882.399,167720.975,167545.252,167355.356,167150.97,166931.544,166696.668,166446.366,166180.783,165899.637,165602.604,165289.473,164960.281,164615.234,164254.541,163878.48,163487.373,163081.574,162661.434,162227.37,161779.839,161319.368,160846.557,160362.062,159866.646,159361.122,158846.373
Medium variant,418,3623.762,3675.501,3725.946,3775.212,3823.625,3871.399,3918.464,3964.626,4009.865,4054.181,4097.568,4139.995,4181.441,4221.929,4261.467,4300.077,4337.744,4374.432,4410.12,4444.771,4478.342,4510.815,4542.151,4572.327,4601.294,4628.994,4655.419,4680.539,4704.323,4726.728,4747.734,4767.308,4785.462,4802.17,4817.466,4831.331,4843.778,4854.795,4864.403,4872.591,4879.385,4884.787,4888.801,4891.435,4892.682,4892.54,4891.034,4888.173,4883.98,4878.486,4871.71,4863.674,4854.409,4843.946,4832.318,4819.552,4805.682,4790.745,4774.803,4757.904,4740.113,4721.452,4701.964,4681.686,4660.664,4638.938,4616.532,4593.482,4569.799,4545.511,4520.627,4495.171,4469.16,4442.615,4415.561,4388.01,4359.972,4331.464,4302.48,4273.035,4243.112
Medium variant,458,15735.185,15941.211,16144.748,16345.151,16541.739,16733.929,16921.311,17103.664,17280.846,17452.829,17619.581,17781.029,17937.016,18087.391,18231.995,18370.745,18503.627,18630.815,18752.663,18869.66,18982.215,19090.504,19194.643,19294.95,19391.779,19485.413,19575.987,19663.556,19748.221,19830.043,19909.044,19985.245,20058.56,20128.762,20195.517,20258.557,20317.74,20372.986,20424.05,20470.641,20512.522,20549.615,20581.863,20609.116,20631.263,20648.223,20660.004,20666.691,20668.45,20665.478,20658.006,20646.192,20630.232,20610.421,20587.084,20560.558,20531.085,20498.914,20464.426,20427.99,20389.97,20350.602,20310.098,20268.749,20226.859,20184.654,20142.323,20099.959,20057.656,20015.431,19973.3,19931.292,19889.415,19847.677,19806.058,19764.503,19722.922,19681.179,19639.123,19596.543,19553.194
Medium variant,104,28189.604,28393.99,28610.634,28835.052,29060.399,29281.411,29496.719,29707.008,29911.447,30109.561,30300.868,30484.59,30659.932,30826.489,30983.992,31132.255,31271,31400.09,31519.678,31630.105,31731.66,31824.439,31908.578,31984.342,32052.1,32112.175,32164.818,32210.294,32249.027,32281.514,32308.165,32329.258,32344.992,32355.683,32361.649,32363.126,32360.326,32353.36,32342.256,32326.958,32307.446,32283.763,32256.007,32224.155,32188.229,32148.204,32104.115,32055.967,32003.722,31947.286,31886.621,31821.759,31752.769,31679.677,31602.53,31521.374,31436.325,31347.504,31255.088,31159.257,31060.214,30958.138,30853.215,30745.752,30636.053,30524.413,30411.045,30296.134,30180.008,30062.991,29945.381,29827.372,29709.082,29590.601,29471.979,29353.279,29234.554,29115.868,28997.331,28879.024,28761.081
Medium variant,608,54552.26,55306.249,56059.199,56809.317,57553.647,58289.92,59017.433,59736.475,60446.874,61148.644,61841.559,62525.33,63198.988,63860.811,64508.665,65140.934,65756.76,66356.114,66939.264,67506.874,68059.38,68596.626,69118.236,69624.204,70114.576,70589.339,71048.554,71492.097,71919.583,72330.494,72724.515,73101.481,73461.606,73805.258,74132.967,74445.198,74742.041,75023.496,75289.707,75540.777,75776.816,75997.911,76204.07,76395.261,76571.365,76732.315,76878.115,77008.747,77124.137,77224.148,77308.687,77377.79,77431.489,77469.699,77492.346,77499.404,77490.982,77467.291,77428.473,77374.741,77306.351,77223.557,77126.716,77016.325,76892.95,76757.156,76609.355,76449.97,76279.572,76098.737,75908.027,75707.95,75498.937,75281.441,75055.852,74822.604,74582.151,74334.955,74081.527,73822.382,73558.064
Medium variant,702,2788.086,2810.314,2832.766,2855.182,2877.018,2897.882,2917.789,2936.899,2955.134,2972.416,2988.678,3003.877,3017.991,3030.986,3042.823,3053.476,3062.948,3071.232,3078.344,3084.316,3089.181,3092.962,3095.682,3097.406,3098.184,3098.09,3097.153,3095.409,3092.944,3089.79,3086.019,3081.675,3076.793,3071.426,3065.626,3059.453,3052.932,3046.091,3038.963,3031.538,3023.822,3015.838,3007.622,2999.187,2990.546,2981.734,2972.747,2963.636,2954.404,2945.064,2935.63,2926.119,2916.573,2907.044,2897.591,2888.285,2879.138,2870.187,2861.459,2852.973,2844.763,2836.841,2829.231,2821.939,2814.96,2808.308,2802.003,2796.024,2790.372,2785.045,2780.018,2775.289,2770.88,2766.8,2763.074,2759.717,2756.752,2754.197,2752.04,2750.29,2748.951
Medium variant,764,35833.918,35934.042,36021.16,36095.75,36158.656,36210.512,36251.393,36281.139,36299.988,36308.201,36306.002,36293.485,36270.705,36237.655,36194.303,36140.619,36076.692,36002.535,35917.915,35822.557,35716.265,35599.09,35471.233,35332.742,35183.741,35024.42,34855.013,34675.86,34487.397,34290.135,34084.6,33871.274,33650.67,33423.458,33190.368,32952.114,32709.269,32462.451,32212.535,31960.429,31706.971,31452.796,31198.388,30944.321,30691.087,30439.162,30188.94,29940.81,29695.231,29452.663,29213.485,28977.905,28745.989,28517.688,28292.791,28071.14,27852.719,27637.471,27425.099,27215.182,27007.392,26801.591,26597.73,26395.623,26195.098,25996.045,25798.407,25602.202,25407.358,25213.854,25021.726,24831.064,24642.033,24454.867,24269.829,24087.199,23907.309,23730.484,23557.095,23387.504,23222.123
Medium variant,626,652.2,664.843,677.554,690.309,703.107,715.934,728.765,741.572,754.332,767.011,779.597,792.074,804.419,816.634,828.701,840.603,852.351,863.932,875.362,886.64,897.791,908.797,919.683,930.456,941.161,951.804,962.403,972.944,983.424,993.799,1004.082,1014.223,1024.256,1034.132,1043.837,1053.361,1062.679,1071.778,1080.642,1089.257,1097.592,1105.643,1113.392,1120.844,1127.977,1134.785,1141.263,1147.401,1153.21,1158.697,1163.868,1168.725,1173.266,1177.496,1181.419,1185.038,1188.354,1191.373,1194.109,1196.56,1198.726,1200.629,1202.252,1203.614,1204.686,1205.498,1206.031,1206.291,1206.295,1206.03,1205.503,1204.727,1203.691,1202.408,1200.887,1199.119,1197.112,1194.865,1192.395,1189.709,1186.802
Medium variant,704,48740.329,49150.835,49542.373,49917.6,50280.991,50635.591,50982.114,51318.718,51642.927,51951.255,52241.267,52512.336,52765.513,53002.082,53224.068,53433.128,53629.537,53813.44,53986.118,54149.105,54303.534,54449.918,54588.176,54718.035,54838.879,54950.158,55051.819,55143.752,55225.155,55295.021,55352.538,55397.439,55429.616,55448.651,55454.164,55445.883,55423.792,55388.025,55338.844,55276.653,55201.868,55114.857,55016.067,54906.273,54786.353,54657.183,54519.398,54373.633,54220.774,54061.741,53897.422,53728.439,53555.453,53379.366,53201.18,53021.696,52841.544,52661.095,52480.512,52299.82,52119.09,51938.564,51758.575,51579.394,51401.29,51224.492,51049.116,50875.212,50702.837,50531.967,50362.594,50194.646,50028.076,49862.769,49698.605,49535.427,49373.032,49211.166,49049.56,48887.891,48725.799
Medium variant,1830,332333.578,335313.058,338249.619,341134.682,343956.409,346705.486,349378.23,351974.062,354489.497,356921.857,359268.742,361527.798,363697.492,365777.893,367769.702,369673.615,371489.227,373215.991,374854.308,376405.041,377868.642,379245.481,380535.666,381740.197,382860.117,383896.359,384849.729,385720.16,386507.386,387210.384,387828.772,388362.975,388813.776,389182.286,389469.489,389676.791,389805.041,389855.198,389828.215,389725.474,389548.121,389297.392,388974.743,388581.688,388119.968,387591.138,386996.945,386338.857,385618.428,384837.249,383996.913,383099.329,382146.35,381139.752,380081.497,378973.474,377817.709,376616.306,375371.974,374087.355,372765.19,371407.596,370016.856,368595.219,367144.979,365668.426,364167.636,362644.723,361101.804,359541.172,357964.843,356374.721,354772.499,353159.81,351538.09,349908.913,348273.591,346633.576,344990.346,343345.241,341699.586
Medium variant,915,22038.158,22158.029,22290.154,22429.08,22566.445,22696.158,22816.703,22929.591,23034.851,23133.421,23225.876,23311.86,23390.865,23463.806,23531.922,23596.273,23657.108,23714.19,23767.155,23815.517,23858.707,23896.868,23929.972,23957.953,23980.682,23998.082,24010.148,24016.815,24018.109,24013.87,24004.095,23988.885,23968.238,23942.517,23911.918,23876.811,23837.345,23793.65,23745.809,23694.158,23638.798,23579.844,23517.544,23452.16,23383.996,23313.324,23240.366,23165.147,23087.612,23007.713,22925.354,22840.591,22753.532,22664.202,22572.763,22479.245,22383.775,22286.277,22186.76,22084.987,21980.951,21874.636,21766.178,21655.661,21543.206,21428.992,21313.066,21195.514,21076.492,20956.334,20835.148,20713.094,20590.148,20466.31,20341.559,20215.826,20089.093,19961.316,19832.649,19703.065,19572.637
Medium variant,28,50.659,51.05,51.429,51.805,52.166,52.514,52.847,53.171,53.474,53.777,54.042,54.318,54.564,54.794,55.015,55.219,55.407,55.591,55.754,55.908,56.036,56.158,56.271,56.364,56.439,56.513,56.565,56.61,56.642,56.661,56.661,56.654,56.635,56.604,56.555,56.504,56.441,56.374,56.289,56.201,56.11,56.018,55.915,55.812,55.7,55.59,55.484,55.362,55.243,55.127,55.006,54.885,54.762,54.642,54.513,54.392,54.268,54.137,54.016,53.89,53.762,53.63,53.492,53.365,53.224,53.084,52.954,52.814,52.671,52.532,52.386,52.242,52.1,51.956,51.811,51.674,51.526,51.376,51.233,51.09,50.941
Medium variant,533,56.124,56.367,56.603,56.828,57.034,57.242,57.431,57.613,57.778,57.929,58.057,58.185,58.287,58.367,58.421,58.464,58.475,58.464,58.428,58.375,58.291,58.186,58.063,57.926,57.767,57.59,57.41,57.218,57.022,56.816,56.615,56.428,56.234,56.054,55.876,55.699,55.533,55.388,55.234,55.108,54.98,54.863,54.753,54.649,54.563,54.47,54.39,54.312,54.234,54.16,54.086,54.014,53.942,53.868,53.796,53.721,53.639,53.554,53.476,53.392,53.298,53.209,53.116,53.012,52.913,52.812,52.703,52.599,52.492,52.385,52.273,52.173,52.061,51.954,51.859,51.749,51.651,51.552,51.455,51.372,51.281
Medium variant,44,202.155,203.997,205.818,207.608,209.372,211.102,212.798,214.464,216.084,217.662,219.181,220.654,222.067,223.427,224.724,225.956,227.123,228.228,229.277,230.265,231.197,232.064,232.876,233.627,234.313,234.955,235.533,236.054,236.53,236.937,237.307,237.622,237.889,238.115,238.311,238.472,238.608,238.718,238.801,238.871,238.92,238.954,238.975,238.993,238.986,238.975,238.96,238.935,238.887,238.842,238.777,238.698,238.609,238.498,238.371,238.224,238.049,237.856,237.647,237.405,237.152,236.877,236.588,236.268,235.938,235.592,235.233,234.855,234.471,234.085,233.701,233.323,232.943,232.574,232.211,231.857,231.518,231.192,230.891,230.609,230.355
Medium variant,52,148.287,148.359,148.415,148.468,148.503,148.529,148.537,148.534,148.518,148.483,148.428,148.357,148.256,148.143,147.991,147.799,147.566,147.302,146.983,146.64,146.241,145.81,145.337,144.822,144.278,143.696,143.084,142.445,141.78,141.095,140.389,139.677,138.944,138.212,137.472,136.732,135.991,135.258,134.524,133.8,133.078,132.36,131.652,130.944,130.254,129.566,128.874,128.193,127.512,126.843,126.163,125.491,124.828,124.152,123.488,122.82,122.161,121.498,120.836,120.176,119.514,118.861,118.202,117.541,116.88,116.226,115.575,114.937,114.296,113.655,113.024,112.395,111.774,111.156,110.541,109.937,109.335,108.744,108.16,107.576,107.002
Medium variant,192,5703.148,5699.579,5694.604,5688.375,5681.057,5672.782,5663.617,5653.574,5642.595,5630.588,5617.467,5603.248,5587.929,5571.477,5553.836,5534.983,5514.882,5493.53,5470.912,5447.053,5421.941,5395.582,5367.97,5339.069,5308.844,5277.29,5244.423,5210.275,5174.865,5138.198,5100.304,5061.234,5021.083,4980.004,4938.17,4895.76,4852.886,4809.638,4766.146,4722.545,4678.949,4635.452,4592.145,4549.245,4506.977,4465.498,4424.915,4385.231,4346.398,4308.334,4270.97,4234.275,4198.261,4162.869,4128.051,4093.751,4059.955,4026.601,3993.511,3960.488,3927.356,3894.082,3860.681,3827.216,3793.765,3760.422,3727.19,3694.055,3661.179,3628.716,3596.784,3565.431,3534.636,3504.353,3474.495,3445.013,3415.86,3387.003,3358.46,3330.236,3302.385
Medium variant,531,88.631,88.94,89.275,89.619,89.942,90.247,90.526,90.788,91.042,91.269,91.484,91.682,91.861,92.023,92.161,92.282,92.378,92.462,92.526,92.559,92.578,92.582,92.561,92.519,92.466,92.392,92.307,92.201,92.079,91.961,91.821,91.679,91.534,91.386,91.229,91.079,90.935,90.798,90.66,90.528,90.402,90.295,90.192,90.091,90.005,89.925,89.859,89.799,89.741,89.691,89.65,89.6,89.561,89.523,89.49,89.446,89.412,89.373,89.333,89.294,89.252,89.202,89.14,89.08,89.015,88.955,88.883,88.818,88.745,88.672,88.599,88.513,88.438,88.355,88.271,88.192,88.112,88.029,87.947,87.874,87.789
Medium variant,214,5429.698,5485.072,5538.865,5591.096,5641.842,5691.142,5738.952,5785.244,5830.045,5873.422,5915.408,5956.015,5995.25,6033.105,6069.609,6104.753,6138.55,6170.998,6202.089,6231.839,6260.231,6287.262,6312.906,6337.139,6359.887,6381.113,6400.802,6418.937,6435.509,6450.461,6463.771,6475.443,6485.476,6493.913,6500.795,6506.174,6510.065,6512.485,6513.416,6512.885,6510.879,6507.426,6502.535,6496.269,6488.669,6479.768,6469.62,6458.224,6445.576,6431.646,6416.442,6399.962,6382.245,6363.328,6343.241,6322.019,6299.696,6276.289,6251.823,6226.326,6199.816,6172.335,6143.909,6114.568,6084.351,6053.286,6021.401,5988.745,5955.359,5921.312,5886.663,5851.425,5815.659,5779.365,5742.58,5705.304,5667.573,5629.404,5590.851,5551.937,5512.713
Medium variant,308,55.853,56.113,56.368,56.608,56.822,57.018,57.195,57.361,57.5,57.631,57.746,57.859,57.961,58.051,58.126,58.208,58.265,58.32,58.37,58.415,58.444,58.468,58.487,58.493,58.496,58.487,58.456,58.425,58.378,58.315,58.247,58.156,58.062,57.947,57.82,57.681,57.526,57.365,57.183,56.995,56.792,56.577,56.351,56.119,55.871,55.604,55.334,55.057,54.773,54.465,54.162,53.846,53.52,53.189,52.849,52.501,52.145,51.793,51.432,51.067,50.705,50.335,49.973,49.603,49.232,48.861,48.494,48.132,47.758,47.391,47.026,46.662,46.296,45.926,45.559,45.193,44.823,44.449,44.079,43.696,43.318
