Variant,Country_code,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Estimates,430,446.139,454.282,463.137,472.62,482.705,493.315,504.416,515.944,527.859,540.127,552.718,565.613,578.833,592.415,606.412,620.902,635.889,651.416,667.573,684.474,702.185,720.753,740.201,760.59,782.008,804.508,827.576,851.072,875.753,902.695,932.302,965.45,1000.973,1035.013,1062.338,1079.439,1085.759,1083.12,1073.405,1059.44,1044.075,1026.097,1006.738,994.194,998.98,1027.928,1085.688,1168.369,1263.755,1354.517,1428.378,1480.428,1514.992,1540.238,1568.658,1609.12,1664.043,1729.872,1802.372,1874.988,1942.962,2005.232,2063.459,2118.813,2173.342,2228.589,2284.705,2341.202,2398.322,2456.258,2515.138
Estimates,466,2299.205,2327.744,2356.856,2386.451,2416.48,2446.879,2477.588,2508.568,2539.778,2571.209,2602.868,2634.84,2667.24,2700.299,2734.262,2769.424,2805.779,2843.5,2883.222,2925.673,2971.368,3020.676,3073.442,3128.968,3186.295,3244.738,3303.785,3363.697,3425.38,3490.182,3558.893,3632.559,3710.539,3790.008,3867.066,3939.266,4005.206,4066.744,4128.686,4197.769,4278.783,4373.877,4481.638,4599.024,4721.311,4845.19,4969.856,5096.977,5228.723,5368.284,5518.018,5678.221,5848.244,6028.197,6218.014,6417.394,6626.93,6846.126,7072.303,7301.855,7532.329,7762.521,7993.442,8227.526,8468.385,8718.647,8979.115,9249.03,9527.621,9813.486,10105.66
Estimates,478,331.201,338.796,346.859,355.423,364.488,374.067,384.162,394.771,405.87,417.459,429.513,442.04,455.041,468.534,482.539,497.08,512.176,527.819,543.966,560.604,577.697,595.247,613.273,631.779,650.779,670.289,690.302,710.814,731.878,753.558,775.902,798.939,822.64,846.854,871.418,896.188,921.114,946.239,971.712,997.715,1024.376,1051.813,1080,1108.776,1137.885,1167.193,1196.66,1226.455,1256.997,1288.82,1322.342,1357.736,1394.948,1433.873,1474.31,1516.122,1559.259,1603.818,1649.899,1697.684,1747.258,1798.64,1851.74,1906.31,1962.065,2018.756,2076.282,2134.662,2193.847,2253.855,2314.679
Estimates,562,1404.306,1438.929,1474.36,1510.534,1547.458,1585.196,1623.878,1663.685,1704.849,1747.637,1792.292,1838.914,1887.51,1937.856,1989.655,2042.671,2096.921,2152.518,2209.464,2267.786,2327.553,2388.809,2451.724,2516.517,2583.473,2652.862,2724.767,2799.357,2877.05,2958.358,3043.662,3133.341,3227.385,3325.289,3426.323,3530.025,3636.37,3745.845,3859.216,3977.512,4101.582,4231.826,4368.395,4511.531,4661.401,4818.228,4982.362,5154.177,5333.94,5521.898,5718.338,5923.618,6138.148,6362.294,6596.448,6841.02,7096.222,7362.489,7640.715,7931.954,8237.013,8556.418,8890.161,9237.798,9598.588,9972.036,10358.188,10757.444,11170.022,11596.258,12036.471
Estimates,566,18973.396,19256.827,19563.078,19888.591,20230.777,20587.986,20959.615,21345.979,21748.256,22168.235,22607.613,23067.404,23547.218,24045.065,24558.049,25084.613,25625.36,26182.793,26759.815,27360.228,27987.755,28640.82,29321.189,30039.576,30809.798,31640.394,32537.602,33495.246,34494.167,35507.526,36516.21,37512.694,38503.066,39498.529,40516.553,41569.743,42661.52,43787.392,44942.857,46120.585,47315.567,48527.726,49760.179,51014.941,52295.001,53603.143,54941.135,56310.599,57714.181,59154.807,60635.479,62157.695,63724.089,65339.999,67011.754,68744.169,70539.247,72396.969,74317.325,76299.389,78342.012,80445.63,82609.445,84829.345,87099.897,89416.89,91778.862,94185.842,96636.957,99131.729,101669.95
Estimates,686,1272.863,1299.951,1328.622,1358.857,1390.673,1424.027,1458.901,1495.303,1533.209,1572.613,1613.513,1655.918,1699.858,1745.405,1792.622,1841.586,1892.227,1944.571,1998.869,2055.443,2114.473,2176.308,2240.807,2307.076,2373.886,2440.492,2506.462,2572.421,2639.893,2710.973,2787.195,2869.089,2956.235,3048.093,3143.752,3242.482,3344.06,3448.6,3556.108,3666.647,3780.19,3896.884,4016.37,4137.539,4258.92,4379.541,4499.084,4618.099,4737.656,4859.29,4984.265,5112.947,5245.441,5382.445,5524.666,5672.67,5826.759,5987.04,6153.634,6326.583,6505.829,6691.454,6883.286,7080.691,7282.813,7488.962,7698.901,7912.575,8129.674,8349.929,8573.145
Estimates,694,1041.491,1053.574,1066.01,1078.849,1092.091,1105.798,1120.004,1134.761,1150.135,1166.185,1182.983,1200.576,1218.992,1238.26,1258.35,1279.284,1301.081,1323.781,1347.467,1372.259,1398.211,1425.379,1453.767,1483.341,1514.015,1545.756,1578.596,1612.589,1647.739,1684.046,1721.533,1759.352,1797.395,1837.26,1881.106,1930.013,1985.737,2046.492,2105.685,2154.354,2186.548,2200.258,2198.82,2188.337,2177.639,2173.72,2177.187,2187.727,2210.171,2250.084,2310.786,2395.283,2501.018,2618.613,2734.985,2840.596,2932.053,3011.782,3083.195,3152.169,3223.031,3296.278,3370.393,3445.504,3521.439,3598.06,3675.669,3754.502,3834.352,3914.857,3995.746
Estimates,768,707.691,723.08,731.547,736.804,741.643,747.908,756.463,767.221,779.306,791.253,801.725,810.263,817.891,827.412,842.666,866.134,899.129,940.239,985.858,1030.867,1071.577,1106.983,1138.223,1166.358,1193.225,1220.364,1247.588,1274.844,1304.018,1337.485,1376.861,1422.929,1474.958,1531.097,1588.632,1645.496,1701.477,1756.92,1811.058,1863.06,1912.57,1958.784,2002.266,2045.786,2093.087,2146.793,2208.145,2276.143,2348.405,2421.386,2492.569,2561.204,2628.235,2694.959,2763.371,2834.944,2909.941,2987.877,3068.509,3151.362,3236.041,3322.594,3411.071,3501.143,3592.387,3684.504,3777.354,3871.015,3965.694,4061.713,4159.333
Estimates,1833,49929.093,51162.516,52448.581,53784.899,55169.998,56603.271,58084.975,59616.163,61198.576,62834.42,64525.49,66272.599,68074.643,69928.414,71829.481,73774.593,75764.592,77800.719,79881.144,82003.648,84167.812,86375.129,88630.184,90940.007,93313.669,95759.525,98274.358,100861.237,103541.975,106344.444,109285.301,112374.452,115597.249,118915.189,122274.897,125636.401,128982.043,132317.191,135652.857,139009.928,142401.577,145831.404,149286.515,152744.103,156173.487,159554.008,162882.633,166170.724,169430.687,172681.132,175940.112,179209.691,182499.153,185842.82,189283.345,192852.125,196556.443,200390.275,204353.135,208439.699,212640.278,216961.841,221391.22,225872.737,230333.116,234719.996,239004.384,243198.176,247339.999,251490.123,255689.821
Estimates,912,24180.964,24771.344,25390.463,26038.38,26715.079,27420.394,28154.018,28915.457,29704.138,30519.35,31360.278,32226.183,33116.308,34029.991,34966.559,35925.162,36907.652,37913.348,38936.226,39968.319,41005.09,42044.611,43092.362,44160.432,45265.353,46419.868,47626.084,48883.058,50196.348,51571.662,53011.658,54518.546,56087.55,57705.037,59352.459,61014.985,62685.233,64361.784,66042.901,67728.92,69418.51,71111.616,72802.271,74476.682,76117.384,77712.93,79258.71,80760.951,82233.042,83694.424,85160.778,86639.782,88132.972,89642.947,91170.496,92718.666,94287.05,95883.903,97530.582,99254.344,101073.432,102994.624,105009.333,107100.744,109243.816,111417.985,113618.083,115842.008,118075.408,120302.127,122509.907
Estimates,12,4360.652,4448.663,4540.657,4638.17,4742.262,4853.476,4971.78,5096.643,5227.089,5361.851,5499.822,5640.481,5784.35,5933.118,6089.191,6254.192,6429.093,6613.193,6804.542,7000.3,7198.564,7398.834,7602.262,7810.704,8026.756,8252.489,8487.849,8732.611,8988.364,9257.005,9539.541,9836.322,10145.893,10464.988,10789.171,11114.822,11440.044,11764.197,12086.399,12406.11,12722.507,13035.547,13343.646,13642.618,13927.251,14194.153,14442.437,14674.195,14892.933,15103.751,15311.139,15516.424,15721.105,15930.173,16149.5,16383.693,16634.748,16903.082,17189.426,17493.858,17816.091,18155.827,18512.336,18884.019,19268.759,19664.129,20069.497,20482.418,20896.422,21303.388,21697.235
Estimates,818,10070.228,10310.528,10564.483,10832.878,11115.997,11413.669,11725.216,12049.477,12384.895,12729.658,13082.041,13440.863,13805.828,14177.67,14557.749,14946.718,15345.636,15753.3,16165.521,16576.619,16983.043,17383.861,17781.849,18181.77,18590.365,19013.181,19451.199,19905.069,20379.592,20880.354,21411.107,21972.257,22562.003,23178.603,23819.231,24480.363,25163.391,25864.882,26570.724,27262.607,27927.902,28559.739,29162.579,29749.249,30338.842,30945.13,31572.811,32217.491,32873.089,33529.872,34181.137,34828.098,35475.154,36122.892,36772.336,37425.951,38080.826,38741.311,39425.763,40158.284,40955.024,41822.894,42753.933,43730.649,44727.504,45724.871,46717.301,47706.815,48690.128,49665.477,50631.541
Estimates,434,542.776,553.96,565.766,578.501,592.366,607.546,624.15,642.225,661.788,682.796,705.22,729.098,754.528,781.734,810.993,842.489,876.277,912.296,950.497,990.793,1033.076,1077.305,1123.415,1171.153,1220.215,1270.345,1321.402,1373.326,1426.073,1479.626,1533.961,1588.947,1644.436,1700.415,1756.874,1813.755,1870.983,1928.353,1985.536,2042.112,2097.728,2152.373,2205.987,2258.207,2308.622,2356.98,2403.046,2447.08,2489.972,2532.949,2576.914,2621.982,2667.872,2714.484,2761.608,2808.935,2857.017,2905.616,2952.78,2995.928,3033.419,3064.11,3089.182,3112.114,3137.853,3169.825,3209.343,3255.123,3304.807,3354.834,3402.55
Estimates,504,4516.519,4644.45,4788.394,4943.66,5106.692,5275.012,5447.362,5623.562,5804.403,5991.345,6185.595,6387.292,6594.583,6803.371,7008.237,7205.343,7393.48,7573.841,7748.197,7919.43,8089.992,8260.168,8430.321,8603.266,8782.439,8970.37,9167.75,9374.265,9589.991,9814.635,10047.541,10289.292,10538.893,10792.101,11043.344,11288.577,11525.537,11755.027,11979.828,12204.364,12431.573,12662.429,12895.067,13126.245,13351.349,13567.176,13772.99,13970.076,14159.744,14344.077,14524.941,14702.639,14877.638,15052.206,15229.1,15410.459,15597.111,15789.074,15986.463,16189.074,16396.565,16609.017,16826.156,17046.813,17269.399,17492.569,17715.791,17938.664,18160.047,18378.703,18593.671
Estimates,729,2869.148,2945.102,3023.895,3105.655,3190.559,3278.762,3370.458,3465.845,3565.137,3668.542,3776.278,3888.567,4005.631,4127.661,4254.838,4387.403,4525.67,4669.928,4820.259,4976.714,5139.456,5308.373,5483.918,5667.468,5860.83,6065.2,6281.068,6507.869,6744.405,6988.94,7240.085,7498.508,7764.455,8035.672,8309.294,8583.827,8855.886,9127.256,9407.705,9710.609,10044.406,10414.617,10815.288,11229.435,11633.279,12010.205,12353.337,12668.94,12969.716,13274.739,13597.786,13943.262,14306.62,14682.016,15060.068,15434.309,15803.459,16171.077,16541.366,16920.405,17312.732,17719.718,18140.461,18574.54,19020.771,19478.321,19947.203,20427.932,20920.586,21425.281,21941.974
Estimates,788,1814.69,1860.733,1898.708,1930.459,1957.663,1981.815,2004.212,2025.978,2048.049,2071.206,2096.113,2123.351,2153.454,2186.958,2224.289,2265.697,2311.691,2362.14,2415.774,2470.876,2526.207,2581.458,2637.14,2693.811,2752.373,2813.577,2877.14,2943.064,3012.731,3087.893,3169.609,3258.54,3353.735,3452.603,3551.565,3647.97,3740.551,3829.755,3916.719,4003.393,4090.996,4179.847,4268.864,4356.208,4439.365,4516.535,4587.331,4652.371,4712.126,4767.441,4819.179,4867.308,4912.232,4955.877,5000.69,5048.475,5100.084,5155.243,5213.159,5272.483,5332.212,5392.038,5452.27,5513.159,5575.111,5638.325,5702.821,5768.086,5833.159,5896.741,5957.866
Estimates,732,6.951,7.908,8.56,9.057,9.54,10.114,10.84,11.727,12.777,13.952,15.209,16.531,17.934,19.479,21.262,23.32,25.805,28.65,31.436,33.587,34.752,34.612,33.457,32.26,32.375,34.706,39.676,46.854,55.192,63.209,69.814,74.68,78.135,80.655,82.98,85.671,88.841,92.314,95.99,99.725,103.398,107.064,110.84,114.72,118.676,122.751,126.758,130.798,135.462,141.595,149.682,160.069,172.351,185.299,197.194,206.844,213.805,218.5,221.625,224.312,227.389,231.02,234.995,239.45,244.419,249.945,256.127,262.97,270.259,277.703,285.07
Estimates,922,25748.129,26391.172,27058.118,27746.519,28454.919,29182.877,29930.957,30700.706,31494.438,32315.07,33165.212,34046.416,34958.335,35898.423,36862.922,37849.431,38856.94,39887.371,40944.918,42035.329,43162.722,44330.518,45537.822,46779.575,48048.316,49339.657,50648.274,51978.179,53345.627,54772.782,56273.643,57855.906,59509.699,61210.152,62922.438,64621.416,66296.81,67955.407,69609.956,71281.008,72983.067,74719.788,76484.244,78267.421,80056.103,81841.078,83623.923,85409.773,87197.645,88986.708,90779.334,92569.909,94366.181,96199.873,98112.849,100133.459,102269.393,104506.372,106822.553,109185.355,111566.846,113967.217,116381.887,118771.993,121089.3,123302.011,125386.301,127356.168,129264.591,131187.996,133179.914
Estimates,51,711.333,725.427,743.622,765.239,789.674,816.391,844.95,874.974,906.164,938.282,971.118,1004.45,1038.031,1071.568,1104.76,1137.405,1169.239,1200.284,1230.9,1261.657,1292.909,1324.777,1357.023,1389.271,1420.98,1451.734,1481.473,1510.251,1538.035,1564.794,1590.551,1614.582,1636.823,1658.628,1681.883,1707.572,1737.055,1768.937,1798.156,1817.822,1823.352,1812.579,1787.888,1754.812,1721.342,1693.335,1672.643,1657.791,1647.242,1638.218,1628.677,1618.693,1609.123,1599.617,1589.758,1579.392,1568.085,1556.118,1544.816,1536.021,1530.963,1530.148,1532.984,1538.334,1544.503,1550.226,1555.133,1559.427,1563.141,1566.459,1569.487
Estimates,31,1555.962,1585.367,1621.351,1662.245,1706.811,1754.203,1804.045,1856.32,1911.401,1969.863,2032.18,2098.315,2167.452,2237.824,2307.1,2373.546,2436.507,2496.19,2552.922,2607.374,2660.117,2711.174,2760.492,2808.39,2855.315,2901.647,2947.6,2993.375,3039.452,3086.332,3134.436,3183.846,3234.618,3287.043,3341.471,3398.043,3456.738,3517.171,3578.676,3640.326,3701.311,3761.632,3821.002,3877.972,3930.72,3978.087,4019.47,4055.528,4087.976,4119.262,4151.288,4184.661,4219.23,4255.236,4292.732,4331.801,4372.492,4415.022,4459.776,4507.172,4557.375,4610.498,4666.054,4722.86,4779.331,4834.228,4887.11,4937.926,4986.285,5031.885,5074.511
Estimates,48,53.497,54.605,56.078,57.895,60.036,62.442,65.055,67.777,70.493,73.09,75.467,77.58,79.457,81.199,82.97,84.896,87.041,89.373,91.921,94.686,97.684,100.888,104.344,108.173,112.538,117.537,123.23,129.528,136.216,142.966,149.537,155.841,161.922,167.85,173.754,179.714,185.774,191.917,198.031,203.996,209.759,215.313,220.762,226.331,232.272,238.801,246.051,254.071,262.923,272.674,283.385,294.861,307.145,320.83,336.655,355.017,376.356,400.131,424.602,447.377,466.813,482.116,493.912,503.66,513.533,525.097,538.855,554.227,570.464,586.367,601.109
Estimates,196,250.379,254.289,258,261.827,265.949,270.426,275.161,279.956,284.479,288.358,291.266,293.061,293.87,294.182,294.676,295.857,297.874,300.586,303.789,307.144,310.387,313.471,316.465,319.407,322.38,325.451,328.676,332.01,335.232,338.044,340.277,341.813,342.867,343.879,345.507,348.237,352.197,357.281,363.391,370.346,377.985,386.288,395.247,404.636,414.157,423.598,432.879,442.018,450.931,459.549,467.861,475.702,483.117,490.494,498.402,507.183,517.084,527.828,538.701,548.672,557.035,563.479,568.305,572.061,575.624,579.592,584.159,589.134,594.287,599.277,603.847
Estimates,268,1897.789,1912.202,1928.759,1947.556,1968.633,1992.007,2017.644,2045.466,2075.347,2107.126,2140.587,2175.497,2211.563,2248.474,2285.866,2323.336,2360.909,2398.184,2433.875,2466.36,2494.554,2517.888,2536.842,2552.681,2567.237,2581.914,2597.092,2612.557,2628.409,2644.623,2661.135,2677.315,2693.088,2709.588,2728.309,2749.875,2775.242,2802.661,2826.75,2840.3,2838.268,2819.357,2785.473,2738.784,2682.822,2620.826,2552.665,2479.329,2406.604,2341.77,2289.945,2253.811,2231.94,2220.21,2212.265,2203.388,2192.511,2180.831,2168.655,2156.859,2146.086,2135.967,2126.018,2116.718,2108.711,2102.432,2098.036,2095.201,2093.19,2091.019,2087.948
Estimates,368,2866.847,2958.129,3039.175,3113.259,3183.233,3251.514,3320.086,3390.518,3463.959,3541.263,3623.127,3710.326,3803.876,3905.083,4015.389,4135.687,4266.752,4408.172,4558.07,4713.73,4873.13,5035.495,5201.136,5370.52,5544.501,5723.621,5907.549,6095.56,6287.381,6482.661,6680.936,6883.346,7089.494,7295.686,7497.017,7690.625,7874.679,8052.16,8231.059,8422.326,8633.975,8868.358,9123.531,9397.697,9687.407,9989.649,10303.641,10628.923,10962.936,11302.612,11645.105,11993.807,12348.005,12696.366,13023.971,13322.742,13582.225,13811.949,14047.922,14339.392,14719.558,15204.594,15778.329,16401.828,17018.736,17588.528,18097.667,18558.853,18989.537,19417.975,19864.725
Estimates,376,611.186,655.867,702.064,747.6,791.007,831.569,869.312,904.996,940.014,976.149,1015,1057.392,1102.749,1148.919,1192.818,1232.41,1266.587,1296.524,1325.167,1356.7,1394.009,1438.151,1487.835,1540.775,1593.555,1643.65,1690.586,1734.976,1776.737,1816.026,1853.091,1888.186,1921.645,1954.018,1985.99,2018.392,2050.651,2083.559,2121.044,2168.194,2228.294,2303.15,2390.713,2485.511,2579.798,2667.878,2748.23,2822.203,2890.47,2954.62,3016.123,3074.136,3128.668,3183.185,3242.234,3308.835,3384.81,3468.652,3556.01,3640.662,3718.198,3787.022,3848.755,3906.014,3962.842,4022.162,4084.704,4149.507,4215.741,4282.046,4347.424
Estimates,400,231.558,257.879,276.757,292.574,308.539,326.75,348.037,372.094,397.634,422.66,445.333,464.925,482.621,501.829,527.227,561.873,607.305,661.676,720.577,777.734,828.608,871.977,909.135,941.193,970.162,997.751,1023.972,1048.879,1074.32,1102.621,1135.496,1174.056,1218.232,1267.121,1319.179,1373.416,1428.676,1485.616,1547.088,1617.082,1697.858,1791.218,1894.774,2001.503,2101.791,2188.915,2261.195,2321.312,2372.456,2419.664,2467.365,2515.778,2565.875,2623.759,2697.018,2791.043,2906.651,3042.189,3197.087,3369.863,3558.032,3762.256,3978.958,4196.092,4397.998,4573.163,4717.553,4833.068,4921.841,4988.482,5037.161
Estimates,414,61.799,65.989,68.052,68.923,69.417,70.233,71.963,75.105,80.009,86.968,96.183,107.818,122.014,138.921,158.625,181.113,206.448,234.345,263.997,294.305,324.43,354.218,383.679,412.372,439.84,465.865,489.975,512.45,534.703,558.662,585.667,615.267,646.65,680.194,716.267,754.546,797.35,843.173,883.351,906.309,904.753,873.73,818.32,753.508,700.277,673.398,679.367,712.974,763.027,812.615,849.821,870.671,880.148,885.993,899.809,929.721,977.434,1039.224,1111.105,1186.992,1262.012,1335.807,1408.485,1476.16,1534.201,1579.599,1610.201,1627.387,1636.232,1644.022,1656.117
Estimates,422,662.923,674.609,691.806,712.85,736.434,761.538,787.506,814.021,841.05,868.75,897.324,926.734,956.529,985.746,1013.165,1038.025,1059.482,1077.947,1095.376,1114.533,1137.205,1164.411,1195.049,1226.233,1253.929,1275.31,1289.427,1297.462,1301.279,1303.723,1306.945,1312.142,1319.13,1327.168,1334.991,1342.076,1347.06,1351.385,1360.493,1381.698,1419.64,1477.727,1552.95,1635.679,1712.423,1773.884,1815.207,1840.215,1858.612,1884.655,1928.063,1994.505,2079.58,2170.966,2251.005,2308.205,2334.707,2337.468,2337.491,2364.264,2437.39,2565.38,2737.182,2928.916,3106.446,3244.861,3337.135,3390.062,3409.524,3406.463,3389.696
Estimates,512,224.74,228.486,232.688,237.294,242.249,247.523,253.097,258.971,265.143,271.633,278.459,285.634,293.169,301.055,309.301,317.913,326.945,336.458,346.482,357.038,368.189,379.948,392.421,405.913,420.824,437.428,455.71,475.592,497.199,520.662,545.986,573.264,602.19,631.8,660.88,688.509,714.353,738.552,761.252,782.789,803.462,823.209,842.02,860.278,878.487,897.022,916.127,935.733,955.61,975.357,994.726,1014.04,1033.599,1053.129,1072.245,1090.903,1108.494,1125.769,1145.584,1171.774,1206.887,1252.026,1305.847,1365.279,1425.908,1484.395,1539.787,1592.566,1642.702,1690.544,1736.392
Estimates,634,12.332,13.222,14.077,14.884,15.638,16.345,17.049,17.78,18.576,19.505,20.621,21.94,23.468,25.159,26.96,28.824,30.769,32.809,34.954,37.221,39.622,42.147,44.841,47.811,51.203,55.096,59.51,64.43,69.9,76.015,82.77,90.203,98.185,106.501,114.854,122.983,130.895,138.551,145.713,152.07,157.468,161.859,165.423,168.494,171.586,175.104,179.293,184.28,190.29,197.499,206.134,216.184,227.883,241.979,259.402,280.764,306.132,335.121,367.134,401.364,437.04,474.133,512.271,549.808,584.693,615.499,641.459,662.996,681.381,698.55,715.925
Estimates,682,1537.148,1577.961,1621.847,1667.791,1715.12,1763.526,1813.061,1864.115,1917.403,1973.856,2034.339,2099.441,2169.2,2242.998,2319.888,2399.39,2481.388,2566.84,2657.653,2756.338,2864.805,2984.533,3115.531,3256.523,3405.459,3561.241,3721.794,3888.583,4068.17,4269.453,4497.888,4756.455,5040.564,5338.863,5635.586,5919.165,6185.344,6436.672,6676.699,6911.795,7146.665,7381.804,7615.402,7847.22,8076.609,8303.248,8527.983,8751.726,8974.338,9195.46,9415.348,9633.879,9852.692,10075.877,10308.767,10555.254,10814.704,11085.954,11371.436,11673.941,11993.977,12335.152,12693.016,13050.172,13383.388,13676.743,13922.113,14126.063,14305.421,14484.997,14682.559
Estimates,275,448.451,445.524,450.549,459.784,470.431,480.66,489.591,497.318,504.722,513.271,524.33,538.438,554.686,570.402,581.97,587.077,584.292,575.149,563.838,556.289,556.677,566.64,584.693,608.049,632.458,654.849,674.471,692.39,709.449,727.122,746.484,767.781,790.709,815.219,841.157,868.486,897.144,927.44,960.109,996.128,1036.166,1080.108,1127.542,1178.438,1232.714,1289.998,1350.816,1414.412,1477.586,1536.129,1587.219,1629.296,1663.643,1693.822,1724.966,1760.802,1802.661,1849.392,1899.251,1949.421,1997.942,2044.334,2089.529,2134.672,2181.421,2230.975,2283.632,2338.939,2396.361,2455.072,2514.445
Estimates,760,1636.265,1681.84,1730.756,1783.017,1838.596,1897.421,1959.39,2024.366,2092.184,2162.653,2235.648,2311.11,2389.134,2469.944,2553.907,2641.281,2732.194,2826.664,2924.823,3026.813,3132.704,3242.717,3356.946,3475.304,3597.611,3723.828,3853.656,3987.295,4125.809,4270.61,4422.557,4582.113,4748.557,4920.1,5094.227,5269.111,5444.157,5619.747,5796.198,5974.196,6154.286,6335.853,6518.641,6704.066,6894.076,7089.692,7293.758,7505.36,7717.528,7920.656,8109.037,8269.362,8404.99,8545.955,8733.895,8992.895,9347.043,9772.452,10187.741,10481.159,10577.491,10449.087,10134.98,9709.439,9280.573,8931.433,8675.964,8503.336,8441.049,8515.582,8740.592
Estimates,792,10643.854,10926.785,11216.826,11514.035,11818.373,12129.718,12447.805,12772.283,13102.714,13438.642,13779.71,14125.805,14477.157,14834.447,15198.604,15570.4,15949.971,16337.383,16733.204,17138.091,17552.48,17976.936,18411.34,18854.619,19305.249,19762.233,20223.857,20690.535,21165.891,21654.975,22160.656,22684.621,23223.534,23769.079,24309.912,24837.749,25349.794,25847.986,26334.827,26814.801,27291.494,27764.716,28233.978,28702.307,29173.456,29650.015,30133.315,30622.457,31114.976,31607.152,32096.148,32583.788,33071.044,33553.5,34025.331,34483.857,34924.109,35351.055,35783.887,36248.632,36762.746,37330.533,37942.454,38584.479,39235.978,39879.351,40514.35,41138.24,41728.157,42255.898,42702.942
Estimates,784,34.323,34.243,35.173,36.594,38.139,39.576,40.808,41.887,42.973,44.314,46.149,48.642,51.736,55.203,58.666,61.926,64.924,67.995,71.88,77.557,85.787,96.772,110.434,126.83,145.927,167.657,192.027,218.891,247.898,278.57,310.457,343.53,377.622,412.013,445.799,478.413,509.47,539.222,568.502,598.501,630.117,663.919,699.752,736.91,774.363,811.508,848.997,887.893,928.516,971.239,1016.932,1063.983,1113.817,1173.726,1253.344,1358.723,1492.804,1651.188,1823.38,1994.691,2154.032,2298.03,2428.283,2544.751,2648.905,2742.042,2823.141,2891.724,2950.609,3003.72,3054.051
Estimates,887,2307.743,2338.748,2370.538,2403.152,2436.64,2471.035,2506.397,2542.759,2580.173,2618.687,2658.371,2699.308,2741.623,2785.47,2831.03,2878.472,2928.313,2980.792,3035.49,3091.759,3149.425,3208.375,3269.616,3335.511,3409.148,3492.845,3587.669,3693.415,3809.547,3934.923,4068.774,4211.545,4363.869,4525.402,4695.655,4874.504,5060.231,5253.377,5458.617,5682.329,5928.214,6198.968,6490.826,6793.275,7091.803,7376.12,7642.286,7893.548,8135.624,8377.577,8626.157,8882.752,9145.682,9415.229,9691.05,9972.934,10261.091,10556.029,10857.975,11167.099,11483.269,11806.655,12136.525,12470.75,12806.509,13141.685,13475.302,13807.512,14138.669,14469.638,14800.983
Estimates,921,247548.485,251666.423,256029.928,260634.229,265476.086,270553.722,275866.845,281416.713,287205.777,293237.188,299513.427,306034.836,312798.211,319796.397,327019.792,334460.939,342122.811,350006.922,358103.558,366400.44,374892.194,383573.427,392456.482,401576.093,410978.656,420698.495,430741.646,441100.379,451776.718,462769.043,474071.065,485676.837,497571.425,509725.982,522103.841,534670.737,547413.036,560311.322,573318.703,586379.877,599452.744,612510.049,625548.484,638580.414,651631.345,664718.267,677835.453,690966.945,704107.463,717250.611,730388.632,743515.339,756621.006,769689.812,782702.874,795643.537,808507.968,821289.165,833964.333,846506.559,858898.26,871122.177,883185.505,895125.364,906994.896,918830.175,930641.748,942410.336,954105.82,965684.063,977110.799
Estimates,5500,9047.784,9268.73,9533.332,9835.04,10168.173,10527.969,10910.472,11312.614,11732.15,12167.323,12616.392,13077.037,13545.779,14017.869,14487.776,14951.194,15406.234,15852.225,16287.876,16712.288,17125.225,17525.928,17915.288,18297.289,18677.268,19059.585,19445.491,19835.168,20230.452,20633.207,21044.63,21463.533,21889.258,22323.822,22769.798,23227.518,23699.173,24179.849,24653.992,25100.92,25506.023,25864.754,26181.809,26463.676,26720.879,26962.624,27190.614,27406.557,27619.92,27842.124,28082.096,28344.906,28631.752,28942.877,29276.753,29632.497,30010.028,30411.196,30838.961,31297.089,31787.329,32309.89,32861.25,33434.512,34020.452,34611.375,35204.592,35798.33,36387.041,36964.698,37526.751
Estimates,398,3459.256,3519.173,3623.137,3761.449,3925.751,4108.99,4305.456,4510.773,4721.751,4936.13,5152.006,5367.037,5577.89,5779.968,5968.138,6138.946,6289.679,6421.254,6538.545,6648.77,6757.237,6865.923,6973.534,7078.377,7177.478,7269.004,7352.348,7429.251,7502.865,7577.492,7656.117,7738.591,7823.454,7910.492,7999.165,8088.16,8178.795,8268.74,8348.557,8405.87,8432.202,8425.648,8390.041,8330.125,8253.234,8166.263,8069.158,7964.606,7865.676,7788.794,7745.522,7742.24,7775.882,7836.654,7909.533,7983.544,8055.147,8127.611,8204.799,8293.145,8396.755,8516.31,8648.331,8787.867,8928.168,9064.122,9193.835,9317.881,9436.706,9551.674,9663.768
