Variant,Country_code,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Estimates,418,1682.915,1723.162,1764.006,1805.515,1847.776,1890.854,1934.813,1979.731,2025.668,2072.7,2120.898,2170.344,2221.125,2273.351,2327.137,2382.594,2439.196,2496.92,2556.852,2620.434,2688.428,2762.265,2840.841,2919.287,2990.965,3051.577,3098.973,3135.842,3168.843,3207.328,3258.144,3323.366,3401.191,3489.903,3586.316,3687.898,3794.198,3905.53,4020.811,4138.845,4258.472,4379.236,4500.351,4619.944,4735.845,4846.483,4951.195,5050.315,5144.602,5235.346,5323.7,5409.582,5493.246,5576.64,5662.208,5751.676,5846.074,5944.948,6046.62,6148.623,6249.165,6347.567,6444.53,6541.304,6639.756,6741.164,6845.846,6953.035,7061.507,7169.455,7275.56
Estimates,458,6109.915,6271.221,6449.617,6639.418,6836.638,7038.913,7245.676,7458.015,7678.382,7910.188,8156.347,8417.824,8692.342,8973.788,9253.842,9526.558,9790.084,10046.325,10297.983,10549.399,10804.131,11062.433,11324.277,11592.638,11871.104,12162.187,12468.689,12790.312,13122.839,13460.031,13798.085,14134.058,14471.211,14819.424,15192.298,15598.927,16043.731,16522,17022.465,17528.961,18029.824,18519.937,19002.656,19484.898,19977.5,20487.607,21017.613,21562.793,22114.654,22661.298,23194.257,23709.119,24208.391,24698.819,25190.652,25690.611,26201.961,26720.37,27236.006,27735.04,28208.035,28650.959,29068.189,29468.923,29866.603,30270.962,30684.654,31104.646,31528.033,31949.777,32365.999
Estimates,104,17779.628,18103.968,18440.671,18792.737,19162.184,19550.071,19956.4,20380.222,20819.754,21272.685,21736.942,22211.624,22697.667,23198.241,23717.788,24259.359,24823.94,25410.06,26015.248,26635.849,27269.069,27913.75,28570.097,29238.168,29918.461,30611.095,31314.341,32026.742,32748.784,33481.396,34224.313,34976.462,35734.272,36491.8,37241.527,37977.086,38698.482,39404.335,40085.651,40731.426,41335.199,41890.197,42401.684,42890.002,43383.428,43901.598,44452.206,45027.233,45611.22,46181.077,46719.701,47225.12,47702.171,48148.902,48564.484,48949.924,49301.05,49621.475,49929.642,50250.367,50600.818,50990.617,51413.704,51852.468,52280.824,52680.726,53045.201,53382.523,53708.32,54045.42,54409.8
Estimates,608,18580.49,19246.606,19945.279,20669.602,21414.58,22177.058,22955.916,23751.873,24567.261,25405.528,26269.734,27161.047,28077.339,29012.625,29958.688,30909.988,31864.182,32823.968,33795.194,34786.305,35803.594,36849.675,37923.396,39022.767,40144.248,41285.742,42446.653,43629.412,44838.483,46079.85,47357.743,48672.838,50023.563,51408.912,52827.04,54275.822,55755.355,57263.836,58795.001,60340.767,61895.16,63454.786,65020.116,66593.904,68180.859,69784.088,71401.749,73030.884,74672.014,76325.927,77991.755,79672.873,81365.258,83051.971,84710.542,86326.25,87888.675,89405.482,90901.965,92414.158,93966.78,95570.05,97212.643,98871.555,100513.142,102113.212,103663.816,105172.925,106651.394,108116.615,109581.078
Estimates,702,1022.096,1067.798,1119.93,1177.582,1239.688,1305.105,1372.511,1440.491,1507.543,1572.173,1633.13,1689.589,1741.46,1789.376,1834.523,1877.826,1919.284,1958.732,1996.866,2034.524,2072.283,2110.963,2150.504,2189.607,2226.377,2259.721,2288.862,2314.988,2341.405,2372.595,2411.688,2460.5,2517.985,2580.912,2644.497,2705.534,2762.438,2816.971,2873.281,2937.276,3012.966,3101.147,3199.642,3305.807,3415.703,3525.969,3638.187,3752.14,3860.714,3954.743,4028.871,4077.145,4104.419,4129.225,4177.213,4265.687,4402.331,4578.63,4775.804,4966.614,5131.172,5263.636,5369.476,5453.737,5525.626,5592.152,5653.634,5708.041,5757.499,5804.337,5850.342
Estimates,764,20710.36,21263.455,21838.31,22436.803,23060.605,23711.132,24389.553,25096.803,25833.573,26600.316,27397.207,28224.187,29080.938,29966.865,30881.138,31822.66,32789.13,33778.799,34791.409,35827.092,36884.536,37963.278,39058.603,40159.582,41252.324,42326.312,43377.271,44405.904,45413.08,46401.754,47374.472,48326.274,49255.9,50173.924,51094.868,52026.901,52980.094,53945.881,54891.52,55772.169,56558.186,57232.465,57811.021,58337.773,58875.269,59467.274,60130.186,60846.582,61585.103,62298.571,62952.642,63539.196,64069.087,64549.866,64995.299,65416.189,65812.536,66182.067,66530.984,66866.839,67195.028,67518.388,67835.962,68144.518,68438.746,68714.511,68971.308,69209.81,69428.453,69625.582,69799.978
Estimates,626,414.76,418.689,423.121,428.041,433.423,439.223,445.445,452.086,459.142,466.623,474.532,482.854,491.571,500.647,510.034,519.686,529.327,538.909,548.825,559.626,571.565,585.251,600.192,614.253,624.555,629.227,627.251,619.816,610.054,602.358,599.905,603.842,613.238,626.675,641.844,657.053,671.752,686.471,701.809,718.741,737.814,759.527,783.198,806.86,827.825,844.334,855.362,861.866,866.53,873.136,884.366,901.214,922.694,947.108,971.893,995.135,1016.432,1036.392,1055.431,1074.277,1093.523,1113.151,1132.994,1153.294,1174.331,1196.302,1219.288,1243.258,1267.974,1293.119,1318.445
Estimates,704,24809.902,25364.519,25976.855,26646.076,27370.471,28147.443,28973.441,29844.053,30754.093,31697.894,32670.039,33666.11,34683.407,35721.217,36779.999,37858.951,38958.048,40072.948,41193.601,42307.146,43404.793,44484.035,45548.479,46603.525,47657.561,48718.189,49785.282,50861.162,51959.015,53095.408,54281.846,55522.803,56814.306,58148.384,59512.619,60896.721,62293.856,63701.972,65120.439,66550.234,67988.862,69436.954,70883.481,72300.308,73651.218,74910.461,76068.743,77133.214,78115.71,79035.871,79910.412,80742.499,81534.407,82301.656,83062.821,83832.661,84617.54,85419.591,86243.413,87092.252,87967.651,88871.38,89801.926,90752.592,91713.848,92677.076,93640.422,94600.648,95545.962,96462.106,97338.579
Estimates,1830,168820.62,173280.561,177915.945,182708.889,187647.726,192727.219,197948.716,203319.952,208853.76,214566.081,220469.698,226567.995,232848.851,239282.552,245828.601,252455.956,259154.196,265925.596,272768.309,279684.294,286675.705,293738.018,300869.447,308078.73,315378.243,322777.189,330272.367,337860.408,345548.219,353344.935,361253.205,369274.545,377395.869,385586.589,393806.421,402023.657,410223.342,418404.151,426564.87,434709.739,442840.061,450946.501,459018.54,467054.776,475055.72,483018.265,490943.985,498821.702,506620.709,514301.395,521836.304,529213.205,536441.563,543544.137,550555.168,557501.032,564384.7,571201.897,577962.673,584677.567,591352.388,597994.752,604599.467,611143.928,617596.469,623934.168,630144.555,636233.123,642216.682,648120.957,653962.331
Estimates,915,17079.9,17381.561,17706.563,18046.163,18394.29,18747.75,19106.181,19472.069,19850.199,20246.863,20667.471,21114.096,21582.997,22063.996,22542.986,23009.86,23459.885,23895.943,24324.97,24757.603,25201.317,25658.357,26124.924,26595.092,27060.084,27513.709,27954.33,28384.521,28806.922,29226.116,29645.573,30065.11,30484.385,30906.729,31336.181,31775.121,32225.326,32684.9,33148.33,33607.986,34058.163,34496.466,34923.928,35342.142,35754.239,36162.215,36566.481,36965.468,37356.519,37736.167,38102.071,38453.505,38791.528,39117.896,39435.294,39745.829,40048.872,40344.297,40635.189,40925.481,41217.36,41514.63,41815.192,42108.683,42380.812,42622.296,42827.512,43002.434,43163.817,43334.985,43532.365
Estimates,660,5.118,5.317,5.483,5.609,5.708,5.783,5.851,5.898,5.939,5.984,6.032,6.089,6.144,6.211,6.287,6.361,6.438,6.52,6.602,6.68,6.771,6.858,6.948,7.028,7.102,7.159,7.206,7.255,7.284,7.292,7.285,7.247,7.19,7.153,7.173,7.293,7.518,7.842,8.213,8.582,8.899,9.135,9.332,9.493,9.664,9.866,10.117,10.388,10.684,10.971,11.252,11.515,11.761,12.001,12.233,12.453,12.661,12.868,13.063,13.258,13.438,13.62,13.795,13.954,14.112,14.279,14.429,14.584,14.731,14.869,15.003
Estimates,28,45.519,46.548,47.386,48.136,48.874,49.648,50.467,51.359,52.285,53.223,54.131,55.001,55.841,56.702,57.641,58.698,59.915,61.241,62.521,63.55,64.177,64.357,64.133,63.65,63.12,62.675,62.367,62.159,62.036,61.952,61.865,61.8,61.779,61.787,61.786,61.786,61.754,61.717,61.771,62.008,62.528,63.367,64.471,65.777,67.204,68.67,70.173,71.704,73.224,74.674,76.016,77.212,78.295,79.3,80.336,81.465,82.704,84.026,85.397,86.746,88.028,89.253,90.409,91.516,92.562,93.566,94.527,95.426,96.286,97.118,97.929
Estimates,533,38.068,38.267,38.964,40.148,41.76,43.724,45.933,48.241,50.497,52.531,54.211,55.438,56.225,56.695,57.032,57.36,57.715,58.055,58.386,58.726,59.063,59.44,59.84,60.243,60.528,60.657,60.586,60.366,60.103,59.98,60.096,60.567,61.345,62.201,62.836,63.026,62.644,61.833,61.079,61.032,62.149,64.622,68.235,72.504,76.7,80.324,83.2,85.451,87.277,89.005,90.853,92.898,94.992,97.017,98.737,100.031,100.834,101.222,101.358,101.455,101.669,102.046,102.56,103.159,103.774,104.341,104.872,105.366,105.845,106.314,106.766
Estimates,44,79.093,79.992,81.436,83.383,85.785,88.631,91.91,95.615,99.777,104.415,109.534,115.121,121.091,127.339,133.709,140.059,146.382,152.62,158.648,164.268,169.377,173.889,177.866,181.517,185.12,188.896,192.909,197.101,201.478,205.984,210.591,215.326,220.184,225.084,229.923,234.578,239.017,243.271,247.451,251.733,256.223,261.008,266.029,271.069,275.846,280.184,283.978,287.358,290.597,294.062,298.051,302.618,307.66,313.129,318.894,324.859,331.033,337.389,343.681,349.604,354.942,359.578,363.584,367.169,370.633,374.206,377.93,381.755,385.637,389.482,393.244
Estimates,52,210.992,215.725,219.67,222.857,225.32,227.138,228.41,229.279,229.885,230.402,230.98,231.718,232.633,233.63,234.586,235.413,236.088,236.659,237.241,237.955,238.896,240.094,241.515,243.069,244.644,246.154,247.583,248.937,250.203,251.351,252.394,253.298,254.082,254.788,255.497,256.263,257.107,258.019,258.977,259.957,260.936,261.905,262.886,263.874,264.893,265.955,267.049,268.187,269.336,270.451,271.515,272.5,273.425,274.329,275.284,276.323,277.477,278.7,279.946,281.104,282.131,282.987,283.701,284.296,284.826,285.324,285.796,286.232,286.641,287.025,287.375
Estimates,92,7.44,7.504,7.551,7.6,7.638,7.679,7.729,7.783,7.854,7.942,8.048,8.167,8.31,8.476,8.646,8.83,9.025,9.222,9.421,9.626,9.827,10.017,10.208,10.392,10.562,10.699,10.821,10.928,11.045,11.218,11.478,11.826,12.249,12.752,13.322,13.956,14.649,15.407,16.154,16.862,17.489,18.006,18.438,18.786,19.074,19.313,19.502,19.665,19.821,20.026,20.311,20.675,21.129,21.672,22.334,23.107,24.023,25.047,26.097,27.039,27.794,28.319,28.65,28.847,28.989,29.152,29.355,29.577,29.802,30.03,30.231
Estimates,535,7.122,7.293,7.425,7.526,7.608,7.67,7.725,7.783,7.854,7.952,8.074,8.24,8.427,8.645,8.881,9.134,9.377,9.646,9.9,10.141,10.359,10.546,10.708,10.841,10.949,11.027,11.076,11.098,11.103,11.135,11.21,11.322,11.472,11.652,11.848,12.025,12.187,12.325,12.482,12.699,13.019,13.429,13.934,14.443,14.863,15.107,15.164,15.083,14.887,14.638,14.393,14.127,13.886,13.748,13.894,14.403,15.337,16.649,18.153,19.646,20.94,21.993,22.842,23.505,24.07,24.57,25.02,25.401,25.711,25.979,26.223
Estimates,136,6.417,6.271,6.245,6.318,6.467,6.677,6.92,7.181,7.432,7.67,7.865,8.026,8.146,8.227,8.298,8.369,8.441,8.522,8.631,8.827,9.144,9.58,10.133,10.782,11.491,12.244,13.025,13.853,14.683,15.48,16.212,16.86,17.439,18.011,18.67,19.467,20.43,21.544,22.761,24.039,25.312,26.544,27.78,29.069,30.514,32.166,34.065,36.156,38.329,40.42,42.303,43.935,45.351,46.632,47.902,49.261,50.74,52.28,53.836,55.322,56.672,57.878,58.958,59.932,60.848,61.724,62.569,63.382,64.174,64.948,65.722
Estimates,192,5919.993,6050.137,6178.806,6303.722,6423.867,6539.454,6652.077,6764.555,6880.718,7005.025,7141.25,7291.2,7453.54,7623.294,7793.262,7958.169,8115.487,8266.38,8413.552,8561.384,8712.541,8868.083,9025.345,9178.804,9320.945,9446.442,9554.188,9646.142,9724.044,9790.851,9849.459,9898.889,9940.317,9981.304,10031.649,10097.911,10183.899,10286.643,10397.511,10503.972,10596.987,10673.542,10736.387,10789.306,10838.462,10888.252,10939.293,10989.732,11038.692,11084.67,11126.43,11164.667,11199.651,11229.183,11250.365,11261.582,11261.248,11251.122,11236.971,11226.709,11225.832,11236.671,11257.104,11282.723,11306.904,11324.781,11335.104,11339.254,11338.134,11333.483,11326.616
Estimates,531,100.179,104.567,108.284,111.504,114.346,116.916,119.278,121.465,123.484,125.309,126.941,128.378,129.682,130.949,132.322,133.878,135.65,137.609,139.68,141.717,143.634,145.447,147.152,148.618,149.683,150.258,150.24,149.715,148.929,148.277,147.996,148.21,148.814,149.58,150.187,150.377,150.058,149.322,148.356,147.41,146.67,146.24,146.024,145.768,145.127,143.882,141.969,139.545,136.861,134.296,132.14,130.404,129.085,128.423,128.719,130.13,132.81,136.596,141.002,145.367,149.192,152.315,154.817,156.794,158.422,159.847,161.052,161.997,162.752,163.424,164.093
Estimates,212,51.1,51.706,52.301,52.947,53.688,54.56,55.547,56.63,57.772,58.922,60.011,61.032,61.982,62.918,63.926,65.038,66.311,67.686,69.04,70.213,71.073,71.568,71.731,71.738,71.802,72.094,72.654,73.44,74.284,74.955,75.314,75.309,75.003,74.483,73.851,73.201,72.533,71.842,71.208,70.723,70.419,70.374,70.544,70.831,71.043,71.098,70.936,70.599,70.185,69.835,69.65,69.661,69.837,70.1,70.382,70.589,70.718,70.795,70.827,70.851,70.878,70.916,70.965,71.016,71.085,71.183,71.307,71.458,71.625,71.808,71.986
Estimates,214,2364.654,2438.63,2517.655,2601.336,2689.335,2781.336,2877.096,2976.419,3079.131,3185.116,3294.224,3406.28,3521.018,3638.109,3757.132,3877.765,3999.796,4123.092,4247.558,4373.124,4499.72,4627.21,4755.459,4884.461,5014.189,5144.637,5275.77,5407.5,5539.59,5671.797,5803.927,5935.909,6067.77,6199.661,6331.764,6464.229,6596.962,6729.933,6863.441,6997.888,7133.494,7270.409,7408.342,7546.463,7683.707,7819.247,7952.763,8084.407,8214.426,8343.283,8471.321,8598.601,8724.975,8850.317,8974.444,9097.257,9218.686,9338.861,9458.075,9576.737,9695.121,9813.211,9930.916,10048.232,10165.183,10281.68,10397.741,10513.104,10627.141,10738.958,10847.91
Estimates,308,76.681,76.654,77.183,78.163,79.503,81.103,82.881,84.725,86.57,88.335,89.932,91.327,92.484,93.413,94.123,94.636,94.934,95.02,94.927,94.728,94.475,94.221,93.983,93.669,93.191,92.494,91.475,90.227,89.101,88.6,89.032,90.607,93.122,96.019,98.477,99.946,100.191,99.436,98.12,96.924,96.331,96.46,97.165,98.23,99.352,100.288,101.001,101.567,102.021,102.432,102.833,103.249,103.634,104.005,104.347,104.661,104.933,105.19,105.456,105.789,106.233,106.796,107.446,108.17,108.902,109.599,110.261,110.874,111.454,112.003,112.523
Estimates,312,210.003,213.323,217.543,222.759,228.969,236.064,243.846,252.031,260.239,268.077,275.161,281.31,286.526,291.109,295.509,300.056,304.854,309.766,314.497,318.622,321.883,324.18,325.635,326.565,327.422,328.493,330.009,331.908,333.913,335.593,336.685,336.941,336.609,336.67,338.431,342.73,350.067,359.909,370.906,381.144,389.249,394.619,397.697,399.379,401.071,403.738,407.783,412.737,417.622,421.041,422.051,420.238,416.136,410.86,406.063,402.904,401.813,402.395,403.965,405.448,406.071,405.64,404.448,402.829,401.314,400.255,399.763,399.672,399.848,400.056,400.124
Estimates,332,3221.283,3274.414,3330.325,3388.964,3450.246,3514.074,3580.312,3648.822,3719.424,3791.929,3866.159,3941.944,4019.173,4097.755,4177.637,4258.732,4341.318,4425.303,4509.813,4593.669,4676.23,4757.182,4837.332,4918.625,5003.71,5094.577,5191.632,5294.619,5404.019,5520.187,5643.173,5773.366,5910.227,6051.622,6194.687,6337.273,6478.541,6618.744,6758.223,6897.755,7037.917,7178.607,7319.493,7460.689,7602.32,7744.503,7887.304,8030.726,8174.68,8319.057,8463.806,8608.819,8754.15,8900.104,9047.077,9195.288,9344.785,9495.328,9646.58,9798.046,9949.322,10100.32,10250.93,10400.675,10549.009,10695.542,10839.97,10982.366,11123.178,11263.077,11402.528
Estimates,388,1402.899,1437.065,1468.233,1495.937,1520.091,1540.956,1559.152,1575.683,1591.819,1609.012,1628.52,1651.073,1676.501,1703.651,1730.738,1756.511,1780.518,1803.319,1825.879,1849.662,1875.642,1904.276,1935.1,1966.974,1998.309,2028.016,2055.365,2080.831,2105.907,2132.785,2162.846,2196.921,2234.057,2271.736,2306.366,2335.51,2358.161,2375.393,2389.411,2403.464,2419.906,2439.334,2461.049,2484.581,2509.043,2533.711,2558.637,2583.916,2608.873,2632.675,2654.701,2674.702,2692.845,2709.437,2725.015,2740.003,2754.407,2768.227,2781.876,2795.837,2810.46,2825.929,2842.132,2858.712,2875.139,2891.021,2906.236,2920.848,2934.847,2948.279,2961.167
Estimates,474,222.002,224.42,228.272,233.268,239.145,245.675,252.654,259.88,267.212,274.49,281.622,288.485,294.968,300.954,306.371,311.127,315.173,318.504,321.178,323.319,325.011,326.333,327.3,327.897,328.072,327.838,327.166,326.19,325.286,324.929,325.454,326.993,329.445,332.605,336.167,339.876,343.743,347.763,351.716,355.34,358.449,360.901,362.757,364.377,366.25,368.732,371.912,375.634,379.646,383.531,387.004,389.987,392.5,394.534,396.103,397.19,397.847,398.046,397.668,396.565,394.663,391.878,388.357,384.576,381.138,378.478,376.791,375.948,375.673,375.554,375.265
Estimates,500,13.519,14.119,14.485,14.606,14.514,14.233,13.82,13.317,12.796,12.319,11.957,11.734,11.652,11.671,11.705,11.726,11.7,11.655,11.601,11.556,11.534,11.517,11.522,11.533,11.559,11.58,11.611,11.648,11.676,11.669,11.607,11.481,11.307,11.107,10.932,10.792,10.704,10.659,10.638,10.632,10.615,10.632,10.661,10.601,10.362,9.848,9.015,7.93,6.741,5.692,4.929,4.53,4.425,4.535,4.705,4.835,4.892,4.91,4.901,4.891,4.899,4.917,4.93,4.944,4.957,4.967,4.981,4.984,4.993,4.989,4.992
Estimates,630,2218,2193.619,2183.077,2181.905,2186.794,2195.516,2207.048,2221.476,2239.841,2263.829,2294.982,2333.658,2378.374,2425.352,2469.566,2507.537,2537.57,2561.04,2581.387,2603.712,2631.707,2666.162,2705.834,2749.855,2796.663,2844.927,2894.674,2945.851,2996.828,3045.6,3090.691,3131.499,3168.343,3201.865,3233.175,3263.179,3291.742,3318.834,3345.576,3373.378,3403.154,3435.253,3469.068,3503.472,3536.795,3567.696,3596.088,3621.899,3643.679,3659.723,3668.96,3670.296,3664.328,3653.658,3642.006,3631.889,3623.78,3616.34,3608.032,3596.54,3579.841,3559.861,3536.572,3503.858,3453.672,3381.518,3283.125,3163.667,3039.596,2933.408,2860.853
Estimates,652,2.002,2.058,2.116,2.169,2.214,2.245,2.271,2.28,2.291,2.304,2.304,2.324,2.345,2.368,2.375,2.382,2.375,2.357,2.345,2.329,2.343,2.373,2.415,2.459,2.529,2.61,2.697,2.813,2.922,3.02,3.082,3.11,3.107,3.111,3.185,3.368,3.666,4.074,4.531,4.967,5.339,5.63,5.852,6.026,6.189,6.367,6.556,6.76,6.979,7.2,7.427,7.657,7.899,8.136,8.36,8.553,8.727,8.88,9.006,9.12,9.234,9.343,9.439,9.537,9.623,9.693,9.748,9.784,9.816,9.847,9.877
Estimates,659,46.049,46.143,46.489,47.052,47.737,48.492,49.251,49.951,50.544,50.973,51.195,51.192,50.963,50.525,49.931,49.214,48.358,47.381,46.397,45.534,44.883,44.49,44.32,44.311,44.328,44.272,44.143,43.942,43.708,43.455,43.205,42.96,42.728,42.482,42.199,41.866,41.479,41.041,40.641,40.354,40.259,40.379,40.697,41.135,41.617,42.074,42.475,42.854,43.221,43.614,44.074,44.599,45.165,45.746,46.324,46.857,47.339,47.778,48.185,48.599,49.016,49.447,49.887,50.331,50.774,51.203,51.625,52.045,52.441,52.823,53.199
Estimates,662,82.784,83.82,84.658,85.353,85.94,86.477,86.978,87.519,88.13,88.836,89.697,90.716,91.891,93.211,94.636,96.134,97.715,99.365,101.035,102.597,104.015,105.247,106.31,107.32,108.391,109.627,111.067,112.685,114.4,116.136,117.822,119.43,120.988,122.564,124.292,126.244,128.449,130.856,133.367,135.788,138.02,139.995,141.76,143.409,145.083,146.87,148.834,150.913,153.021,154.995,156.729,158.179,159.392,160.53,161.816,163.417,165.381,167.639,170.011,172.221,174.085,175.544,176.646,177.513,178.296,179.126,180.024,180.954,181.889,182.79,183.627
Estimates,670,66.998,68.077,69.282,70.618,72.042,73.554,75.107,76.667,78.19,79.636,80.977,82.169,83.237,84.198,85.111,86.011,86.903,87.777,88.662,89.568,90.509,91.491,92.513,93.571,94.614,95.662,96.692,97.701,98.697,99.649,100.566,101.437,102.256,103.032,103.779,104.506,105.217,105.906,106.532,107.071,107.484,107.776,107.95,108.033,108.053,108.035,107.976,107.895,107.801,107.758,107.784,107.896,108.097,108.326,108.512,108.614,108.603,108.518,108.393,108.287,108.255,108.316,108.435,108.622,108.861,109.148,109.459,109.827,110.211,110.589,110.94
Estimates,534,1.499,1.666,1.8,1.912,2.009,2.108,2.213,2.322,2.463,2.629,2.833,3.077,3.372,3.696,4.067,4.459,4.894,5.366,5.859,6.357,6.864,7.376,7.899,8.428,8.978,9.557,10.158,10.797,11.475,12.245,13.1,14.034,15.035,16.17,17.523,19.123,21.021,23.157,25.332,27.281,28.812,29.847,30.457,30.762,30.95,31.16,31.436,31.729,32.041,32.324,32.564,32.791,32.994,33.191,33.341,33.434,33.443,33.403,33.424,33.647,34.168,35.058,36.241,37.583,38.876,39.968,40.808,41.444,41.94,42.388,42.876
Estimates,663,3.003,3.109,3.189,3.263,3.328,3.408,3.493,3.588,3.692,3.798,3.893,3.989,4.076,4.183,4.308,4.468,4.685,4.92,5.193,5.459,5.712,5.944,6.156,6.368,6.607,6.881,7.246,7.718,8.19,8.557,8.771,8.678,8.369,8.294,9.061,11.061,14.559,19.275,24.378,28.722,31.52,32.449,31.811,30.2,28.484,27.321,26.849,26.909,27.392,28.116,28.935,29.853,30.91,32.053,33.186,34.248,35.237,36.137,36.885,37.377,37.582,37.446,37.009,36.453,36.015,35.858,36.065,36.56,37.264,38.002,38.666
Estimates,780,645.635,658.749,675.589,695.243,716.883,739.709,762.979,786.033,808.233,829.019,847.979,864.818,879.441,891.944,902.613,911.737,919.217,925.235,930.795,937.186,945.36,955.741,968.136,982.01,996.493,1010.936,1025.107,1039.212,1053.558,1068.64,1084.744,1101.983,1120.02,1138.071,1155.074,1170.285,1183.381,1194.541,1204.153,1212.857,1221.116,1229.103,1236.683,1243.616,1249.52,1254.2,1257.549,1259.848,1261.695,1263.933,1267.153,1271.632,1277.213,1283.559,1290.123,1296.502,1302.561,1308.451,1314.443,1320.93,1328.147,1336.178,1344.819,1353.703,1362.345,1370.328,1377.56,1384.059,1389.843,1394.973,1399.488
Estimates,796,5.051,4.994,4.994,5.043,5.13,5.238,5.377,5.512,5.636,5.747,5.824,5.874,5.884,5.87,5.848,5.823,5.791,5.764,5.744,5.773,5.841,5.971,6.157,6.381,6.606,6.827,7.015,7.198,7.385,7.613,7.888,8.235,8.654,9.104,9.556,9.97,10.357,10.724,11.093,11.548,12.111,12.811,13.632,14.526,15.407,16.216,16.926,17.567,18.232,19.065,20.164,21.573,23.232,25.011,26.7,28.18,29.391,30.385,31.202,31.934,32.66,33.377,34.066,34.731,35.369,35.981,36.559,37.115,37.665,38.191,38.717
Estimates,850,26.797,27.374,28.122,28.822,29.349,29.682,29.856,30.055,30.491,31.439,33.135,35.716,39.071,42.901,46.726,50.233,53.255,55.919,58.478,61.321,64.726,68.764,73.274,77.983,82.477,86.47,89.848,92.687,95.075,97.166,99.08,100.872,102.474,103.821,104.771,105.28,105.29,104.89,104.309,103.856,103.756,104.089,104.794,105.723,106.646,107.392,107.931,108.309,108.556,108.68,108.722,108.691,108.561,108.36,108.092,107.794,107.462,107.115,106.756,106.412,106.087,105.793,105.534,105.303,105.114,104.958,104.835,104.751,104.68,104.578,104.425
Estimates,916,37975.514,39045.323,40166.173,41340.987,42571.698,43859.267,45203.628,46603.664,48057.457,49562.575,51116.534,52717.985,54367,56065.647,57817.052,59622.915,61481.893,63391.162,65348.985,67353.056,69400.453,71490.339,73618.746,75775.811,77949.027,80129.069,82310.227,84492.595,86679.746,88878.306,91092.382,93322.66,95565.104,97813.444,100059.294,102296.688,104521.747,106736.046,108945.635,111159.566,113383.693,115620.581,117865.993,120111.018,122343.212,124553.738,126742.36,128912.722,131065.087,133200.686,135322.35,137426.168,139516.826,141616.538,143754.557,145950.548,148213.041,150532.54,152888.002,155248.747,157591.319,159908.358,162202.692,164473.282,166721.888,168949.191,171152.187,173326.771,175471.787,177586.526,179670.2
Estimates,84,68.919,71.241,73.427,75.56,77.687,79.87,82.141,84.509,86.956,89.49,92.064,94.703,97.384,100.164,103.069,106.119,109.347,112.692,116.061,119.261,122.182,124.793,127.15,129.294,131.307,133.26,135.147,136.989,138.965,141.305,144.155,147.566,151.5,155.822,160.347,164.921,169.568,174.32,179.028,183.469,187.552,191.128,194.324,197.622,201.68,206.963,213.664,221.58,230.244,238.988,247.315,255.063,262.378,269.425,276.504,283.8,291.329,299.025,306.823,314.655,322.464,330.237,338,345.715,353.366,360.933,368.4,375.769,383.071,390.353,397.628
Estimates,188,945.696,972.157,1002.441,1035.859,1071.874,1110.087,1150.269,1192.358,1236.378,1282.494,1330.782,1381.183,1433.335,1486.553,1539.941,1592.841,1645.083,1696.732,1747.694,1797.893,1847.394,1896.077,1944.169,1992.514,2042.241,2094.188,2148.677,2205.615,2264.946,2326.464,2389.977,2455.588,2523.354,2593.02,2664.223,2736.712,2810.242,2884.851,2960.929,3039.013,3119.433,3202.085,3286.52,3372.298,3458.834,3545.534,3632.362,3718.949,3803.887,3885.43,3962.372,4034.074,4100.925,4164.053,4225.155,4285.502,4345.412,4404.628,4463.125,4520.74,4577.378,4633.086,4688,4742.107,4795.396,4847.804,4899.345,4949.954,4999.441,5047.561,5094.118
Estimates,222,2199.898,2237.782,2280.438,2327.374,2378.248,2432.88,2491.254,2553.503,2619.895,2690.752,2766.324,2846.6,2931.192,3019.224,3109.563,3201.313,3293.952,3387.383,3481.624,3576.838,3673.068,3770.059,3867.309,3964.27,4060.26,4154.692,4247.502,4338.458,4426.675,4511.129,4591.134,4666.364,4737.257,4804.935,4871.035,4936.807,5002.336,5067.537,5133.274,5200.602,5270.079,5342.198,5416.323,5490.477,5561.919,5628.6,5689.938,5746.284,5797.765,5844.846,5887.936,5927.006,5962.136,5994.077,6023.797,6052.123,6079.399,6105.81,6131.764,6157.686,6183.875,6210.568,6237.923,6266.07,6295.128,6325.124,6356.143,6388.126,6420.746,6453.553,6486.205
