Variant,Country_code,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Mediumvariant,446,649.335,658.394,667.49,676.545,685.382,693.893,702.071,709.948,717.535,724.837,731.874,738.644,745.138,751.398,757.46,763.357,769.09,774.673,780.13,785.476,790.718,795.875,800.948,805.944,810.84,815.665,820.399,825.05,829.605,834.046,838.368,842.568,846.643,850.586,854.42,858.133,861.724,865.207,868.581,871.854,875.037,878.135,881.15,884.108,887.023,889.904,892.784,895.637,898.476,901.3,904.109,906.893,909.664,912.435,915.197,917.968,920.758,923.554,926.368,929.179,931.969,934.743,937.523,940.345,943.236,946.234,949.359,952.605,956.002,959.594,963.394,967.4,971.633,976.06,980.685,985.482,990.438,995.534,1000.779,1006.135,1011.612
Mediumvariant,158,23816.775,23855.01,23888.595,23917.878,23943.317,23965.153,23983.359,23997.579,24007.367,24012.117,24011.258,24004.601,23991.861,23972.199,23944.616,23908.355,23863.197,23809.183,23746.183,23674.183,23593.257,23503.478,23405.19,23299.261,23186.806,23068.792,22945.728,22817.973,22686.177,22550.975,22412.982,22272.644,22130.376,21986.634,21841.865,21696.436,21550.639,21404.692,21258.748,21112.882,20967.165,20821.744,20676.678,20531.806,20386.891,20241.755,20096.437,19951.011,19805.424,19659.563,19513.408,19367.109,19220.831,19074.751,18929.072,18784.052,18639.837,18496.778,18355.579,18217.123,18082.115,17950.88,17823.549,17700.339,17581.396,17466.844,17356.859,17251.534,17150.701,17054.09,16961.516,16872.908,16788.307,16707.782,16631.46,16559.384,16491.512,16427.75,16367.91,16311.73,16258.851
Mediumvariant,408,25778.816,25887.041,25990.679,26089.81,26184.724,26275.484,26362.043,26443.899,26520.116,26589.548,26651.329,26705.19,26751.21,26789.463,26820.127,26843.43,26859.423,26868.296,26870.568,26866.948,26858.033,26844.105,26825.439,26802.601,26776.256,26746.916,26714.944,26680.485,26643.524,26603.926,26561.619,26516.714,26469.409,26419.794,26367.968,26314.042,26258.065,26200.151,26140.334,26078.655,26015.181,25949.985,25883.158,25814.738,25744.756,25673.261,25600.322,25526.063,25450.651,25374.294,25297.149,25219.303,25140.838,25061.939,24982.803,24903.578,24824.366,24745.153,24665.84,24586.289,24506.351,24425.987,24345.233,24264.089,24182.604,24100.769,24018.608,23936.039,23852.915,23768.994,23684.126,23598.266,23511.455,23423.774,23335.354,23246.291,23156.662,23066.506,22975.841,22884.632,22792.829
Mediumvariant,392,126476.461,126050.804,125584.838,125081.319,124543.914,123975.982,123379.106,122754.992,122107.375,121440.55,120758.057,120062.527,119355.235,118636.76,117906.955,117166.141,116415.517,115657.084,114892.926,114125.389,113356.476,112587.235,111818.501,111051.702,110288.302,109529.351,108775.259,108025.989,107281.351,106540.922,105804.027,105070.74,104340.209,103609.657,102875.489,102134.981,101387.471,100633.221,99871.669,99102.483,98325.806,97541.841,96751.613,95957.178,95161.226,94366.265,93573.718,92785.133,92003.309,91231.457,90472.356,89727.265,88997.472,88285.664,87594.805,86926.94,86283.336,85663.57,85065.746,84486.881,83924.563,83378.017,82847.12,82330.879,81828.308,81338.415,80860.408,80393.389,79936.259,79487.832,79047.123,78613.363,78186.03,77764.738,77349.195,76939.131,76534.219,76134.164,75738.595,75347.135,74959.377
Mediumvariant,496,3278.29,3329.289,3378.078,3424.868,3470.045,3513.907,3556.497,3597.805,3638.034,3677.43,3716.21,3754.453,3792.262,3829.746,3867.004,3904.133,3941.2,3978.244,4015.265,4052.252,4089.203,4126.106,4162.929,4199.669,4236.246,4272.631,4308.789,4344.647,4380.058,4414.868,4448.93,4482.18,4514.592,4546.094,4576.577,4606.031,4634.394,4661.706,4687.978,4713.274,4737.644,4761.119,4783.741,4805.63,4826.924,4847.745,4868.16,4888.201,4907.931,4927.41,4946.675,4965.777,4984.735,5003.582,5022.331,5041.019,5059.643,5078.176,5096.621,5114.958,5133.139,5151.153,5168.963,5186.495,5203.674,5220.425,5236.695,5252.462,5267.635,5282.154,5295.949,5308.983,5321.217,5332.614,5343.168,5352.839,5361.618,5369.48,5376.386,5382.307,5387.205
Mediumvariant,410,51269.185,51305.186,51329.899,51343.98,51347.175,51339.377,51321.227,51293.51,51256.265,51209.254,51152.046,51084.909,51007.253,50916.671,50810.028,50685.006,50540.728,50377.614,50196.3,49998.017,49783.734,49553.535,49307.32,49045.76,48769.679,48479.724,48176.633,47860.605,47531.238,47187.767,46829.925,46458.186,46073.699,45677.635,45271.492,44856.758,44434.277,44005.213,43571.76,43136.511,42701.6,42268.276,41837.22,41409.289,40985.106,40565.207,40150.358,39741.082,39337.352,38938.893,38545.558,38157.491,37775.031,37398.372,37027.738,36663.305,36305.158,35953.305,35607.661,35268.076,34934.427,34606.701,34284.914,33969.003,33658.896,33354.518,33056.035,32763.469,32476.535,32194.814,31918.148,31646.67,31380.851,31121.336,30868.896,30624.269,30388.197,30161.339,29944.307,29737.679,29541.953
Mediumvariant,920,668619.84,675118.472,681491.526,687733.645,693838.019,699798.433,705611.891,711275.103,716781.332,722122.955,727293.777,732290.503,737111.574,741755.178,746220.265,750506.245,754611.578,758536.118,762282.731,765855.664,769258.274,772491.947,775556.506,778451.746,781176.945,783731.984,786118.145,788337.338,790390.327,792278.094,794001.991,795563.963,796966.749,798213.845,799309.233,800256.914,801059.888,801721.489,802246.166,802638.66,802903.515,803044.702,803065.639,802969.609,802759.7,802439.231,802011.426,801480.202,800850.151,800126.295,799313.131,798413.959,797431.426,796368.39,795227.449,794011.02,792721.77,791361.864,789932.264,788433.411,786866.149,785232.19,783533.779,781772.736,779951.028,778070.578,776133.323,774141.123,772096.186,770000.726,767856.949,765666.94,763432.742,761156.359,758839.761,756485.019,754094.238,751669.563,749213.286,746727.663,744215.097
Mediumvariant,96,437.479,441.532,445.431,449.171,452.755,456.189,459.462,462.578,465.55,468.346,470.99,473.466,475.777,477.937,479.934,481.779,483.486,485.026,486.431,487.69,488.818,489.805,490.658,491.371,491.949,492.383,492.67,492.826,492.832,492.688,492.385,491.932,491.324,490.574,489.677,488.648,487.485,486.189,484.778,483.249,481.61,479.863,478.021,476.091,474.084,472.006,469.866,467.677,465.432,463.151,460.835,458.491,456.129,453.76,451.373,448.979,446.592,444.195,441.812,439.422,437.039,434.661,432.281,429.915,427.54,425.183,422.825,420.47,418.109,415.768,413.415,411.05,408.695,406.335,403.978,401.62,399.267,396.918,394.57,392.223,389.874
Mediumvariant,116,16718.965,16946.438,17168.639,17385.668,17597.869,17805.565,18008.648,18207.112,18401.51,18592.631,18781.033,18966.848,19150.039,19330.795,19509.273,19685.527,19859.634,20031.395,20200.269,20365.514,20526.53,20683.07,20835.04,20982.179,21124.245,21261.027,21392.374,21518.162,21638.251,21752.526,21860.919,21963.32,22059.777,22150.49,22235.799,22315.942,22390.966,22460.822,22525.55,22585.155,22639.645,22689.061,22733.404,22772.465,22805.983,22833.777,22855.846,22872.316,22883.248,22888.767,22889.017,22884.093,22874.152,22859.484,22840.486,22817.461,22790.617,22760.127,22726.198,22689.077,22648.989,22606.065,22560.458,22512.356,22461.987,22409.475,22354.963,22298.46,22239.895,22179.116,22116.011,22050.536,21982.717,21912.582,21840.177,21765.509,21688.534,21609.165,21527.26,21442.622,21355.013
Mediumvariant,360,273523.615,276361.783,279134.505,281844.346,284495.163,287089.635,289628.153,292109.442,294532.56,296896.01,299198.43,301439.296,303618.021,305733.061,307782.572,309764.944,311679.191,313524.58,315300.098,317004.814,318637.858,320198.986,321687.665,323102.545,324442.076,325705.348,326892.328,328003.994,329041.876,330008.086,330904.664,331732.935,332494.231,333190.762,333824.983,334399.276,334915.477,335375.486,335781.834,336137.201,336444.039,336704.372,336919.903,337092.353,337223.311,337314.357,337366.858,337382.349,337362.632,337309.596,337224.791,337109.251,336963.577,336788.243,336583.493,336349.489,336086.667,335795.131,335474.173,335122.761,334740.056,334326.076,333880.959,333404.189,332895.181,332353.614,331779.56,331173.504,330536.154,329868.446,329171.325,328445.611,327692.06,326911.432,326104.571,325272.471,324416.342,323537.557,322637.74,321718.694,320782.424
Mediumvariant,418,7275.56,7379.358,7481.023,7580.613,7678.398,7774.533,7868.909,7961.305,8051.683,8140.021,8226.273,8310.415,8392.396,8472.242,8550.008,8625.713,8699.339,8770.833,8840.145,8907.192,8971.946,9034.332,9094.331,9151.847,9206.823,9259.156,9308.824,9355.784,9399.968,9441.306,9479.747,9515.247,9547.819,9577.474,9604.278,9628.268,9649.447,9667.832,9683.416,9696.228,9706.265,9713.572,9718.169,9720.066,9719.296,9715.889,9709.881,9701.316,9690.255,9676.73,9660.82,9642.565,9622.034,9599.323,9574.517,9547.727,9519.016,9488.442,9456.105,9422.103,9386.514,9349.416,9310.867,9270.927,9229.65,9187.102,9143.328,9098.394,9052.324,9005.129,8956.836,8907.497,8857.146,8805.848,8753.65,8700.613,8646.765,8592.152,8536.8,8480.737,8423.979
Mediumvariant,458,32365.999,32776.194,33181.072,33579.265,33969.29,34349.936,34720.347,35080.112,35429.087,35767.388,36095.054,36411.996,36717.9,37012.445,37295.251,37566.148,37825.112,38072.527,38309.22,38536.264,38754.574,38964.542,39166.396,39360.773,39548.354,39729.699,39905.062,40074.631,40238.61,40397.168,40550.365,40698.294,40840.8,40977.445,41107.613,41230.759,41346.675,41455.194,41555.888,41648.244,41731.877,41806.614,41872.362,41928.871,41975.9,42013.361,42041.225,42059.669,42068.988,42069.605,42061.944,42046.292,42022.971,41992.517,41955.499,41912.491,41863.892,41810.176,41752,41690.087,41625.092,41557.426,41487.446,41415.604,41342.328,41267.997,41192.896,41117.199,41040.987,40964.235,40886.939,40809.104,40730.761,40651.951,40572.639,40492.785,40412.247,40330.825,40248.246,40164.17,40078.168
Mediumvariant,104,54409.8,54806.012,55227.143,55663.661,56101.111,56528.471,56942.754,57345.561,57735.854,58113.594,58478.494,58829.18,59163.935,59481.898,59782.39,60064.897,60328.907,60574.209,60801.054,61010.013,61201.604,61376.016,61533.453,61674.442,61799.662,61909.753,62005.176,62086.444,62154.331,62209.733,62253.43,62285.93,62307.683,62319.342,62321.566,62314.917,62299.801,62276.465,62244.969,62205.241,62157.257,62101.161,62037.124,61965.132,61885.118,61797.022,61700.948,61596.994,61485.154,61365.378,61237.72,61102.314,60959.345,60808.946,60651.269,60486.516,60314.924,60136.862,59952.749,59763.082,59568.38,59369.007,59165.379,58958.097,58747.816,58535.139,58320.474,58104.177,57886.753,57668.723,57450.523,57232.469,57014.791,56797.623,56581.079,56365.236,56150.161,55935.929,55722.608,55510.255,55298.936
Mediumvariant,608,109581.078,111046.913,112508.994,113964.104,115406.856,116833.059,118241.48,119632.651,121006.008,122361.319,123697.925,125015.244,126311.548,127583.576,128827.335,130039.792,131219.344,132366.006,133480.51,134564.43,135618.857,136643.597,137637.898,138601.777,139535.236,140438.218,141310.851,142152.97,142963.818,143742.432,144488.158,145200.799,145880.695,146528.56,147145.396,147732.026,148288.677,148815.396,149312.609,149780.725,150220.087,150630.955,151013.417,151367.365,151692.584,151988.916,152256.416,152495.232,152705.32,152886.653,153039.24,153163.249,153258.825,153325.896,153364.384,153374.316,153355.996,153309.895,153236.497,153136.365,153010.12,152858.316,152681.668,152481.205,152258.124,152013.524,151748.233,151462.993,151158.759,150836.466,150497.027,150141.278,149769.998,149383.931,148983.78,148570.268,148144.1,147706.001,147256.703,146796.934,146327.435
Mediumvariant,702,5850.342,5896.686,5943.546,5990.291,6035.674,6078.764,6119.592,6158.536,6195.445,6230.139,6262.466,6292.36,6319.767,6344.627,6366.866,6386.461,6403.392,6417.689,6429.418,6438.65,6445.496,6450.005,6452.268,6452.44,6450.679,6447.179,6442.018,6435.329,6427.242,6417.931,6407.532,6396.139,6383.86,6370.815,6357.106,6342.831,6328.074,6312.905,6297.352,6281.392,6265.065,6248.412,6231.473,6214.276,6196.826,6179.154,6161.291,6143.282,6125.155,6106.915,6088.607,6070.252,6051.909,6033.676,6015.647,5997.914,5980.538,5963.531,5946.95,5930.8,5915.128,5899.962,5885.33,5871.249,5857.704,5844.705,5832.281,5820.463,5809.261,5798.69,5788.781,5779.552,5771.045,5763.289,5756.32,5750.191,5744.935,5740.595,5737.214,5734.822,5733.473
Mediumvariant,764,69799.978,69950.85,70078.203,70182.833,70266.057,70328.94,70371.648,70394.105,70396.848,70380.491,70345.536,70292.289,70220.9,70131.52,70024.23,69899.112,69756.436,69596.348,69418.537,69222.588,69008.285,68775.784,68525.508,68257.82,67973.166,67672.074,67355.046,67022.643,66675.558,66314.576,65940.489,65554.091,65156.255,64748.023,64330.508,63904.837,63471.89,63032.676,62588.573,62141.091,61691.562,61240.968,60790.06,60339.674,59890.565,59443.439,58998.839,58557.357,58119.628,57686.273,57257.748,56834.39,56416.237,56003.063,55594.464,55190.058,54789.804,54393.616,54000.967,53611.215,53223.842,52838.659,52455.631,52074.557,51695.312,51317.773,50941.986,50568.036,50196.068,49826.278,49458.923,49094.319,48732.827,48374.862,48020.9,47671.48,47327.205,46988.728,46656.76,46332.086,46015.543
Mediumvariant,626,1318.445,1343.873,1369.429,1395.062,1420.759,1446.506,1472.253,1497.926,1523.491,1548.885,1574.057,1598.987,1623.65,1648.007,1672.055,1695.764,1719.117,1742.128,1764.808,1787.181,1809.275,1831.085,1852.611,1873.926,1895.066,1916.11,1937.044,1957.873,1978.545,1999.036,2019.291,2039.304,2059.05,2078.491,2097.583,2116.281,2134.554,2152.387,2169.728,2186.536,2202.771,2218.418,2233.455,2247.861,2261.613,2274.695,2287.126,2298.862,2309.937,2320.364,2330.158,2339.326,2347.873,2355.814,2363.156,2369.924,2376.113,2381.754,2386.829,2391.391,2395.429,2398.962,2402.004,2404.539,2406.563,2408.064,2409.07,2409.565,2409.558,2409.063,2408.082,2406.629,2404.689,2402.294,2399.429,2396.109,2392.347,2388.132,2383.505,2378.44,2372.974
Mediumvariant,704,97338.579,98168.833,98953.541,99698.631,100414.087,101106.835,101778.645,102425.775,103043.296,103624.131,104163.519,104660.422,105117.641,105539.07,105930.351,106296.108,106637.62,106955.377,107252.241,107531.328,107795.031,108044.725,108280.678,108502.626,108709.689,108901.037,109076.752,109236.682,109379.296,109502.612,109605.011,109685.972,109745.255,109781.869,109794.724,109783.129,109746.842,109686.137,109601.469,109493.598,109363.337,109211.306,109038.251,108845.455,108634.42,108406.615,108163.13,107905.148,107634.402,107352.863,107062.251,106763.736,106458.374,106147.668,105833.161,105516.145,105197.611,104878.135,104557.984,104237.108,103915.56,103593.64,103271.756,102950.098,102628.823,102308.002,101987.707,101667.862,101348.318,101028.812,100709.087,100388.895,100068.013,99746.212,99423.238,99098.737,98772.335,98443.561,98111.88,97776.68,97437.278
Mediumvariant,1830,653962.331,659743.614,665450.783,671063.341,676552.502,681895.966,687085.8,692121.504,696997.356,701709.371,706254.072,710626.98,714825.467,718850.873,722706.585,726395.321,729917.168,733271.541,736460.108,739484.934,742347.785,745049.64,747591.563,749976.359,752207.342,754287.016,756217.17,757998.098,759628.725,761107.206,762432.366,763604.621,764625.541,765496.176,766217.951,766792.356,767220.622,767503.766,767642.998,767639.576,767494.789,767210.461,766788.575,766230.976,765539.707,764717.011,763765.397,762687.362,761485.637,760163.343,758723.478,757169.298,755504.072,753731.106,751853.856,749876.019,747801.152,745633.273,743377.142,741037.693,738619.998,736127.987,733565.707,730937.699,728248.401,725502.236,722703.26,719855.201,716962.073,714027.776,711055.918,708050.074,705013.684,701950.041,698862.184,695753.28,692626.189,689483.909,686329.117,683164.587,679992.981
Mediumvariant,915,43532.365,43761.967,44017.285,44287.145,44554.237,44805.881,45039.143,45256.969,45459.85,45649.96,45828.88,45995.672,46149.426,46291.757,46425.137,46551.266,46670.71,46782.997,46887.539,46983.306,47069.469,47145.999,47213.012,47270.397,47318.025,47355.743,47383.561,47401.432,47409.147,47406.577,47393.618,47370.279,47336.842,47293.592,47241.144,47179.937,47110.246,47032.29,46946.36,46852.927,46752.181,46644.467,46530.076,46409.459,46283.075,46151.373,46014.716,45873.17,45726.624,45574.993,45418.222,45256.309,45089.442,44917.784,44741.507,44560.728,44375.661,44186.231,43992.392,43793.842,43590.599,43382.587,43170.083,42953.293,42732.519,42508.041,42279.992,42048.475,41813.973,41576.882,41337.502,41096.042,40852.628,40607.339,40360.03,40110.809,39859.668,39606.686,39351.971,39095.695,38838.046
Mediumvariant,660,15.003,15.117,15.23,15.331,15.42,15.505,15.588,15.682,15.755,15.84,15.914,15.987,16.049,16.114,16.176,16.23,16.281,16.325,16.372,16.408,16.443,16.472,16.496,16.512,16.531,16.541,16.545,16.546,16.541,16.531,16.517,16.496,16.479,16.445,16.418,16.385,16.341,16.304,16.261,16.217,16.171,16.119,16.066,16.015,15.96,15.909,15.847,15.79,15.728,15.665,15.6,15.538,15.471,15.405,15.34,15.265,15.201,15.132,15.063,14.994,14.92,14.848,14.777,14.71,14.641,14.574,14.505,14.438,14.375,14.313,14.246,14.184,14.123,14.065,14.004,13.944,13.883,13.818,13.763,13.701,13.634
Mediumvariant,28,97.929,98.731,99.509,100.273,101.012,101.716,102.409,103.065,103.687,104.297,104.864,105.41,105.922,106.409,106.869,107.296,107.707,108.083,108.439,108.774,109.081,109.358,109.628,109.865,110.077,110.27,110.438,110.593,110.717,110.816,110.896,110.956,110.997,111.01,111.016,110.999,110.959,110.905,110.837,110.756,110.661,110.558,110.449,110.324,110.2,110.066,109.919,109.777,109.624,109.469,109.308,109.139,108.974,108.793,108.611,108.428,108.236,108.037,107.832,107.632,107.418,107.192,106.963,106.731,106.495,106.243,105.991,105.734,105.464,105.202,104.935,104.651,104.375,104.094,103.813,103.519,103.234,102.935,102.641,102.35,102.055
Mediumvariant,533,106.766,107.204,107.609,108.013,108.386,108.752,109.096,109.417,109.717,110,110.247,110.471,110.67,110.841,110.968,111.057,111.113,111.121,111.098,111.036,110.928,110.803,110.632,110.44,110.221,109.993,109.744,109.487,109.224,108.965,108.716,108.479,108.248,108.037,107.837,107.662,107.504,107.359,107.234,107.125,107.032,106.953,106.89,106.834,106.787,106.741,106.709,106.667,106.63,106.591,106.55,106.496,106.434,106.373,106.297,106.22,106.119,106.014,105.9,105.774,105.638,105.494,105.337,105.177,105.01,104.832,104.66,104.473,104.292,104.106,103.927,103.742,103.567,103.388,103.215,103.044,102.875,102.713,102.549,102.391,102.237
Mediumvariant,44,393.244,396.913,400.516,404.058,407.52,410.932,414.281,417.546,420.733,423.823,426.813,429.698,432.467,435.127,437.66,440.087,442.397,444.583,446.645,448.6,450.453,452.2,453.838,455.376,456.815,458.141,459.365,460.505,461.534,462.473,463.333,464.093,464.771,465.388,465.934,466.426,466.88,467.29,467.657,467.989,468.291,468.566,468.822,469.047,469.256,469.439,469.603,469.744,469.862,469.958,470.02,470.051,470.062,470.036,469.971,469.867,469.724,469.532,469.304,469.038,468.735,468.404,468.032,467.638,467.217,466.767,466.299,465.809,465.311,464.805,464.305,463.813,463.327,462.854,462.397,461.957,461.534,461.133,460.757,460.419,460.124
Mediumvariant,52,287.375,287.711,288.023,288.309,288.569,288.806,289.002,289.168,289.303,289.398,289.444,289.448,289.408,289.307,289.144,288.924,288.612,288.235,287.78,287.253,286.647,285.958,285.206,284.38,283.484,282.528,281.526,280.456,279.335,278.195,277.011,275.809,274.589,273.345,272.099,270.843,269.593,268.334,267.092,265.839,264.6,263.351,262.122,260.892,259.665,258.434,257.216,255.986,254.768,253.531,252.305,251.062,249.819,248.57,247.313,246.059,244.793,243.534,242.268,240.988,239.722,238.437,237.15,235.858,234.569,233.279,231.997,230.715,229.441,228.178,226.908,225.65,224.398,223.158,221.927,220.71,219.498,218.304,217.119,215.951,214.792
Mediumvariant,92,30.231,30.421,30.596,30.766,30.933,31.096,31.247,31.385,31.525,31.652,31.764,31.863,31.957,32.033,32.102,32.157,32.197,32.23,32.247,32.251,32.24,32.217,32.182,32.133,32.078,32.011,31.931,31.845,31.743,31.644,31.541,31.427,31.306,31.186,31.056,30.927,30.788,30.654,30.509,30.367,30.219,30.068,29.92,29.77,29.623,29.469,29.313,29.16,29.004,28.848,28.69,28.54,28.385,28.232,28.081,27.932,27.783,27.632,27.488,27.345,27.214,27.074,26.946,26.808,26.678,26.555,26.426,26.308,26.187,26.067,25.948,25.829,25.713,25.596,25.486,25.375,25.272,25.16,25.058,24.959,24.861
Mediumvariant,535,26.223,26.442,26.647,26.83,27.012,27.181,27.335,27.506,27.658,27.807,27.945,28.082,28.211,28.337,28.453,28.562,28.668,28.773,28.867,28.961,29.047,29.129,29.208,29.276,29.35,29.423,29.484,29.542,29.6,29.654,29.706,29.744,29.801,29.837,29.88,29.923,29.966,30.005,30.044,30.081,30.121,30.167,30.201,30.252,30.294,30.336,30.387,30.434,30.486,30.537,30.596,30.648,30.705,30.76,30.819,30.88,30.937,30.996,31.057,31.114,31.182,31.244,31.308,31.372,31.438,31.503,31.568,31.635,31.713,31.788,31.861,31.928,32.001,32.081,32.158,32.233,32.305,32.386,32.461,32.531,32.602
Mediumvariant,136,65.722,66.497,67.277,68.063,68.835,69.599,70.362,71.116,71.864,72.604,73.334,74.053,74.76,75.458,76.139,76.819,77.48,78.12,78.757,79.37,79.969,80.541,81.094,81.628,82.131,82.615,83.07,83.499,83.908,84.295,84.655,85.001,85.325,85.643,85.93,86.226,86.503,86.774,87.047,87.315,87.586,87.864,88.141,88.422,88.715,89.004,89.313,89.64,89.959,90.299,90.647,91.012,91.377,91.758,92.141,92.537,92.947,93.354,93.769,94.181,94.604,95.011,95.424,95.828,96.239,96.646,97.045,97.45,97.855,98.251,98.653,99.052,99.452,99.85,100.254,100.65,101.052,101.456,101.853,102.259,102.666
Mediumvariant,192,11326.616,11317.505,11305.652,11291.392,11275.082,11257.035,11237.409,11216.213,11193.389,11168.795,11142.328,11113.989,11083.815,11051.676,11017.453,10980.993,10942.279,10901.289,10858.033,10812.515,10764.754,10714.746,10662.482,10607.93,10551.063,10491.852,10430.358,10366.656,10300.735,10232.636,10162.396,10090.11,10015.938,9940.093,9862.87,9784.516,9705.211,9625.12,9544.478,9463.519,9382.466,9301.458,9220.682,9140.433,9061.08,8982.886,8906.007,8830.449,8756.145,8682.931,8610.678,8539.379,8469.015,8399.51,8330.806,8262.797,8195.497,8128.79,8062.425,7996.06,7929.469,7862.566,7795.407,7728.13,7660.914,7593.943,7527.209,7460.765,7394.836,7329.67,7265.482,7202.347,7140.255,7079.121,7018.833,6959.297,6900.435,6842.213,6784.619,6727.677,6671.464
Mediumvariant,531,164.093,164.798,165.529,166.275,167.002,167.687,168.334,168.966,169.569,170.145,170.704,171.228,171.733,172.197,172.644,173.059,173.437,173.786,174.104,174.392,174.641,174.87,175.06,175.227,175.366,175.485,175.572,175.63,175.676,175.711,175.722,175.73,175.726,175.722,175.71,175.71,175.707,175.709,175.716,175.742,175.766,175.819,175.863,175.94,176.012,176.091,176.185,176.292,176.388,176.5,176.607,176.707,176.806,176.898,176.982,177.053,177.123,177.172,177.203,177.224,177.235,177.221,177.184,177.142,177.083,177.012,176.927,176.822,176.722,176.604,176.477,176.351,176.203,176.064,175.911,175.766,175.622,175.472,175.327,175.182,175.047
Mediumvariant,212,71.986,72.167,72.344,72.519,72.68,72.818,72.948,73.051,73.138,73.205,73.241,73.261,73.255,73.222,73.169,73.107,73.018,72.92,72.802,72.683,72.548,72.4,72.249,72.096,71.936,71.769,71.604,71.43,71.26,71.078,70.877,70.679,70.465,70.24,70.008,69.77,69.512,69.252,68.961,68.678,68.377,68.067,67.738,67.398,67.049,66.693,66.316,65.937,65.543,65.138,64.721,64.299,63.864,63.425,62.984,62.528,62.067,61.602,61.124,60.651,60.169,59.679,59.196,58.718,58.225,57.755,57.279,56.809,56.342,55.891,55.44,54.985,54.556,54.134,53.705,53.301,52.887,52.491,52.11,51.716,51.351
Mediumvariant,214,10847.91,10953.703,11056.37,11155.928,11252.481,11346.146,11436.862,11524.53,11609.247,11691.144,11770.322,11846.803,11920.598,11991.715,12060.204,12126.064,12189.319,12249.968,12308.037,12363.543,12416.49,12466.885,12514.686,12559.826,12602.202,12641.738,12678.416,12712.216,12743.09,12770.972,12795.809,12817.593,12836.339,12852.135,12865.074,12875.249,12882.694,12887.431,12889.472,12888.812,12885.462,12879.46,12870.848,12859.708,12846.114,12830.153,12811.89,12791.327,12768.442,12743.201,12715.607,12685.665,12653.421,12618.933,12582.293,12543.541,12502.734,12459.899,12415.049,12368.203,12319.371,12268.601,12215.956,12161.465,12105.198,12047.204,11987.526,11926.225,11863.382,11799.089,11733.42,11666.443,11598.212,11528.769,11458.148,11386.385,11313.543,11239.672,11164.835,11089.103,11012.546
Mediumvariant,308,112.523,113.021,113.475,113.901,114.29,114.628,114.936,115.195,115.412,115.614,115.779,115.931,116.065,116.17,116.258,116.33,116.39,116.427,116.459,116.472,116.466,116.461,116.436,116.395,116.336,116.264,116.164,116.054,115.909,115.752,115.564,115.35,115.113,114.844,114.557,114.235,113.892,113.53,113.131,112.719,112.277,111.817,111.338,110.838,110.313,109.774,109.22,108.66,108.075,107.476,106.864,106.242,105.602,104.955,104.301,103.64,102.967,102.288,101.609,100.922,100.238,99.541,98.852,98.156,97.462,96.764,96.076,95.381,94.681,93.98,93.29,92.589,91.891,91.185,90.483,89.776,89.065,88.35,87.634,86.91,86.18
Mediumvariant,312,400.124,400.02,399.794,399.531,399.323,399.248,399.321,399.495,399.73,400.004,400.246,400.458,400.626,400.746,400.764,400.677,400.449,400.109,399.633,399.037,398.342,397.531,396.607,395.602,394.505,393.355,392.159,390.91,389.626,388.289,386.922,385.516,384.09,382.652,381.228,379.839,378.483,377.178,375.908,374.699,373.536,372.427,371.372,370.372,369.433,368.534,367.696,366.889,366.135,365.412,364.713,364.038,363.384,362.749,362.123,361.501,360.883,360.277,359.652,359.03,358.393,357.748,357.087,356.394,355.69,354.945,354.175,353.366,352.521,351.635,350.706,349.73,348.706,347.641,346.514,345.336,344.116,342.835,341.502,340.112,338.676
Mediumvariant,332,11402.528,11541.685,11680.283,11817.968,11954.197,12088.562,12220.963,12351.505,12480.286,12607.48,12733.238,12857.465,12980.133,13101.416,13221.555,13340.689,13458.854,13575.895,13691.408,13804.884,13915.918,14024.299,14129.996,14233.05,14333.545,14431.51,14526.883,14619.478,14709.032,14795.215,14877.779,14956.599,15031.635,15102.815,15170.13,15233.542,15293.009,15348.497,15399.988,15447.524,15491.103,15530.738,15566.459,15598.331,15626.416,15650.81,15671.558,15688.726,15702.351,15712.491,15719.21,15722.554,15722.643,15719.603,15713.591,15704.741,15693.17,15678.92,15662.09,15642.748,15620.969,15596.832,15570.404,15541.74,15510.856,15477.801,15442.639,15405.415,15366.192,15325.056,15282.054,15237.246,15190.67,15142.393,15092.448,15040.88,14987.74,14933.07,14876.931,14819.374,14760.454
